areas,bathrooms,bedrooms,latitude,longitude,r$_pmo,coord
325.0,,4.0,-22.9841897,-43.2223282,19000,"(-22.9841897, -43.2223282)"
85.0,1.0,2.0,-22.9654545,-43.18084520000001,2500,"(-22.9654545, -43.18084520000001)"
650.0,5.0,4.0,-22.9913592,-43.2675329,20000,"(-22.9913592, -43.2675329)"
96.0,3.0,3.0,-23.018515100000002,-43.4634021,2000,"(-23.018515100000002, -43.4634021)"
170.0,2.0,4.0,-22.9758762,-43.2187075,10000,"(-22.9758762, -43.2187075)"
132.0,,3.0,-23.0057316,-43.3721553,2500,"(-23.0057316, -43.3721553)"
75.0,2.0,2.0,-22.9104372,-43.20427670000001,800,"(-22.9104372, -43.20427670000001)"
62.0,1.0,1.0,-22.9880019,-43.3660133,2700,"(-22.9880019, -43.3660133)"
70.0,2.0,1.0,-22.9332164,-43.2381453,1350,"(-22.9332164, -43.2381453)"
389.0,3.0,4.0,-22.9766415,-43.188297,9500,"(-22.9766415, -43.188297)"
60.0,1.0,2.0,-22.9137159,-43.2716515,650,"(-22.9137159, -43.2716515)"
200.0,6.0,4.0,-23.014309,-43.45027260000001,4999,"(-23.014309, -43.45027260000001)"
105.0,2.0,3.0,-27.5660564,-53.9719817,3000,"(-27.5660564, -53.9719817)"
71.0,2.0,3.0,-22.9294089,-43.3756395,1500,"(-22.9294089, -43.3756395)"
230.0,,3.0,-22.9997388,-43.2684256,9500,"(-22.9997388, -43.2684256)"
65.0,1.0,2.0,-22.9252645,-43.24297720000001,1500,"(-22.9252645, -43.24297720000001)"
110.0,2.0,2.0,-22.9862375,-43.2091782,8500,"(-22.9862375, -43.2091782)"
167.0,3.0,3.0,-23.0004173,-43.332459,6800,"(-23.0004173, -43.332459)"
51.0,2.0,2.0,-22.9912255,-43.4927568,1200,"(-22.9912255, -43.4927568)"
130.0,3.0,3.0,-22.983556,-43.224937700000005,7500,"(-22.983556, -43.224937700000005)"
100.0,2.0,3.0,-22.9681327,-43.1830609,3500,"(-22.9681327, -43.1830609)"
330.0,5.0,3.0,-22.9862375,-43.2091782,42000,"(-22.9862375, -43.2091782)"
180.0,3.0,4.0,-22.934022100000004,-43.176146,4200,"(-22.934022100000004, -43.176146)"
320.0,6.0,3.0,-22.9758762,-43.2187075,15000,"(-22.9758762, -43.2187075)"
81.0,1.0,2.0,-22.908549,-43.1915154,1100,"(-22.908549, -43.1915154)"
63.0,1.0,2.0,-22.8931641,-43.2827591,900,"(-22.8931641, -43.2827591)"
389.0,4.0,4.0,-22.9766415,-43.188297,9400,"(-22.9766415, -43.188297)"
25.0,1.0,1.0,-22.9339841,-43.1745744,1150,"(-22.9339841, -43.1745744)"
55.0,1.0,2.0,-22.8973512,-43.5483958,800,"(-22.8973512, -43.5483958)"
105.0,4.0,3.0,-23.0091645,-43.4215641,2800,"(-23.0091645, -43.4215641)"
145.0,3.0,3.0,-22.984592000000006,-43.2241076,11960,"(-22.984592000000006, -43.2241076)"
192.0,2.0,4.0,-22.9651164,-43.1832339,6500,"(-22.9651164, -43.1832339)"
93.0,3.0,3.0,-22.9757782,-43.373473,3000,"(-22.9757782, -43.373473)"
142.0,4.0,3.0,-22.9757782,-43.373473,3500,"(-22.9757782, -43.373473)"
50.0,1.0,2.0,-30.0342118,-51.2393593,1600,"(-30.0342118, -51.2393593)"
80.0,1.0,2.0,-22.9500463,-43.1910548,5000,"(-22.9500463, -43.1910548)"
120.0,1.0,3.0,-23.0149238,-43.407209,5000,"(-23.0149238, -43.407209)"
121.0,2.0,4.0,-22.9790043,-43.21843320000001,8500,"(-22.9790043, -43.21843320000001)"
88.0,3.0,3.0,-23.0111148,-43.46874260000001,2755,"(-23.0111148, -43.46874260000001)"
160.0,3.0,4.0,-22.9819833,-43.206933,11400,"(-22.9819833, -43.206933)"
130.0,2.0,3.0,-22.9323641,-43.1821872,3300,"(-22.9323641, -43.1821872)"
34.0,1.0,1.0,-22.8999823,-43.1801199,700,"(-22.8999823, -43.1801199)"
268.0,1.0,4.0,-23.00779745,-43.33489880000001,7900,"(-23.00779745, -43.33489880000001)"
88.0,,3.0,-22.918815,-43.2578033,2300,"(-22.918815, -43.2578033)"
170.0,1.0,3.0,-22.9373944,-43.177594,300,"(-22.9373944, -43.177594)"
47.0,1.0,2.0,-22.9090942,-43.2678381,1200,"(-22.9090942, -43.2678381)"
120.0,5.0,3.0,-23.0248278,-43.45716289999999,2500,"(-23.0248278, -43.45716289999999)"
73.0,2.0,2.0,-22.9840518,-43.2215379,4500,"(-22.9840518, -43.2215379)"
170.0,3.0,3.0,-22.912032,-43.226347,2350,"(-22.912032, -43.226347)"
60.0,1.0,2.0,-22.9862574,-43.1922967,3300,"(-22.9862574, -43.1922967)"
113.0,1.0,2.0,-22.9690461,-43.18946629999999,6500,"(-22.9690461, -43.18946629999999)"
41.0,1.0,1.0,-22.9500463,-43.1910548,1300,"(-22.9500463, -43.1910548)"
90.0,3.0,3.0,-22.9541867,-43.1827748,4300,"(-22.9541867, -43.1827748)"
70.0,2.0,1.0,-22.9607745,-43.2028991,2400,"(-22.9607745, -43.2028991)"
81.0,2.0,3.0,-22.932596,-43.3309426,1800,"(-22.932596, -43.3309426)"
94.0,2.0,3.0,-23.0008181,-43.3821688,2600,"(-23.0008181, -43.3821688)"
107.0,3.0,3.0,-23.0138747,-43.4472612,2350,"(-23.0138747, -43.4472612)"
72.0,2.0,3.0,-22.9215143,-43.2410925,2700,"(-22.9215143, -43.2410925)"
45.0,1.0,2.0,-22.8204856,-43.3209722,850,"(-22.8204856, -43.3209722)"
76.0,3.0,3.0,-22.9382421,-43.3327874,1800,"(-22.9382421, -43.3327874)"
80.0,3.0,2.0,-22.984338600000005,-43.2328045,4500,"(-22.984338600000005, -43.2328045)"
55.0,1.0,2.0,-22.8508744,-43.317637100000006,760,"(-22.8508744, -43.317637100000006)"
70.0,1.0,2.0,-22.8435065,-43.310058500000004,1100,"(-22.8435065, -43.310058500000004)"
56.0,1.0,2.0,-22.928988,-43.353419099999996,1140,"(-22.928988, -43.353419099999996)"
77.0,2.0,2.0,-22.934022100000004,-43.176146,2600,"(-22.934022100000004, -43.176146)"
40.0,1.0,2.0,-22.9814243,-43.2383245,2000,"(-22.9814243, -43.2383245)"
52.0,1.0,1.0,-22.9312854,-43.36198529999999,950,"(-22.9312854, -43.36198529999999)"
60.0,1.0,2.0,-22.8984698,-43.2775544,1400,"(-22.8984698, -43.2775544)"
55.0,1.0,2.0,-22.8202335,-43.3058318,1100,"(-22.8202335, -43.3058318)"
92.0,2.0,3.0,-22.9210379,-43.2237992,2920,"(-22.9210379, -43.2237992)"
51.0,2.0,1.0,-22.9654545,-43.18084520000001,1900,"(-22.9654545, -43.18084520000001)"
53.0,1.0,2.0,-22.9312898,-43.2455843,1500,"(-22.9312898, -43.2455843)"
72.0,2.0,2.0,-22.9880019,-43.3660133,2300,"(-22.9880019, -43.3660133)"
63.0,1.0,2.0,-22.9373944,-43.177594,2800,"(-22.9373944, -43.177594)"
150.0,1.0,2.0,-22.8376218,-43.3280131,1100,"(-22.8376218, -43.3280131)"
70.0,2.0,2.0,-23.018515100000002,-43.4634021,1900,"(-23.018515100000002, -43.4634021)"
54.0,1.0,2.0,-22.912771,-43.5449423,1000,"(-22.912771, -43.5449423)"
79.0,2.0,2.0,-22.9755839,-43.193523600000006,2500,"(-22.9755839, -43.193523600000006)"
60.0,1.0,1.0,-23.707409600000002,-47.42523189999999,1100,"(-23.707409600000002, -47.42523189999999)"
90.0,2.0,2.0,-22.9181164,-43.2664799,1500,"(-22.9181164, -43.2664799)"
58.0,1.0,2.0,-22.94624115,-43.557178065955135,1200,"(-22.94624115, -43.557178065955135)"
82.0,2.0,3.0,-22.911878,-43.5616988,1200,"(-22.911878, -43.5616988)"
65.0,2.0,2.0,-22.9176624,-43.24595770000001,1900,"(-22.9176624, -43.24595770000001)"
107.0,2.0,3.0,-23.018515100000002,-43.4634021,2300,"(-23.018515100000002, -43.4634021)"
70.0,,2.0,-22.9333806,-43.3347821,1100,"(-22.9333806, -43.3347821)"
50.0,1.0,2.0,-22.9665038,-43.3713193,1100,"(-22.9665038, -43.3713193)"
50.0,2.0,2.0,-22.9350185,-43.3515126,1100,"(-22.9350185, -43.3515126)"
296.0,3.0,3.0,-22.9766415,-43.188297,12500,"(-22.9766415, -43.188297)"
170.0,1.0,4.0,-22.986987300000006,-43.1909986,8800,"(-22.986987300000006, -43.1909986)"
159.0,,3.0,-22.9862375,-43.2091782,15900,"(-22.9862375, -43.2091782)"
146.0,,3.0,-22.9690461,-43.18946629999999,2300,"(-22.9690461, -43.18946629999999)"
160.0,2.0,3.0,-22.9839557,-43.2022163,5300,"(-22.9839557, -43.2022163)"
50.0,,2.0,-22.9319136,-43.2551227,1200,"(-22.9319136, -43.2551227)"
60.0,1.0,2.0,-22.8473173,-43.3088888,1300,"(-22.8473173, -43.3088888)"
60.0,1.0,2.0,-22.8888734,-43.2850003,1500,"(-22.8888734, -43.2850003)"
244.0,3.0,4.0,-22.9720897,-43.1900211,4500,"(-22.9720897, -43.1900211)"
82.0,3.0,3.0,-23.021078,-43.4902845,2100,"(-23.021078, -43.4902845)"
430.0,2.0,4.0,-22.9766415,-43.188297,25000,"(-22.9766415, -43.188297)"
200.0,5.0,4.0,-22.9805083,-43.2134793,10000,"(-22.9805083, -43.2134793)"
55.0,1.0,2.0,-22.9312854,-43.36198529999999,850,"(-22.9312854, -43.36198529999999)"
50.0,1.0,2.0,-22.8747999,-43.44951939999999,1080,"(-22.8747999, -43.44951939999999)"
73.0,2.0,3.0,-22.927310100000003,-43.3599944,1200,"(-22.927310100000003, -43.3599944)"
53.0,1.0,2.0,-22.9248493,-43.3596031,1150,"(-22.9248493, -43.3596031)"
120.0,2.0,3.0,-22.9839557,-43.2022163,5300,"(-22.9839557, -43.2022163)"
54.0,1.0,1.0,-22.9130558,-43.2656751,950,"(-22.9130558, -43.2656751)"
180.0,,4.0,-22.9865648,-43.2324401,12500,"(-22.9865648, -43.2324401)"
300.0,5.0,5.0,-22.9766415,-43.188297,15000,"(-22.9766415, -43.188297)"
62.0,1.0,2.0,-22.9548472,-43.3765899,1100,"(-22.9548472, -43.3765899)"
260.0,4.0,3.0,-22.975793300000007,-43.1912304,4300,"(-22.975793300000007, -43.1912304)"
161.0,3.0,3.0,-22.961944,-43.1688829,1800,"(-22.961944, -43.1688829)"
250.0,,3.0,-22.9862961,-43.209333,23000,"(-22.9862961, -43.209333)"
80.0,1.0,1.0,-22.8658153,-43.3073896,810,"(-22.8658153, -43.3073896)"
60.0,2.0,2.0,-22.9137159,-43.2716515,1000,"(-22.9137159, -43.2716515)"
75.0,,2.0,-22.924047,-43.23641660000001,2100,"(-22.924047, -43.23641660000001)"
68.0,,1.0,-22.9880019,-43.3660133,2500,"(-22.9880019, -43.3660133)"
98.0,3.0,2.0,-22.9582574,-43.1763134,2500,"(-22.9582574, -43.1763134)"
190.0,4.0,4.0,-22.9294089,-43.3756395,1100,"(-22.9294089, -43.3756395)"
90.0,2.0,2.0,-22.9289228,-43.2563658,850,"(-22.9289228, -43.2563658)"
70.0,2.0,2.0,-22.97378125,-43.2264527152946,3600,"(-22.97378125, -43.2264527152946)"
48.0,1.0,2.0,-22.9063362,-43.2416565,1200,"(-22.9063362, -43.2416565)"
130.0,3.0,3.0,-22.9877577,-43.2286995,6000,"(-22.9877577, -43.2286995)"
170.0,3.0,2.0,-22.9323641,-43.1821872,4000,"(-22.9323641, -43.1821872)"
138.0,2.0,3.0,-22.9260259,-43.2541955,2000,"(-22.9260259, -43.2541955)"
,,1.0,-22.8830403,-43.2638849,500,"(-22.8830403, -43.2638849)"
,,3.0,-22.915698100000004,-43.2319433,3300,"(-22.915698100000004, -43.2319433)"
,,1.0,-22.9207621,-43.222878,1400,"(-22.9207621, -43.222878)"
,,3.0,-22.9819833,-43.206933,6500,"(-22.9819833, -43.206933)"
,,2.0,-22.8992045,-43.2843641,1000,"(-22.8992045, -43.2843641)"
,,3.0,-22.8992045,-43.2843641,1600,"(-22.8992045, -43.2843641)"
,,2.0,-22.9295544,-43.24080670000001,2000,"(-22.9295544, -43.24080670000001)"
,,1.0,-22.964367000000006,-43.1746755,1500,"(-22.964367000000006, -43.1746755)"
,,3.0,-22.9847565,-43.19540679999999,4000,"(-22.9847565, -43.19540679999999)"
,,2.0,-22.8730858,-43.5174089,750,"(-22.8730858, -43.5174089)"
,,2.0,-22.9629697,-43.1746635,4500,"(-22.9629697, -43.1746635)"
,,1.0,-22.9416512,-43.1906631,1650,"(-22.9416512, -43.1906631)"
,,1.0,-22.9202866,-43.1815614,1600,"(-22.9202866, -43.1815614)"
,,2.0,-23.0111148,-43.46874260000001,2427,"(-23.0111148, -43.46874260000001)"
,,2.0,-22.9500463,-43.1910548,2200,"(-22.9500463, -43.1910548)"
,,3.0,-22.9165104,-43.3788967,1600,"(-22.9165104, -43.3788967)"
,,3.0,-22.928988,-43.353419099999996,2000,"(-22.928988, -43.353419099999996)"
,,3.0,-22.9831584,-43.2050161,7800,"(-22.9831584, -43.2050161)"
,,2.0,-22.8639308,-43.3330383,750,"(-22.8639308, -43.3330383)"
,,2.0,-22.898572100000006,-43.2689279,850,"(-22.898572100000006, -43.2689279)"
,,2.0,-23.013892,-43.4634254,1897,"(-23.013892, -43.4634254)"
,,3.0,-5.815403400000001,-46.1361454,1300,"(-5.815403400000001, -46.1361454)"
,,2.0,-22.8305852,-43.32339210000001,1000,"(-22.8305852, -43.32339210000001)"
,,2.0,-22.917347,-43.2149751,1700,"(-22.917347, -43.2149751)"
,,3.0,-23.013892,-43.4634254,2500,"(-23.013892, -43.4634254)"
,,2.0,-22.9207621,-43.222878,1300,"(-22.9207621, -43.222878)"
,,2.0,-22.9137898,-43.2662065,1250,"(-22.9137898, -43.2662065)"
,,2.0,-22.9777084,-43.4172388,1900,"(-22.9777084, -43.4172388)"
,,3.0,-23.014309,-43.45027260000001,2200,"(-23.014309, -43.45027260000001)"
,,2.0,-22.9255524,-43.3620285,1500,"(-22.9255524, -43.3620285)"
,,2.0,-22.9218864,-43.384646,930,"(-22.9218864, -43.384646)"
,,3.0,-23.0138747,-43.4472612,2300,"(-23.0138747, -43.4472612)"
,,2.0,-22.9191815,-43.6155325,750,"(-22.9191815, -43.6155325)"
,,2.0,-22.7991187,-43.2091024,1300,"(-22.7991187, -43.2091024)"
,,2.0,-22.9883399,-43.3529408,2900,"(-22.9883399, -43.3529408)"
140.0,4.0,3.0,-22.9986093,-43.2695956,5000,"(-22.9986093, -43.2695956)"
63.0,2.0,2.0,-22.864691600000004,-43.3086342,800,"(-22.864691600000004, -43.3086342)"
60.0,1.0,2.0,-22.9070922,-43.3796248,850,"(-22.9070922, -43.3796248)"
56.0,1.0,1.0,-22.9323641,-43.1821872,1850,"(-22.9323641, -43.1821872)"
95.0,1.0,2.0,-23.018515100000002,-43.4634021,2200,"(-23.018515100000002, -43.4634021)"
80.0,2.0,3.0,-22.9210379,-43.2237992,1800,"(-22.9210379, -43.2237992)"
57.0,2.0,1.0,-22.9205272,-43.2382218,1500,"(-22.9205272, -43.2382218)"
38.0,1.0,1.0,-22.9500463,-43.1910548,1600,"(-22.9500463, -43.1910548)"
58.0,1.0,2.0,-22.901261,-43.2647914,1300,"(-22.901261, -43.2647914)"
70.0,1.0,2.0,-22.8425581,-43.2848115,1100,"(-22.8425581, -43.2848115)"
54.0,1.0,2.0,-22.8694038,-43.3073423,800,"(-22.8694038, -43.3073423)"
72.0,2.0,2.0,-22.9543895,-43.1867818,2470,"(-22.9543895, -43.1867818)"
50.0,1.0,2.0,-22.9882409,-43.43405720000001,1100,"(-22.9882409, -43.43405720000001)"
70.0,2.0,2.0,-22.9358536,-43.1816344,2600,"(-22.9358536, -43.1816344)"
43.0,1.0,2.0,-22.883722,-43.5567928,750,"(-22.883722, -43.5567928)"
97.0,2.0,3.0,-22.9206741,-43.3604024,1200,"(-22.9206741, -43.3604024)"
85.0,3.0,3.0,-23.0211861,-43.4540997,3000,"(-23.0211861, -43.4540997)"
80.0,1.0,2.0,-22.9140512,-43.2843528,1190,"(-22.9140512, -43.2843528)"
60.0,1.0,2.0,-22.9411582,-43.3441051,700,"(-22.9411582, -43.3441051)"
105.0,3.0,2.0,-6.5899848,-37.9149013,3500,"(-6.5899848, -37.9149013)"
118.0,3.0,2.0,-22.9451467,-43.3374151,1200,"(-22.9451467, -43.3374151)"
65.0,2.0,2.0,-22.9159818,-43.2477179,1395,"(-22.9159818, -43.2477179)"
60.0,,2.0,-22.9137208,-43.3684508,1000,"(-22.9137208, -43.3684508)"
54.0,1.0,2.0,-22.9557394,-43.3892209,1100,"(-22.9557394, -43.3892209)"
60.0,1.0,2.0,-22.9009336,-43.3492341,700,"(-22.9009336, -43.3492341)"
70.0,,4.0,-22.9151927,-43.3557471,1000,"(-22.9151927, -43.3557471)"
120.0,3.0,3.0,-22.98679,-43.2200859,11900,"(-22.98679, -43.2200859)"
60.0,2.0,2.0,-22.9451223,-43.3324588,1000,"(-22.9451223, -43.3324588)"
126.0,4.0,4.0,-22.9845355,-43.2307023,7100,"(-22.9845355, -43.2307023)"
90.0,3.0,2.0,-22.9244112,-43.2476356,1900,"(-22.9244112, -43.2476356)"
40.0,1.0,1.0,-22.9336927,-43.1787129,2000,"(-22.9336927, -43.1787129)"
65.0,2.0,2.0,-22.894822100000006,-43.2838909,980,"(-22.894822100000006, -43.2838909)"
60.0,1.0,2.0,-22.8432491,-43.28089600000001,1000,"(-22.8432491, -43.28089600000001)"
85.0,1.0,2.0,-22.9366083,-43.3799177,1100,"(-22.9366083, -43.3799177)"
50.0,1.0,2.0,-22.8256491,-43.32704260000001,900,"(-22.8256491, -43.32704260000001)"
76.0,1.0,2.0,-22.9787007,-43.2359204,2500,"(-22.9787007, -43.2359204)"
82.0,2.0,3.0,-22.9791915,-43.2195349,3900,"(-22.9791915, -43.2195349)"
84.0,2.0,3.0,-22.9558133,-43.338412299999995,2100,"(-22.9558133, -43.338412299999995)"
60.0,,2.0,-22.9137764,-43.24434220000001,1500,"(-22.9137764, -43.24434220000001)"
50.0,1.0,1.0,-22.9819833,-43.206933,2536,"(-22.9819833, -43.206933)"
90.0,2.0,2.0,-22.9721962,-43.1865848,4000,"(-22.9721962, -43.1865848)"
80.0,1.0,2.0,-22.9065548,-43.2994139,850,"(-22.9065548, -43.2994139)"
64.0,2.0,2.0,-22.9732812,-43.3792193,2300,"(-22.9732812, -43.3792193)"
77.0,1.0,3.0,-22.9709611,-43.3953514,1990,"(-22.9709611, -43.3953514)"
98.0,3.0,3.0,-23.0240469,-43.4620723,2500,"(-23.0240469, -43.4620723)"
95.0,2.0,2.0,-22.8049732,-43.219866107721046,1500,"(-22.8049732, -43.219866107721046)"
52.0,1.0,1.0,-22.9966799,-43.4249176,1600,"(-22.9966799, -43.4249176)"
48.0,2.0,2.0,-22.9548472,-43.3765899,1100,"(-22.9548472, -43.3765899)"
60.0,1.0,2.0,-22.941189399999995,-43.36007160000001,800,"(-22.941189399999995, -43.36007160000001)"
70.0,2.0,2.0,-22.9382421,-43.3327874,1700,"(-22.9382421, -43.3327874)"
98.0,4.0,4.0,-22.9548472,-43.3765899,1500,"(-22.9548472, -43.3765899)"
55.0,1.0,2.0,-22.8861899,-43.29380250000001,1050,"(-22.8861899, -43.29380250000001)"
80.0,1.0,1.0,-22.9454515,-43.33619829999999,770,"(-22.9454515, -43.33619829999999)"
92.0,2.0,3.0,-22.9392459,-43.3212971,1700,"(-22.9392459, -43.3212971)"
120.0,3.0,3.0,-22.915698100000004,-43.2319433,3300,"(-22.915698100000004, -43.2319433)"
126.0,1.0,3.0,-22.9624658,-43.20248839999999,7500,"(-22.9624658, -43.20248839999999)"
124.0,3.0,4.0,-22.95854,-43.1949511,4500,"(-22.95854, -43.1949511)"
182.0,5.0,4.0,-23.0149238,-43.407209,10000,"(-23.0149238, -43.407209)"
80.0,2.0,2.0,-22.924047,-43.23641660000001,1599,"(-22.924047, -43.23641660000001)"
140.0,3.0,3.0,-22.9805083,-43.2134793,9400,"(-22.9805083, -43.2134793)"
55.0,1.0,2.0,-22.8500266,-43.2998247,1000,"(-22.8500266, -43.2998247)"
100.0,3.0,2.0,-23.0240469,-43.4620723,2600,"(-23.0240469, -43.4620723)"
106.0,3.0,3.0,-22.9222747,-43.22472120000001,1799,"(-22.9222747, -43.22472120000001)"
180.0,3.0,4.0,-22.8111588,-43.204331,4600,"(-22.8111588, -43.204331)"
68.0,2.0,2.0,-22.9030276,-43.2511816,1100,"(-22.9030276, -43.2511816)"
70.0,1.0,2.0,,,1700,"(nan, nan)"
60.0,1.0,2.0,-22.8909051,-43.3985915,800,"(-22.8909051, -43.3985915)"
150.0,2.0,3.0,-22.9819833,-43.206933,7500,"(-22.9819833, -43.206933)"
33.0,,1.0,-22.9332164,-43.2381453,780,"(-22.9332164, -43.2381453)"
170.0,5.0,4.0,-23.0112197,-43.3111692,4500,"(-23.0112197, -43.3111692)"
130.0,4.0,4.0,-22.9690461,-43.18946629999999,3900,"(-22.9690461, -43.18946629999999)"
145.0,5.0,3.0,-22.9732812,-43.3792193,6000,"(-22.9732812, -43.3792193)"
70.0,2.0,2.0,-22.93394695,-43.33649233654077,2500,"(-22.93394695, -43.33649233654077)"
70.0,1.0,1.0,-22.917009,-43.25892879999999,1200,"(-22.917009, -43.25892879999999)"
78.0,1.0,2.0,-22.9205272,-43.2382218,1760,"(-22.9205272, -43.2382218)"
80.0,2.0,2.0,-22.9251523,-43.3478346,1350,"(-22.9251523, -43.3478346)"
80.0,2.0,3.0,-22.9042268,-43.2775135,1700,"(-22.9042268, -43.2775135)"
85.0,2.0,2.0,-22.9323641,-43.1821872,2200,"(-22.9323641, -43.1821872)"
93.0,3.0,2.0,-22.983556,-43.224937700000005,4700,"(-22.983556, -43.224937700000005)"
33.0,1.0,1.0,-22.9654545,-43.18084520000001,1300,"(-22.9654545, -43.18084520000001)"
100.0,3.0,2.0,-22.9855992,-43.1969718,5000,"(-22.9855992, -43.1969718)"
100.0,2.0,2.0,-22.83979,-43.3357623,3478,"(-22.83979, -43.3357623)"
158.0,2.0,3.0,-22.9855992,-43.1969718,7000,"(-22.9855992, -43.1969718)"
90.0,3.0,3.0,-22.9883399,-43.3529408,2600,"(-22.9883399, -43.3529408)"
65.0,1.0,2.0,-22.8877934,-43.2712768,850,"(-22.8877934, -43.2712768)"
260.0,,4.0,-22.9775074,-43.1941173,15000,"(-22.9775074, -43.1941173)"
430.0,4.0,4.0,-22.9387029,-43.17358170000001,10000,"(-22.9387029, -43.17358170000001)"
80.0,3.0,2.0,-22.9201698,-43.2687894,1650,"(-22.9201698, -43.2687894)"
66.0,2.0,2.0,-22.9709611,-43.3953514,1400,"(-22.9709611, -43.3953514)"
50.0,2.0,1.0,-22.984592000000006,-43.2241076,3150,"(-22.984592000000006, -43.2241076)"
69.0,2.0,2.0,-23.0048388,-43.3662798,2250,"(-23.0048388, -43.3662798)"
68.0,2.0,2.0,-22.8903071,-43.27874620000001,1190,"(-22.8903071, -43.27874620000001)"
98.0,,2.0,-22.9978724,-43.3470975,3000,"(-22.9978724, -43.3470975)"
58.0,2.0,2.0,-22.8854895,-43.2733372,1000,"(-22.8854895, -43.2733372)"
60.0,2.0,2.0,-22.9366216,-43.3626578,1200,"(-22.9366216, -43.3626578)"
67.0,2.0,2.0,-23.0063466,-43.4358159,2700,"(-23.0063466, -43.4358159)"
65.0,2.0,2.0,-22.9047924,-43.26502070000001,1200,"(-22.9047924, -43.26502070000001)"
119.0,2.0,2.0,-22.9978724,-43.3470975,4180,"(-22.9978724, -43.3470975)"
48.0,1.0,2.0,-22.948937,-43.3408375,1300,"(-22.948937, -43.3408375)"
87.0,2.0,3.0,-23.0199675,-43.4689148,2300,"(-23.0199675, -43.4689148)"
75.0,2.0,3.0,-22.930480300000006,-43.3555556,1600,"(-22.930480300000006, -43.3555556)"
97.0,2.0,2.0,-22.9821776,-43.2133851,4000,"(-22.9821776, -43.2133851)"
60.0,1.0,2.0,-22.8837254,-43.2743083,1050,"(-22.8837254, -43.2743083)"
80.0,2.0,2.0,-23.0149238,-43.407209,3800,"(-23.0149238, -43.407209)"
130.0,4.0,3.0,-23.018515100000002,-43.4634021,2750,"(-23.018515100000002, -43.4634021)"
58.0,1.0,2.0,-22.94624115,-43.557178065955135,1250,"(-22.94624115, -43.557178065955135)"
75.0,2.0,3.0,-22.9354338,-43.3447568,1400,"(-22.9354338, -43.3447568)"
75.0,2.0,2.0,-22.9775074,-43.1941173,3000,"(-22.9775074, -43.1941173)"
60.0,1.0,2.0,-22.8795618,-43.272420200000006,1390,"(-22.8795618, -43.272420200000006)"
52.0,2.0,1.0,-22.920797,-43.22250379999999,1300,"(-22.920797, -43.22250379999999)"
30.0,1.0,1.0,-22.9642979,-43.1771955,1200,"(-22.9642979, -43.1771955)"
70.0,2.0,2.0,-22.9255524,-43.3620285,1300,"(-22.9255524, -43.3620285)"
50.0,1.0,2.0,-22.969351,-43.4257664,1100,"(-22.969351, -43.4257664)"
51.0,1.0,2.0,-22.912771,-43.5449423,850,"(-22.912771, -43.5449423)"
80.0,2.0,2.0,-22.9375718,-43.3373098,1400,"(-22.9375718, -43.3373098)"
50.0,1.0,2.0,-22.8654628,-43.3670703,1000,"(-22.8654628, -43.3670703)"
75.0,1.0,1.0,-22.9162835,-43.221972,2000,"(-22.9162835, -43.221972)"
55.0,2.0,2.0,-22.9026425,-43.281726299999995,850,"(-22.9026425, -43.281726299999995)"
70.0,2.0,2.0,-23.0000794,-43.4164657,2100,"(-23.0000794, -43.4164657)"
60.0,2.0,1.0,-22.912308300000007,-43.1732237,1000,"(-22.912308300000007, -43.1732237)"
110.0,3.0,3.0,-22.934022100000004,-43.176146,3600,"(-22.934022100000004, -43.176146)"
75.0,2.0,2.0,-23.014309,-43.45027260000001,1680,"(-23.014309, -43.45027260000001)"
330.0,,4.0,-22.9862375,-43.2091782,35000,"(-22.9862375, -43.2091782)"
28.0,1.0,1.0,-22.9454241,-43.18079099640421,1300,"(-22.9454241, -43.18079099640421)"
11.0,1.0,2.0,-22.9323641,-43.1821872,2970,"(-22.9323641, -43.1821872)"
155.0,2.0,4.0,-22.9732812,-43.3792193,4000,"(-22.9732812, -43.3792193)"
240.0,3.0,3.0,-22.9810448,-43.2146656,12000,"(-22.9810448, -43.2146656)"
201.0,1.0,3.0,-23.0149238,-43.407209,6000,"(-23.0149238, -43.407209)"
27.0,1.0,,-22.9663701,-43.1901344,2800,"(-22.9663701, -43.1901344)"
49.0,1.0,2.0,-22.9014952,-43.3525042,1000,"(-22.9014952, -43.3525042)"
200.0,,4.0,-23.0149238,-43.407209,5000,"(-23.0149238, -43.407209)"
80.0,1.0,2.0,-22.9832693,-43.204855,4000,"(-22.9832693, -43.204855)"
30.0,1.0,1.0,-22.9657289,-43.1791402,2000,"(-22.9657289, -43.1791402)"
46.0,,1.0,-22.9663701,-43.1901344,2800,"(-22.9663701, -43.1901344)"
50.0,,1.0,-22.9550228,-43.1998851,2300,"(-22.9550228, -43.1998851)"
55.0,,1.0,-22.9669401,-43.1816062,1750,"(-22.9669401, -43.1816062)"
170.0,2.0,3.0,-22.9296025,-43.2320169,3500,"(-22.9296025, -43.2320169)"
91.0,1.0,2.0,-22.9155343,-43.2459053,1700,"(-22.9155343, -43.2459053)"
50.0,2.0,2.0,-22.933580600000006,-43.1799999,2200,"(-22.933580600000006, -43.1799999)"
101.0,1.0,3.0,-22.9533486,-43.189868,5000,"(-22.9533486, -43.189868)"
212.0,2.0,4.0,-22.9862574,-43.1922967,9000,"(-22.9862574, -43.1922967)"
