address,areas,bathrooms,bedrooms,parking-spaces,zap_price_pmo,zap_price_cls,zap_price_iptu,latitude,longitude,street,neighborhood,r$_pmo,usd_pmo
"Rua Assunção, Botafogo",,,2.0,,R$ 2.200 /mês,condomínio R$ 602,IPTU R$ 116,-22.943613199999998,-43.185880499999996,Rua Assunção, Botafogo,2200,511.38
"Avenida São Josemaria Escrivá, Jacarepaguá",,,2.0,,R$ 850 /mês,condomínio R$ 438,IPTU R$ 33,-22.9665038,-43.3713193,Avenida São Josemaria Escrivá, Jacarepaguá,850,197.58
"Rua Josué de Barros, Campo Grande",,,2.0,,R$ 750 /mês,,,-22.878342899999996,-43.548934,Rua Josué de Barros, Campo Grande,750,174.33
"Rua Aarão Reis, Santa Teresa",,,3.0,,R$ 1.900 /mês,condomínio R$ 591,IPTU R$ 89,-22.9319478,-43.1969954,Rua Aarão Reis, Santa Teresa,1900,441.65
"Avenida Pepe, Barra da Tijuca",,,4.0,,R$ 9.896 /mês,condomínio R$ 4.408,IPTU R$ 1.575,-23.0143229,-43.2972041,Avenida Pepe, Barra da Tijuca,9896,2300.29
"Rua Visconde de Pirajá, Ipanema",,,2.0,,R$ 3.700 /mês,condomínio R$ 936,,-22.9847565,-43.19540679999999,Rua Visconde de Pirajá, Ipanema,3700,860.05
"Rua Viúva Lacerda, Humaitá",,,2.0,,R$ 2.400 /mês,condomínio R$ 970,IPTU R$ 170,-22.9554257,-43.200504200000005,Rua Viúva Lacerda, Humaitá,2400,557.87
"Rua Daniel Carneiro, Engenho de Dentro",,,1.0,,R$ 1.230 /mês,condomínio R$ 230,IPTU R$ 17,-22.897966699999998,-43.296836799999994,Rua Daniel Carneiro, Engenho de Dentro,1230,285.91
"Avenida Vice-Presidente José Alencar, Jacarepaguá",,,3.0,,R$ 3.300 /mês,condomínio R$ 1.800,IPTU R$ 170,-22.9662234,-43.382768799999994,Avenida Vice-Presidente José Alencar, Jacarepaguá,3300,767.07
"Rua Marlo da Costa e Souza, Barra da Tijuca",,,3.0,,R$ 1.900 /mês,condomínio R$ 1.206,IPTU R$ 239,-22.9997404,-43.3659929,Rua Marlo da Costa e Souza, Barra da Tijuca,1900,441.65
"Recreio dos Bandeirantes, Rio de Janeiro",,,3.0,,R$ 1.795 /mês,condomínio R$ 740,IPTU R$ 126,-23.018515100000002,-43.4634021,Recreio dos Bandeirantes, Rio de Janeiro,1795,417.24
"Rua Rita Ludolf, Leblon",,,3.0,,R$ 10.990 /mês,condomínio R$ 2.600,IPTU R$ 850,-22.986895,-43.2275735,Rua Rita Ludolf, Leblon,10990,2554.58
"Rua Fonte da Saudade, Lagoa",,,1.0,,R$ 2.400 /mês,condomínio R$ 1.470,IPTU R$ 326,-22.9607745,-43.2028991,Rua Fonte da Saudade, Lagoa,2400,557.87
"Estrada dos Bandeirantes, Jacarepaguá",,,2.0,,R$ 1.200 /mês,condomínio R$ 310,,-22.9548472,-43.3765899,Estrada dos Bandeirantes, Jacarepaguá,1200,278.94
"Rua Carlos de Vasconcelos, Tijuca",,,3.0,,R$ 2.200 /mês,condomínio R$ 1.000,IPTU R$ 134.111,-22.925157100000003,-43.230067600000005,Rua Carlos de Vasconcelos, Tijuca,2200,511.38
"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",,,3.0,,R$ 4.200 /mês,condomínio R$ 1.461,IPTU R$ 202,-23.0048388,-43.366279799999994,Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca,4200,976.27
"Rua Tirol, Freguesia (Jacarepaguá)",,,1.0,,R$ 900 /mês,condomínio R$ 540,IPTU R$ 49,-22.9396582,-43.3369363,Rua Tirol, Freguesia (Jacarepaguá),900,209.2
"Rua Ituverava, Anil",,,2.0,,R$ 1.100 /mês,IPTU R$ 60,,-22.9454515,-43.33619829999999,Rua Ituverava, Anil,1100,255.69
"Rua Ana Cristina Cesar, Freguesia (Jacarepaguá)",,,2.0,,R$ 1.100 /mês,condomínio R$ 380,,-22.9408899,-43.3422564,Rua Ana Cristina Cesar, Freguesia (Jacarepaguá),1100,255.69
"Rua José Fontes Romero, Barra da Tijuca",,,4.0,,R$ 4.600 /mês,condomínio R$ 2.400,IPTU R$ 430,-23.00779745,-43.33489880000001,Rua José Fontes Romero, Barra da Tijuca,4600,1069.25
"Rua Conselheiro Macedo Soares, Lagoa",,,2.0,,R$ 2.300 /mês,condomínio R$ 750,IPTU R$ 150,-6.5899848,-37.9149013,Rua Conselheiro Macedo Soares, Lagoa,2300,534.63
"Rua Domingos Ferreira, Copacabana",,,3.0,,R$ 7.500 /mês,condomínio R$ 2.300,IPTU R$ 642,-22.9721962,-43.1865848,Rua Domingos Ferreira, Copacabana,7500,1743.35
"Rua Teixeira de Melo, Ipanema",,,4.0,,R$ 14.000 /mês,condomínio R$ 2.500,IPTU R$ 4.534,-22.984577899999998,-43.198637299999994,Rua Teixeira de Melo, Ipanema,14000,3254.24
"Avenida Vieira Souto, Ipanema",,,4.0,,R$ 30.000 /mês,condomínio R$ 5.600,IPTU R$ 2.300,-22.9862375,-43.209178200000004,Avenida Vieira Souto, Ipanema,30000,6973.38
"Avenida Vieira Souto, Ipanema",,,3.0,,R$ 43.000 /mês,condomínio R$ 5.886,IPTU R$ 3.202,-22.9862375,-43.209178200000004,Avenida Vieira Souto, Ipanema,43000,9995.18
"Rua Bolivar, Copacabana",,,2.0,,R$ 3.500 /mês,condomínio R$ 920,IPTU R$ 90,-22.975793300000003,-43.1912304,Rua Bolivar, Copacabana,3500,813.56
"Rua Jerônimo Monteiro, Leblon",,,2.0,,R$ 4.200 /mês,condomínio R$ 1.296,IPTU R$ 376,-22.9880907,-43.2278097,Rua Jerônimo Monteiro, Leblon,4200,976.27
"Rua Mena Barreto, Botafogo",,,3.0,,R$ 3.600 /mês,condomínio R$ 1.380,IPTU R$ 295,-22.9558831,-43.1901312,Rua Mena Barreto, Botafogo,3600,836.81
"Rua Barão, Praça Seca",,,2.0,,R$ 1.000 /mês,condomínio R$ 600,IPTU R$ 70,-22.900933600000002,-43.349234100000004,Rua Barão, Praça Seca,1000,232.45
"Avenida Jornalista Ricardo Marinho, Barra da Tijuca",,,1.0,,R$ 1.900 /mês,condomínio R$ 1.500,IPTU R$ 280,-22.9997404,-43.3659929,Avenida Jornalista Ricardo Marinho, Barra da Tijuca,1900,441.65
"Rua Vicente de Sousa, Botafogo",,,3.0,,R$ 3.500 /mês,condomínio R$ 1.540,IPTU R$ 373,-22.946901699999998,-43.1857283,Rua Vicente de Sousa, Botafogo,3500,813.56
"Rua João Barros Moreira, Recreio dos Bandeirantes",,,3.0,,R$ 2.300 /mês,condomínio R$ 985,IPTU R$ 281,-23.0197394,-43.4600439,Rua João Barros Moreira, Recreio dos Bandeirantes,2300,534.63
"Rua Grajaú, Grajau",,,2.0,,R$ 1.650 /mês,condomínio R$ 560,IPTU R$ 67,-22.923590700000002,-43.2617675,Rua Grajaú, Grajau,1650,383.54
"Rua Icarahy da Silveira, Barra da Tijuca",,,4.0,,R$ 5.900 /mês,condomínio R$ 2.750,IPTU R$ 690,-23.0088047,-43.3373664,Rua Icarahy da Silveira, Barra da Tijuca,5900,1371.43
"Rua Dias da Rocha, Copacabana",,,1.0,,R$ 1.700 /mês,condomínio R$ 512,IPTU R$ 112,-22.972089699999998,-43.1900211,Rua Dias da Rocha, Copacabana,1700,395.16
"Rua Timóteo da Costa, Leblon",,,4.0,,R$ 7.500 /mês,condomínio R$ 1.500,IPTU R$ 500,-22.984338600000005,-43.2328045,Rua Timóteo da Costa, Leblon,7500,1743.35
"Rua Alberto de Campos, Ipanema",,,3.0,,R$ 30.000 /mês,condomínio R$ 2.500,,-22.981271300000003,-43.2004164,Rua Alberto de Campos, Ipanema,30000,6973.38
"Rua José Linhares, Leblon",,,4.0,,R$ 9.000 /mês,condomínio R$ 6.000,IPTU R$ 1.215,-22.9840518,-43.221537899999994,Rua José Linhares, Leblon,9000,2092.01
"Avenida das Américas, Barra da Tijuca",,,5.0,,R$ 15.000 /mês,condomínio R$ 6.325,IPTU R$ 1.800,-23.000417300000002,-43.332459,Avenida das Américas, Barra da Tijuca,15000,3486.69
"Avenida Nossa Senhora de Copacabana, Copacabana",,,1.0,,R$ 1.300 /mês,condomínio R$ 400,IPTU R$ 78,-22.968132699999998,-43.1830609,Avenida Nossa Senhora de Copacabana, Copacabana,1300,302.18
"Rua Torres Homem, Vila Isabel",,,2.0,,R$ 1.200 /mês,condomínio R$ 300,IPTU R$ 21,-22.9148218,-43.250558399999996,Rua Torres Homem, Vila Isabel,1200,278.94
"Estrada Rodrigues Caldas, Taquara",,,2.0,,R$ 1.000 /mês,condomínio R$ 450,IPTU R$ 50,-22.9301996,-43.3938251,Estrada Rodrigues Caldas, Taquara,1000,232.45
"Rua Henrique Stamile Coutinho, Recreio dos Bandeirantes",,,3.0,,R$ 2.200 /mês,condomínio R$ 420,IPTU R$ 222,-23.020068300000002,-43.4642256,Rua Henrique Stamile Coutinho, Recreio dos Bandeirantes,2200,511.38
"Rua Florianópolis, Praça Seca",,,2.0,,R$ 1.100 /mês,condomínio R$ 590,IPTU R$ 54,-22.9014952,-43.3525042,Rua Florianópolis, Praça Seca,1100,255.69
"Rua Figueiredo Pimentel, Abolição",,,2.0,,R$ 700 /mês,condomínio R$ 530,,-22.8826009,-43.304256,Rua Figueiredo Pimentel, Abolição,700,162.71
"Rua Riachuelo, Centro",,,2.0,,R$ 2.700 /mês,condomínio R$ 720,IPTU R$ 164,-30.0342118,-51.2393593,Rua Riachuelo, Centro,2700,627.6
"Rua Maxwell, Vila Isabel",,,2.0,,R$ 1.400 /mês,condomínio R$ 1.100,IPTU R$ 151,-22.9207746,-43.2445802,Rua Maxwell, Vila Isabel,1400,325.42
"Rua Euclides da Cunha, São Cristóvão",,,2.0,,R$ 1.500 /mês,condomínio R$ 569,IPTU R$ 15,-22.9037722,-43.219818200000006,Rua Euclides da Cunha, São Cristóvão,1500,348.67
"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",,,2.0,,R$ 2.200 /mês,condomínio R$ 1.250,IPTU R$ 84,-23.0048388,-43.366279799999994,Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca,2200,511.38
"Rua Engenheiro Gama Lobo, Vila Isabel",,,1.0,,R$ 1.100 /mês,condomínio R$ 263,IPTU R$ 20,-22.9121741,-43.2460158,Rua Engenheiro Gama Lobo, Vila Isabel,1100,255.69
"Rua Dona Delfina, Tijuca",,,2.0,,R$ 2.500 /mês,condomínio R$ 1.069,,-22.9295544,-43.24080670000001,Rua Dona Delfina, Tijuca,2500,581.12
"Rua São Brás, Todos os Santos",,,2.0,,R$ 1.100 /mês,condomínio R$ 280,IPTU R$ 20,-12.8640352,-38.6313039734052,Rua São Brás, Todos os Santos,1100,255.69
"Rua Capitão Machado, Praça Seca",,,2.0,,R$ 600 /mês,condomínio R$ 555,,-22.896601399999998,-43.3447441,Rua Capitão Machado, Praça Seca,600,139.47
"Estrada da Gávea, São Conrado",,,2.0,,R$ 3.500 /mês,condomínio R$ 1.300,IPTU R$ 180,-22.995434399999997,-43.25830379999999,Estrada da Gávea, São Conrado,3500,813.56
"Estrada do Tindiba, Taquara",,,3.0,,R$ 1.900 /mês,condomínio R$ 720,,-22.927310100000003,-43.3599944,Estrada do Tindiba, Taquara,1900,441.65
"Avenida Paula Sousa, Maracanã",,,2.0,,R$ 1.900 /mês,condomínio R$ 1.040,IPTU R$ 150,-22.912091949999997,-43.23114540590559,Avenida Paula Sousa, Maracanã,1900,441.65
"Rua Luís Silva, Abolição",,,2.0,,R$ 800 /mês,condomínio R$ 475,IPTU R$ 49,-22.88879,-43.2985088,Rua Luís Silva, Abolição,800,185.96
"Rua Comendador Bastos, Freguesia (Ilha do Governador)",,,2.0,,R$ 1.300 /mês,condomínio R$ 430,IPTU R$ 90,,,Rua Comendador Bastos, Freguesia (Ilha do Governador),1300,302.18
"Rua João Romariz, Ramos",,,2.0,,R$ 1.000 /mês,condomínio R$ 200,IPTU R$ 94,-22.851412699999997,-43.2541925,Rua João Romariz, Ramos,1000,232.45
"Rua Bolívar, Copacabana",,,1.0,,R$ 1.900 /mês,condomínio R$ 950,IPTU R$ 170,-22.975793300000003,-43.1912304,Rua Bolívar, Copacabana,1900,441.65
"Rua Barão de Mesquita, Tijuca",,,3.0,,R$ 1.700 /mês,condomínio R$ 752,IPTU R$ 205,-22.924047,-43.236416600000005,Rua Barão de Mesquita, Tijuca,1700,395.16
"Rua J. Carlos, Jardim Botânico",,,2.0,,R$ 3.000 /mês,condomínio R$ 1.038,,-22.9600532,-43.208837,Rua J. Carlos, Jardim Botânico,3000,697.34
"Rua Prudente de Morais, Ipanema",,,3.0,,R$ 4.500 /mês,condomínio R$ 2.800,IPTU R$ 760,-22.9855992,-43.1969718,Rua Prudente de Morais, Ipanema,4500,1046.01
"Rua Piauí, Todos os Santos",,,3.0,,R$ 1.100 /mês,condomínio R$ 546,IPTU R$ 75,-22.8869846,-43.287136100000005,Rua Piauí, Todos os Santos,1100,255.69
"Estrada dos Bandeirantes, Jacarepaguá",,,2.0,,R$ 1.150 /mês,condomínio R$ 500,IPTU R$ 50,-22.9548472,-43.3765899,Estrada dos Bandeirantes, Jacarepaguá,1150,267.31
"Rua Barão de Mesquita, Grajaú",,,2.0,,R$ 1.400 /mês,condomínio R$ 390,IPTU R$ 64,-22.923718700000002,-43.2558997,Rua Barão de Mesquita, Grajaú,1400,325.42
"Estrada dos Bandeirantes, Jacarepaguá",,,2.0,,R$ 1.200 /mês,condomínio R$ 200,IPTU R$ 180,-22.9548472,-43.3765899,Estrada dos Bandeirantes, Jacarepaguá,1200,278.94
"Rua Gurupi, Grajaú",,,2.0,,R$ 1.300 /mês,condomínio R$ 575,IPTU R$ 62,-22.9210288,-43.2609171,Rua Gurupi, Grajaú,1300,302.18
"Avenida Malibu, Barra da Tijuca",,,3.0,,R$ 4.500 /mês,condomínio R$ 1.700,IPTU R$ 460,-23.0015257,-43.395351700000006,Avenida Malibu, Barra da Tijuca,4500,1046.01
"Rua Inhomirim, São Cristóvão",,,3.0,,R$ 1.300 /mês,,,-22.900280300000002,-43.21591970000001,Rua Inhomirim, São Cristóvão,1300,302.18
"Rua Carlos de Vasconcelos, Tijuca",,,3.0,,R$ 2.800 /mês,condomínio R$ 1.200,IPTU R$ 148,-22.925157100000003,-43.230067600000005,Rua Carlos de Vasconcelos, Tijuca,2800,650.85
"Rua Rita Ludolf, Leblon",150 m²,3.0,3.0,1.0,R$ 10.990 /mês,condomínio R$ 2.600,IPTU R$ 850,-22.986895,-43.2275735,Rua Rita Ludolf, Leblon,10990,2554.58
"Rua Oliveira Fausto, Botafogo",190 m²,3.0,3.0,2.0,R$ 6.500 /mês,condomínio R$ 1.629,IPTU R$ 554,-22.957062,-43.1834061,Rua Oliveira Fausto, Botafogo,6500,1510.9
"Estrada dos Três Rios, Freguesia (Jacarepaguá)",134 m²,3.0,2.0,1.0,R$ 2.300 /mês,condomínio R$ 827,IPTU R$ 287,-22.936339899999997,-43.3330978,Estrada dos Três Rios, Freguesia (Jacarepaguá),2300,534.63
"Avenida Lúcio Costa, Barra da Tijuca",250 m²,,4.0,4.0,R$ 8.900 /mês,condomínio R$ 3.450,IPTU R$ 1.200,-23.014923800000002,-43.407209,Avenida Lúcio Costa, Barra da Tijuca,8900,2068.77
"Rua Frei Leandro, Lagoa",250 m²,3.0,4.0,1.0,R$ 6.500 /mês,condomínio R$ 1.800,IPTU R$ 700,-22.9628006,-43.2070138,Rua Frei Leandro, Lagoa,6500,1510.9
"Rua Conde de Bonfim, Tijuca",108 m²,2.0,3.0,1.0,R$ 1.750 /mês,condomínio R$ 740,IPTU R$ 161,-22.9279379,-43.236188,Rua Conde de Bonfim, Tijuca,1750,406.78
"Avenida Vieira Souto, Ipanema",180 m²,5.0,4.0,2.0,R$ 12.000 /mês,condomínio R$ 3.185,IPTU R$ 2.180,-22.9862375,-43.209178200000004,Avenida Vieira Souto, Ipanema,12000,2789.35
"Travessa Oriente, Santa Teresa",87 m²,1.0,3.0,,R$ 2.800 /mês,condomínio R$ 320,IPTU R$ 60,-22.9186889,-43.190575200000005,Travessa Oriente, Santa Teresa,2800,650.85
"Avenida Epitácio Pessoa, Lagoa",380 m²,4.0,3.0,4.0,R$ 25.000 /mês,condomínio R$ 4.950,IPTU R$ 1.700,-22.9803652,-43.2139765,Avenida Epitácio Pessoa, Lagoa,25000,5811.15
"Praia do Flamengo, Flamengo",170 m²,1.0,3.0,1.0,R$ 4.300 /mês,condomínio R$ 1.539,IPTU R$ 328,-22.9282465,-43.17079041917478,Praia do Flamengo, Flamengo,4300,999.52
"Rua Omar Bandeira Ramidan Sobrinho, Recreio dos Bandeirantes",119 m²,3.0,3.0,1.0,R$ 3.092 /mês,condomínio R$ 906,IPTU R$ 214,-23.0111148,-43.468742600000006,Rua Omar Bandeira Ramidan Sobrinho, Recreio dos Bandeirantes,3092,718.72
"Praia do Flamengo, Flamengo",350 m²,5.0,3.0,1.0,R$ 6.000 /mês,condomínio R$ 3.800,IPTU R$ 900,-22.9282465,-43.17079041917478,Praia do Flamengo, Flamengo,6000,1394.68
"Rua Ituverava, Anil",168 m²,3.0,4.0,2.0,R$ 2.100 /mês,condomínio R$ 1.279,IPTU R$ 203,-22.9454515,-43.33619829999999,Rua Ituverava, Anil,2100,488.14
"Rua Marquês de Olinda, Botafogo",92 m²,3.0,2.0,1.0,R$ 2.600 /mês,condomínio R$ 1.389,IPTU R$ 293,-22.9435521,-43.1853684,Rua Marquês de Olinda, Botafogo,2600,604.36
"Avenida Rui Barbosa, Flamengo",98 m²,,2.0,1.0,R$ 2.500 /mês,condomínio R$ 1.134,IPTU R$ 325,-22.9387029,-43.17358170000001,Avenida Rui Barbosa, Flamengo,2500,581.12
"Rua Jardim Botânico, Jardim Botânico",109 m²,1.0,3.0,,R$ 4.000 /mês,condomínio R$ 300,,-22.9641285,-43.2174013,Rua Jardim Botânico, Jardim Botânico,4000,929.78
"Avenida Lúcio Costa, Barra da Tijuca",185 m²,2.0,3.0,2.0,R$ 12.000 /mês,condomínio R$ 2.112,IPTU R$ 1.055,-23.014923800000002,-43.407209,Avenida Lúcio Costa, Barra da Tijuca,12000,2789.35
"Rua Dias da Rocha, Copacabana",112 m²,2.0,3.0,1.0,R$ 2.900 /mês,condomínio R$ 1.414,IPTU R$ 312,-22.972089699999998,-43.1900211,Rua Dias da Rocha, Copacabana,2900,674.09
"Praia Botafogo, Botafogo",190 m²,1.0,3.0,1.0,R$ 10.000 /mês,condomínio R$ 1.632,IPTU R$ 495,-22.9454241,-43.18079099640421,Praia Botafogo, Botafogo,10000,2324.46
"Rua Marechal Jofre, Grajaú",122 m²,1.0,4.0,2.0,R$ 2.300 /mês,condomínio R$ 1.045,IPTU R$ 210,-22.9201698,-43.268789399999996,Rua Marechal Jofre, Grajaú,2300,534.63
"Rua Leopoldina Rêgo, Olaria",62 m²,,2.0,,R$ 700 /mês,condomínio R$ 477,IPTU R$ 42,-22.848396700000002,-43.2651346,Rua Leopoldina Rêgo, Olaria,700,162.71
"Rua Mário Barreto, Tijuca",140 m²,1.0,3.0,1.0,R$ 2.980 /mês,condomínio R$ 980,IPTU R$ 221,-22.928753,-43.242101899999994,Rua Mário Barreto, Tijuca,2980,692.69
"Rua Dias da Rocha, Copacabana",100 m²,3.0,3.0,,R$ 4.200 /mês,condomínio R$ 1.950,IPTU R$ 280,-22.972089699999998,-43.1900211,Rua Dias da Rocha, Copacabana,4200,976.27
"Rua Lópes Quintas, Jardim Botânico",105 m²,3.0,3.0,1.0,R$ 4.500 /mês,condomínio R$ 1.500,IPTU R$ 2.893,-22.9631893,-43.2225979,Rua Lópes Quintas, Jardim Botânico,4500,1046.01
"Rua da Passagem, Botafogo",45 m²,1.0,1.0,1.0,R$ 2.200 /mês,condomínio R$ 495,IPTU R$ 112,-22.9535105,-43.181536799999996,Rua da Passagem, Botafogo,2200,511.38
"Rua Araguaia, Freguesia (Jacarepaguá)",105 m²,3.0,4.0,2.0,R$ 2.800 /mês,condomínio R$ 950,IPTU R$ 195,-22.937735600000003,-43.3446284,Rua Araguaia, Freguesia (Jacarepaguá),2800,650.85
"Avenida Salvador Allende, Recreio dos Bandeirantes",70 m²,1.0,3.0,1.0,R$ 1.600 /mês,condomínio R$ 800,,-22.9966799,-43.4249176,Avenida Salvador Allende, Recreio dos Bandeirantes,1600,371.91
"Rua Nascimento Silva, Ipanema",120 m²,3.0,3.0,1.0,R$ 5.600 /mês,condomínio R$ 1.450,IPTU R$ 280,-22.9819833,-43.206933,Rua Nascimento Silva, Ipanema,5600,1301.7
"Avenida Nossa Senhora de Copacabana, Copacabana",40 m²,1.0,1.0,,R$ 1.800 /mês,condomínio R$ 660,IPTU R$ 100,-22.968132699999998,-43.1830609,Avenida Nossa Senhora de Copacabana, Copacabana,1800,418.4
"Rua Canning, Ipanema",110 m²,3.0,3.0,1.0,R$ 6.000 /mês,condomínio R$ 1.200,IPTU R$ 550,-22.9848957,-43.1952136,Rua Canning, Ipanema,6000,1394.68
"Cosmos, Rio de Janeiro",43 m²,,2.0,,R$ 850 /mês,,,-22.9078051,-43.6144915,Cosmos, Rio de Janeiro,850,197.58
"Rua Jardim Botânico, Jardim Botânico",120 m²,1.0,2.0,1.0,R$ 4.900 /mês,condomínio R$ 700,IPTU R$ 378,-22.9641285,-43.2174013,Rua Jardim Botânico, Jardim Botânico,4900,1138.99
"Rua Visconde de Pirajá, Ipanema",68 m²,,2.0,,R$ 2.800 /mês,condomínio R$ 1.444,IPTU R$ 290,-22.9847565,-43.19540679999999,Rua Visconde de Pirajá, Ipanema,2800,650.85
"Rua Joana Angélica, Ipanema",236 m²,5.0,4.0,4.0,R$ 22.500 /mês,condomínio R$ 3.974,IPTU R$ 1.886,-22.9832693,-43.204855,Rua Joana Angélica, Ipanema,22500,5230.03
"Rua Carolina Machado, Madureira",60 m²,1.0,2.0,1.0,R$ 1.100 /mês,condomínio R$ 200,,-22.879879199999998,-43.3317635,Rua Carolina Machado, Madureira,1100,255.69
"Avenida Flamboyants da Península, Barra da Tijuca",146 m²,2.0,4.0,2.0,R$ 4.700 /mês,condomínio R$ 2.361,IPTU R$ 471,-22.988339899999996,-43.3529408,Avenida Flamboyants da Península, Barra da Tijuca,4700,1092.5
"Rua Tonelero, Copacabana",72 m²,2.0,2.0,,R$ 2.000 /mês,condomínio R$ 950,IPTU R$ 257,-22.9690461,-43.18946629999999,Rua Tonelero, Copacabana,2000,464.89
"Rua Sá Ferreira, Copacabana",90 m²,3.0,3.0,1.0,R$ 2.500 /mês,condomínio R$ 1.446,IPTU R$ 170,-22.980819399999998,-43.1910909,Rua Sá Ferreira, Copacabana,2500,581.12
"Praia Botafogo, Botafogo",180 m²,4.0,3.0,1.0,R$ 4.500 /mês,condomínio R$ 1.808,IPTU R$ 455,-22.9454241,-43.18079099640421,Praia Botafogo, Botafogo,4500,1046.01
"Rua Barão da Torre, Ipanema",70 m²,2.0,2.0,1.0,R$ 2.600 /mês,condomínio R$ 1.560,IPTU R$ 268,-22.983158399999997,-43.2050161,Rua Barão da Torre, Ipanema,2600,604.36
"Rua Silva Xavier, Abolição",71 m²,1.0,2.0,1.0,R$ 900 /mês,condomínio R$ 279,IPTU R$ 16,-22.8825033,-43.301931,Rua Silva Xavier, Abolição,900,209.2
"Rua Professor Henrique Costa, Pechincha",60 m²,1.0,2.0,1.0,R$ 1.000 /mês,condomínio R$ 895,IPTU R$ 81,-22.9312854,-43.36198529999999,Rua Professor Henrique Costa, Pechincha,1000,232.45
"Rua Soares Cabral, Laranjeiras",56 m²,1.0,2.0,1.0,R$ 1.800 /mês,condomínio R$ 1.032,IPTU R$ 106,-22.935445899999998,-43.1865273,Rua Soares Cabral, Laranjeiras,1800,418.4
"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",85 m²,3.0,2.0,1.0,R$ 2.700 /mês,condomínio R$ 1.520,IPTU R$ 200,-23.0048388,-43.366279799999994,Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca,2700,627.6
"Rua Henry Ford, Tijuca",85 m²,2.0,2.0,,R$ 1.500 /mês,condomínio R$ 732,IPTU R$ 157,-22.9286487,-43.2352219,Rua Henry Ford, Tijuca,1500,348.67
"Rua Marquês de Abrantes, Flamengo",118 m²,2.0,3.0,,R$ 3.300 /mês,condomínio R$ 999,IPTU R$ 230,-22.9373944,-43.177594,Rua Marquês de Abrantes, Flamengo,3300,767.07
"Avenida Olof Palme, Recreio dos Bandeirantes",70 m²,1.0,2.0,2.0,R$ 1.900 /mês,condomínio R$ 900,IPTU R$ 96,-23.0185151,-43.4634021,Avenida Olof Palme, Recreio dos Bandeirantes,1900,441.65
"Pechincha, Rio de Janeiro",55 m²,2.0,2.0,1.0,R$ 960 /mês,condomínio R$ 500,IPTU R$ 53,-22.928988,-43.353419099999996,Pechincha, Rio de Janeiro,960,223.15
"Rua Santos Titara, Todos os Santos",68 m²,1.0,2.0,1.0,R$ 1.300 /mês,condomínio R$ 537,IPTU R$ 75,-22.8997237,-43.285844899999994,Rua Santos Titara, Todos os Santos,1300,302.18
"Rua Canning, Ipanema",150 m²,3.0,3.0,1.0,R$ 6.500 /mês,condomínio R$ 1.200,IPTU R$ 459,-22.9848957,-43.1952136,Rua Canning, Ipanema,6500,1510.9
"Rua Lady Laura, Recreio dos Bandeirantes",79 m²,1.0,3.0,1.0,R$ 1.600 /mês,condomínio R$ 890,IPTU R$ 150,-23.01745,-43.4826994,Rua Lady Laura, Recreio dos Bandeirantes,1600,371.91
"Rua Macedo Sobrinho, Humaitá",72 m²,2.0,2.0,1.0,R$ 2.600 /mês,condomínio R$ 1.022,IPTU R$ 160,-22.9576856,-43.1990927,Rua Macedo Sobrinho, Humaitá,2600,604.36
"Rua General Venâncio Flores, Leblon",211 m²,6.0,4.0,4.0,R$ 14.000 /mês,condomínio R$ 4.800,IPTU R$ 15.441,-22.9871664,-43.2242641,Rua General Venâncio Flores, Leblon,14000,3254.24
"Rua Conde de Bonfim, Tijuca",143 m²,,3.0,1.0,R$ 3.000 /mês,condomínio R$ 1.100,IPTU R$ 218,-22.9279379,-43.236188,Rua Conde de Bonfim, Tijuca,3000,697.34
"Rua Misael de Mendonça, Parada de Lucas",48 m²,1.0,2.0,1.0,R$ 800 /mês,condomínio R$ 537,IPTU R$ 11,-22.821035600000002,-43.3121047,Rua Misael de Mendonça, Parada de Lucas,800,185.96
"Rua João Líra, Leblon",135 m²,2.0,3.0,1.0,R$ 7.300 /mês,condomínio R$ 2.926,IPTU R$ 744,-22.984189699999998,-43.2223282,Rua João Líra, Leblon,7300,1696.86
"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",224 m²,4.0,4.0,2.0,R$ 6.900 /mês,condomínio R$ 3.525,IPTU R$ 778,-23.0048388,-43.366279799999994,Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca,6900,1603.88
"Rua General Artigas, Leblon",170 m²,,4.0,2.0,R$ 11.000 /mês,condomínio R$ 3.900,IPTU R$ 770,-22.9860948,-43.2254539,Rua General Artigas, Leblon,11000,2556.91
"Rua Aroazes, Jacarepaguá",79 m²,3.0,3.0,1.0,R$ 2.400 /mês,condomínio R$ 985,IPTU R$ 142,-22.9709611,-43.395351399999996,Rua Aroazes, Jacarepaguá,2400,557.87
"Rua Olinda Ellis, Campo Grande",65 m²,1.0,2.0,1.0,R$ 1.500 /mês,condomínio R$ 600,,-22.912771,-43.544942299999995,Rua Olinda Ellis, Campo Grande,1500,348.67
