price,title,furnishing,tenants preferred,bathroom,availability,latitude,longitude,balcony,floor,facing,overlooking,car parking,owner resides,curr_mark,hasLac,inr_pmo,usd_pmo
"₹ 7,000","Studio Apartment for rent in Gachibowli Phase 3, Outer Ring Road",Furnished,Bachelors/Family,1,Immediately,13.0155557,80.1516907,,2 out of 5 Floors,,,,,₹,False,7000.0,98.15
"₹ 18,000",3 BHK Apartment for rent in Nizampet 1650 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.515397,78.3817156,,1 out of 3 Floors,,,,,₹,False,18000.0,252.4
"₹ 70,000","4 BHK Apartment for rent in Casa Rouge, Kondapur 3883 sqft",,,,,17.4628132,78.372652,,,,,,,₹,False,70000.0,981.54
"₹ 17,000","3 BHK Apartment for rent in Shanta Sriram Sonata, New Nallakunta 1225 sqft",,,,,,,,,,,,,₹,False,17000.0,238.37
"₹ 9,000",2 BHK House for rent in Patelguda 1200 sqft,Semi-Furnished,Bachelors,2,Immediately,78.2869644165039,17.54598617553711,1,Lower Basement out of 1 Floor,,,,,₹,False,9000.0,126.2
"₹ 18,000",2 BHK House for rent in Puppalaguda 1000 sqft,Furnished,Bachelors/Family,2,Immediately,17.4000018,78.38618967941075,,Upper Basement out of 5 Floors,,,,,₹,False,18000.0,252.4
"₹ 25,000",3 BHK House for rent in Mehdipatnam 1250 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.3942627,78.4342514,,2 out of 5 Floors,,,,,₹,False,25000.0,350.55
"₹ 16,000","3 BHK Service Apartment for rent in Chandanagar, NH 9 1600 sqft",Unfurnished,Bachelors/Family,3,Immediately,21.4814291,83.9509397,2,Ground out of 4 Floors,West,Garden/Park,1 Covered,,₹,False,16000.0,224.35
"₹ 10,936","2 BHK House for rent in Beeramguda, Ramachandra Puram, NH 9 1300 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 1 Floor,,,,,₹,False,10936.0,153.34
"₹ 6,200",1 BHK House for rent in Kanchan Bagh,Unfurnished,Bachelors/Family,1,Immediately,17.3401943,78.5099445,,2 out of 2 Floors,East,Main Road,,,₹,False,6200.0,86.94
"₹ 10,000","2 BHK Builder Floor for rent in Peerzadiguda, NH 2 2 1000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.3945004,78.5925253,,2 out of 3 Floors,,,,,₹,False,10000.0,140.22
"₹ 13,000",2 BHK House for rent in Ramakrishna Nagar 1200 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,13.024366,80.261062,,,,,,,₹,False,13000.0,182.29
"₹ 35,000","3 BHK House for rent in Sabza Colony, Toli Chowki 1800 sqft",Furnished,Bachelors/Family,3,Immediately,,,,Upper Basement out of 5 Floors,,,,,₹,False,35000.0,490.77
"₹ 30,000",2 BHK Apartment for rent in Hakimpet-Hyderabad 850 sqft,Furnished,Bachelors/Family,2,Immediately,17.54970955,78.52413306848177,1,1 out of 5 Floors,North,Main Road,1 Covered,,₹,False,30000.0,420.66
"₹ 13,500",2 BHK House for rent in Toli Chowki 1750 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 2 Floors,East,,,,₹,False,13500.0,189.3
"₹ 34,000",2 BHK Apartment for rent in Nanakram Guda 1314 sqft,Furnished,Bachelors/Family,2,Immediately,17.413887023925778,78.34127044677734,1,21 out of 30 Floors,West,Garden/Park,,,₹,False,34000.0,476.75
"₹ 8,000",2 BHK Apartment for rent in Patelguda 900 sqft,Unfurnished,Bachelors,2,Immediately,17.540477752685547,78.28739166259766,,Ground out of 2 Floors,North - East,,,,₹,False,8000.0,112.18
"₹ 30,000","2 BHK Apartment for rent in Narsingi, Outer Ring Road 1312 sqft",Furnished,Bachelors/Family,2,Immediately,17.398883,78.351889,,,,,,,₹,False,30000.0,420.66
"₹ 60,000","3 BHK Apartment for rent in Prestige Ivy League, Hitech City 2050 sqft",,,,,17.458604,78.368989,,,,,,,₹,False,60000.0,841.32
"₹ 16,000","2 BHK Apartment for rent in Hafeezpet, NH 9 1125 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.4834027,78.3613099,,3 out of 5 Floors,,,,,₹,False,16000.0,224.35
"₹ 17,000","2 BHK Apartment for rent in Silpa Valley, Kondapur 1100 sqft",,,,,17.478406500000002,78.344944,,,,,,,₹,False,17000.0,238.37
₹ 1.5 Lac,"4 BHK Apartment for rent in Lodha Bellezza, Hitech City 4761 sqft",,,,,17.474914000000002,78.393383,,,,,,,₹,True,1.5,2103.3
"₹ 55,000","3 BHK Apartment for rent in Lanco Hills, Khaja Guda, Outer Ring Road 2765 sqft",,,,,17.40896,78.37323,,,,,,,₹,False,55000.0,771.21
"₹ 10,500","1 BHK House for rent in Hyder Nagar, NH 9",Unfurnished,Bachelors/Family,2,Immediately,11.9249106,79.8304047,,Ground out of 1 Floor,,,,,₹,False,10500.0,147.23
"₹ 55,000",5 BHK Villa for rent in Nizampet 3500 sqft,Furnished,Bachelors/Family,4,Immediately,17.515397,78.3817156,3,,North,"Pool, Main Road",1 Covered,,₹,False,55000.0,771.21
"₹ 10,500",1 BHK Apartment for rent in Masab Tank,Semi-Furnished,Bachelors/Family,1,Immediately,17.4029622,78.450754,,Ground out of 4 Floors,,,,,₹,False,10500.0,147.23
"₹ 10,000","2 BHK House for rent in Vanasthalipuram, NH 9 15,000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.32392692565918,78.57559967041016,2,1 out of 2 Floors,North,,,,₹,False,10000.0,140.22
"₹ 12,500","2 BHK House for rent in Hyder Nagar, NH 9 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.502300262451172,78.38279724121094,,Ground out of 2 Floors,,,,,₹,False,12500.0,175.28
"₹ 60,000",5 BHK Villa for rent in Maheshwaram 6500 sqft,Semi-Furnished,Bachelors/Family,8,Immediately,17.5631118,78.3737687,,,,,,,₹,False,60000.0,841.32
"₹ 37,500","3 BHK Apartment for rent in Gachibowli, Outer Ring Road 1685 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.44356346130371,78.33977508544922,1,5 out of 14 Floors,,,,,₹,False,37500.0,525.83
"₹ 25,000","3 BHK House for rent in Mallikarjuna Nagar, Secunderabad 1500 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.451259,78.5265519,,1 out of 3 Floors,,,,,₹,False,25000.0,350.55
"₹ 13,000","2 BHK Apartment for rent in Secunderabad, Rashtrapati ROAd 1145 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,3 out of 5 Floors,,,,,₹,False,13000.0,182.29
"₹ 15,000","2 BHK House for rent in Ghatkesar, NH 2 2 100 sqyrd",Semi-Furnished,Bachelors/Family,2,Immediately,17.4510837,78.6843022,,Ground out of 1 Floor,North,,1 Open,,₹,False,15000.0,210.33
"₹ 15,000",3 BHK Apartment for rent in Attapur 1395 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.3847673,77.9793799,,4 out of 4 Floors,,,,,₹,False,15000.0,210.33
"₹ 15,500","2 BHK House for rent in Sripuram Colony, Old Malakpet 1350 sqft",Furnished,Bachelors/Family,3,Immediately,17.376703262329098,78.51260375976562,2,Ground out of 1 Floor,,,,,₹,False,15500.0,217.34
"₹ 40,000","3 BHK Builder Floor for rent in Banjara Hills, NH 9 1800 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.4177464,78.4399014,,3 out of 4 Floors,,,,,₹,False,40000.0,560.88
"₹ 40,000","3 BHK Apartment for rent in Gachibowli, Outer Ring Road 1685 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,12.9494824,77.5226539,,,,,,,₹,False,40000.0,560.88
"₹ 16,000","2 BHK House for rent in Dilsukh Nagar, NH 9 1200 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.374700546264652,78.5238037109375,1,Ground out of 3 Floors,North,Main Road,,,₹,False,16000.0,224.35
"₹ 32,000","3 BHK Apartment for rent in One Kosmos, Nallagandla, Serilingampally 1590 sqft",,,,,17.461879,78.30443000000001,,,,,,,₹,False,32000.0,448.7
"₹ 6,500","1 BHK House for rent in Mallampet, Outer Ring Road",Unfurnished,Family,1,Immediately,,,,Ground out of 1 Floor,North - East,,1 Covered,Same Premise,₹,False,6500.0,91.14
"₹ 8,500","2 BHK House for rent in Saidabad Colony, Sayeedabad 110 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 1 Floor,North - West,Garden/Park,,,₹,False,8500.0,119.19
"₹ 8,000","2 BHK House for rent in Surya Balram Enclave, Alwal",,,,,17.507106600000004,78.5040733,,,,,,,₹,False,8000.0,112.18
"₹ 38,400","3 BHK Apartment for rent in Vajras Jasmine County, Gachibowli, Outer Ring Road 1860 sqft",,,,,17.41471,78.34461,,,,,,,₹,False,38400.0,538.44
"₹ 12,000",2 BHK House for rent in Chengincherla 1400 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.42306900024414,78.59938049316406,1,,East,"Garden/Park, Main Road",,,₹,False,12000.0,168.26
"₹ 18,000",1 BHK Apartment for rent in Gopanapalli,Furnished,Bachelors/Family,2,Immediately,17.456287384033207,78.30904388427734,,5 out of 9 Floors,,,,,₹,False,18000.0,252.4
"₹ 8,000",2 BHK House for rent in Nagaram 1500 sqft,Unfurnished,Bachelors/Family,3,Immediately,16.004962921142578,80.72549438476562,2,Ground out of 1 Floor,East,,,,₹,False,8000.0,112.18
"₹ 14,000",2 BHK Builder Floor for rent in Attapur 1200 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.368194580078125,78.43169403076172,2,2 out of 4 Floors,,,,,₹,False,14000.0,196.31
"₹ 50,000","3 BHK Apartment for rent in P Janardhan Reddy Nagar, Gachibowli, Outer Ring Road 2894 sqft",Furnished,Bachelors/Family,3,Immediately,,,,7 out of 7 Floors,,,,,₹,False,50000.0,701.1
"₹ 8,500",2 BHK Builder Floor for rent in Gajularamaram 800 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.532537460327152,78.42430877685547,,1 out of 1 Floor,,,,,₹,False,8500.0,119.19
"₹ 24,000","3 BHK Apartment for rent in INCOR Bonsai Homes, Tellapur, Outer Ring Road 1432 sqft",,,,,17.4749277,78.299175,,,,,,,₹,False,24000.0,336.53
"₹ 8,700",1 BHK Apartment for rent in Santosh Nagar,Unfurnished,Bachelors/Family,1,Immediately,17.3477116,78.5043699,1,2 out of 3 Floors,,,1 Open,,₹,False,8700.0,121.99
"₹ 80,000","10 BHK House for rent in Gandi Maisamma, Outer Ring Road 300 sqyrd",Unfurnished,Bachelors/Family,7,Immediately,,,5,2 out of 2 Floors,,,2 Covered,,₹,False,80000.0,1121.76
"₹ 22,000",2 BHK Apartment for rent in Q city 1750 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.4274197,78.33187710128789,4,3 out of 4 Floors,North - East,Main Road,1 Covered,,₹,False,22000.0,308.48
"₹ 30,000","2 BHK Apartment for rent in Mythri Nagar, Hafeezpet, NH 9 900 sqft",Furnished,Bachelors/Family,2,Immediately,,,2,2 out of 4 Floors,South,,1 Covered,,₹,False,30000.0,420.66
"₹ 10,000",2 BHK Apartment for rent in Hasmathpet,Unfurnished,Bachelors,2,Immediately,17.474363327026367,78.49024200439453,1,3 out of 3 Floors,North - East,Main Road,,,₹,False,10000.0,140.22
₹ 1.2 Lac,"3 BHK Apartment for rent in Shreemukh Rock Levelz, Banjara Hills, NH 9 4500 sqft",,,,,17.4126327796263,78.4361764651478,,,,,,,₹,True,1.2,1682.64
"₹ 18,000","3 BHK Apartment for rent in Chandanagar, NH 9 1526 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,21.4814291,83.9509397,3,2 out of 5 Floors,,,,,₹,False,18000.0,252.4
"₹ 12,000","2 BHK Apartment for rent in Gudi Malkapur, Mehdipatnam 1450 sqft",Semi-Furnished,Family,2,From Apr '20,17.386611938476562,78.43527221679688,2,2 out of 2 Floors,West,Main Road,1 Covered,Same Premise,₹,False,12000.0,168.26
"₹ 15,000",2 BHK Apartment for rent in Singapore City,Unfurnished,Bachelors,2,Immediately,17.433860778808597,78.65557098388672,2,3 out of 4 Floors,North,Garden/Park,,,₹,False,15000.0,210.33
"₹ 15,000",3 BHK House for rent in yapral anitha enclave 1600 sqft,Furnished,Bachelors,3,Immediately,,,2,1 out of 1 Floor,,,,Same Premise,₹,False,15000.0,210.33
"₹ 18,000","1 BHK Apartment for rent in Nanakramguda, Nanakram Guda",,,,,17.412543,78.337875,,,,,,,₹,False,18000.0,252.4
"₹ 13,300","1 BHK House for rent in Krishna Nagar, Yousufguda",Furnished,Bachelors/Family,1,Immediately,17.4330523,78.4246746,,6 out of 12 Floors,,,,,₹,False,13300.0,186.49
"₹ 70,000",4 BHK House for rent in Madhapur 4200 sqft,Semi-Furnished,Bachelors/Family,5,Immediately,17.4408578,78.3916289,,,,,,,₹,False,70000.0,981.54
"₹ 14,740","2 BHK House for rent in Madinaguda, Hafeezpet, NH 9 1200 sqft",Furnished,Bachelors/Family,2,Immediately,,,,Upper Basement out of 5 Floors,,,,,₹,False,14740.0,206.68
"₹ 30,000","4 BHK Apartment for rent in Miyapur, NH 9 2000 sqft",Unfurnished,Bachelors/Family,3,Immediately,17.49766731262207,78.32011413574219,,4 out of 5 Floors,,,,,₹,False,30000.0,420.66
"₹ 15,000","2 BHK Apartment for rent in Kutbi Guda, Kachiguda, NH 2 2 1000 sqft",Unfurnished,Bachelors,2,Immediately,17.387264251708984,78.49049377441406,3,8 out of 8 Floors,West,,,,₹,False,15000.0,210.33
"₹ 15,000","2 BHK Apartment for rent in Gulshan Colony, Qutub Shahi Tombs 1350 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,1 out of 3 Floors,East,,1 Covered,,₹,False,15000.0,210.33
"₹ 12,000","2 BHK Service Apartment for rent in Pragathi Nagar, Kukatpally 1100 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.505159,78.3958989,2,1 out of 4 Floors,,,,,₹,False,12000.0,168.26
"₹ 7,500","1 BHK House for rent in Somajiguda, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.42171287536621,78.45764923095703,,Ground out of 3 Floors,,,,,₹,False,7500.0,105.16
"₹ 25,000",2 BHK Apartment for rent in Kundanbagh-Begumpet 950 sqft,Semi-Furnished,Family,2,Immediately,17.4386951,78.4580969,,2 out of 6 Floors,East,Main Road,1 Covered,,₹,False,25000.0,350.55
₹ 1 Lac,"3 BHK Villa for rent in Rolling Hills, Gachibowli, Outer Ring Road 2650 sqft",,,,,17.448114,78.366685,,,,,,,₹,True,,
"₹ 12,000",1 BHK Apartment for rent in Kondapur,Unfurnished,Bachelors/Family,1,Immediately,17.462682723999027,78.35317993164062,,2 out of 5 Floors,East,Main Road,,,₹,False,12000.0,168.26
"₹ 26,000","3 BHK Villa for rent in Pocharam, NH 2 2 2200 sqft",Furnished,Bachelors/Family,3,Immediately,18.1147217,78.1696155,,,,,,,₹,False,26000.0,364.57
"₹ 7,500","1 BHK Builder Floor for rent in Bharat Nagar, Moosapet",Unfurnished,Bachelors,1,Immediately,17.465572357177734,78.42784118652344,1,Ground out of 2 Floors,East,"Garden/Park, Main Road",,,₹,False,7500.0,105.16
"₹ 90,000","4 BHK Villa for rent in Legend Chimes, Kokapet, Outer Ring Road 3500 sqft",,,,,17.390492000000002,78.332398,,,,,,,₹,False,90000.0,1261.98
"₹ 18,500","3 BHK Apartment for rent in Tellapur, Outer Ring Road 1760 sqft",Unfurnished,Bachelors,3,Immediately,17.46061897277832,78.27516174316406,3,1 out of 5 Floors,West,Main Road,,,₹,False,18500.0,259.41
"₹ 8,000","2 BHK House for rent in Vanasthalipuram, NH 9 150 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,17.327789306640625,78.58589935302734,1,1 out of 1 Floor,West,Main Road,,,₹,False,8000.0,112.18
"₹ 10,000",1 BHK Builder Floor for rent in Kompally,Unfurnished,Bachelors/Family,1,Immediately,17.542304992675778,78.4764404296875,,1 out of 3 Floors,North - East,Main Road,,,₹,False,10000.0,140.22
"₹ 25,000","2 BHK Apartment for rent in Mantri Celestia, Gachibowli, Outer Ring Road 970 sqft",,,,,17.4241958069213,78.34106,,,,,,,₹,False,25000.0,350.55
"₹ 12,000",1 BHK Builder Floor for rent in Kondapur,Unfurnished,Bachelors,1,Immediately,17.462682723999027,78.35317993164062,1,1 out of 2 Floors,East,,,,₹,False,12000.0,168.26
"₹ 35,000","4 BHK Apartment for rent in Narsingi, Outer Ring Road 3600 sqft",Semi-Furnished,Bachelors/Family,5,Immediately,17.390554428100586,78.3572006225586,5,5 out of 20 Floors,,,,,₹,False,35000.0,490.77
"₹ 9,000","1 BHK Apartment for rent in Miyapur, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.521093368530273,78.34429931640625,1,2 out of 5 Floors,East,Main Road,,,₹,False,9000.0,126.2
"₹ 5,000",2 BHK House for rent in Dammaiguda 1300 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.50124740600586,78.59972381591797,1,Ground out of 2 Floors,,,,,₹,False,5000.0,70.11
"₹ 12,500","Studio Apartment for rent in Banjara Hills, NH 9",Furnished,Bachelors/Family,1,Immediately,17.415895462036133,78.43576049804688,1,3 out of 5 Floors,,,,,₹,False,12500.0,175.28
"₹ 15,000","2 BHK Apartment for rent in TNR Shakuntala, LB Nagar, NH 9 1100 sqft",,,,,17.349312100000002,78.5433257,,,,,,,₹,False,15000.0,210.33
"₹ 65,000","4 BHK Apartment for rent in Lanco Hills, Manikonda, Outer Ring Road 2500 sqft",,,,,17.40896,78.37323,,,,,,,₹,False,65000.0,911.43
"₹ 8,500","3 BHK House for rent in Beeramguda, Ramachandra Puram, NH 9 200 sqyrd",Unfurnished,Bachelors/Family,3,Immediately,,,1,1 out of 1 Floor,East,,,,₹,False,8500.0,119.19
"₹ 8,000",4 BHK House for rent in Nagaram 2300 sqft,Unfurnished,Bachelors/Family,4,Immediately,15.99476825,80.69933616700834,2,,,,,,₹,False,8000.0,112.18
"₹ 11,000",2 BHK Apartment for rent in Motinagar 1000 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,2,4 out of 5 Floors,West,,,,₹,False,11000.0,154.24
"₹ 8,000",2 BHK House for rent in Nagole 1000 sqft,,Bachelors/Family,2,Immediately,17.3775306,78.5601231,1,,,,4 Open,,₹,False,8000.0,112.18
"₹ 10,000",2 BHK House for rent in Krishnaveni Talent School 150 sqyrd,Unfurnished,Family,2,Immediately,17.3764207,78.5409758,,Ground out of 1 Floor,West,Main Road,,,₹,False,10000.0,140.22
"₹ 16,000",1 BHK Apartment for rent in Kondapur,Unfurnished,Bachelors,1,Immediately,17.462682723999027,78.35317993164062,1,2 out of 4 Floors,East,,,,₹,False,16000.0,224.35
"₹ 85,000","4 BHK Apartment for rent in Quiescent Heights, Hitech City",,,,,17.442211399999998,78.3825746,,,,,,,₹,False,85000.0,1191.87
"₹ 13,000",2 BHK House for rent in Attapur 1400 sqft,Semi-Furnished,Bachelors/Family,1,Immediately,17.3847673,77.9793799,,Ground out of 1 Floor,,,,,₹,False,13000.0,182.29
"₹ 28,000",2 BHK House for rent in Raj Bhawan Road 1400 sqft,Semi-Furnished,Family,2,Immediately,17.42637332585951,78.45588376192309,1,Ground out of 4 Floors,South,Main Road,101 Covered,,₹,False,28000.0,392.62
"₹ 15,000",2 BHK House for rent in s p colony trimulgherry 1800 sqft,Unfurnished,Bachelors,2,Immediately,,,1,1 out of 2 Floors,East,,,,₹,False,15000.0,210.33
"₹ 7,500",2 BHK Apartment for rent in hyderabad 800 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.38878595,78.46106473453146,1,1 out of 6 Floors,,,,,₹,False,7500.0,105.16
"₹ 10,000","House for rent in Champapet, Koti",,Bachelors/Family,,Immediately,,,,,East,,,,₹,False,10000.0,140.22
"₹ 16,000",4 BHK House for rent in Sayeedabad 270 sqyrd,Semi-Furnished,Bachelors/Family,3,Immediately,17.36044692993164,78.5146713256836,,Ground out of 1 Floor,North,Main Road,,,₹,False,16000.0,224.35
"₹ 8,000",2 BHK House for rent in Narapally 1200 sqft,Semi-Furnished,Family,2,From Mar '20,17.4209065,78.6283752,,2 out of 2 Floors,North,,,,₹,False,8000.0,112.18
"₹ 9,500",1 BHK House for rent in YELLAREDDYGUDA,Unfurnished,Bachelors,1,Immediately,17.4333135,78.4415476,,2 out of 3 Floors,North,Main Road,,Same Premise,₹,False,9500.0,133.21
"₹ 7,500",1 BHK Builder Floor for rent in Borabanda,Unfurnished,Bachelors/Family,1,Immediately,17.45167,78.415421,,Ground out of 1 Floor,South,Main Road,1 Covered,,₹,False,7500.0,105.16
"₹ 11,000",2 BHK House for rent in Bandam Kommu 1350 sqft,Unfurnished,Bachelors,2,Immediately,17.513755798339847,78.32335662841797,,Ground out of 2 Floors,West,,,,₹,False,11000.0,154.24
"₹ 12,000","1 BHK Apartment for rent in Banjara Hills, NH 9",Semi-Furnished,Bachelors/Family,1,Immediately,17.415895462036133,78.43576049804688,1,4 out of 5 Floors,North - East,Main Road,,,₹,False,12000.0,168.26
"₹ 25,000",4 BHK Villa for rent in Kompally 3000 sqft,Semi-Furnished,Family,4,Immediately,17.529697929296567,78.48476384551181,1,,East,,1 Covered,,₹,False,25000.0,350.55
"₹ 8,500","Studio Apartment for rent in Banjara Hills, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.415895462036133,78.43576049804688,1,2 out of 4 Floors,North - East,Main Road,,,₹,False,8500.0,119.19
"₹ 20,000","2 BHK Apartment for rent in GoldFish Herons, Chandanagar, NH 9 1670 sqft",,,,,17.484221899999998,78.3483916,,,,,,,₹,False,20000.0,280.44
"₹ 7,000",2 BHK Apartment for rent in Badangpet 150 sqyrd,Unfurnished,Bachelors/Family,3,Immediately,17.30482292175293,78.53388214111328,,Ground out of 2 Floors,East,Garden/Park,,,₹,False,7000.0,98.15
"₹ 25,000","3 BHK Apartment for rent in Hafeezpet, NH 9 1450 sqft",Unfurnished,Bachelors/Family,3,Immediately,17.483285903930664,78.35848236083984,1,4 out of 5 Floors,East,Main Road,,,₹,False,25000.0,350.55
"₹ 7,500","2 BHK House for rent in Boduppal, NH 2 2 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.4232177734375,78.57662963867188,1,Lower Basement out of 1 Floor,North - East,Main Road,,,₹,False,7500.0,105.16
"₹ 9,000","2 BHK House for rent in Boduppal, NH 2 2 120 sqyrd",Semi-Furnished,Bachelors/Family,2,Immediately,17.4200755,78.5827841,,,,,,,₹,False,9000.0,126.2
"₹ 12,000","3 BHK House for rent in Habeeb Nagar, Saroornagar 100 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,,,,,,,,,₹,False,12000.0,168.26
"₹ 11,000","2 BHK Apartment for rent in Moula Ali, Moula Ali Road 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,2,3 out of 5 Floors,,,1 Covered,,₹,False,11000.0,154.24
