price,coord,class
806850,"(19.160481, 72.9454193)",0.0
403425,"(19.1631138, 72.93809040000002)",0.0
806850,"(19.195874, 72.839519)",0.0
403425,"(19.2493036, 72.85480989999998)",0.0
438009,"(19.0638046, 72.8920434)",0.0
1230459,"(19.0936098, 72.9134416)",0.0
854613,"(19.160481, 72.9454193)",0.0
349550,"(19.1388604, 72.83472900000002)",0.0
396759,"(19.149731, 72.94140999999998)",0.0
396759,"(19.1631138, 72.93809040000002)",0.0
806855,"(19.0461248, 72.9132122)",0.0
733867,"(19.1915579, 72.8604115)",0.0
369716,"(19.1969201, 72.876083)",0.0
470697,"(19.1631138, 72.93809040000002)",0.0
470697,"(19.1969201, 72.876083)",0.0
235348,"(19.0707532, 72.87813220000002)",1.0
376557,"(19.172349, 72.881314)",0.0
2353483,"(19.2380683, 72.8522512)",0.0
706045,"(19.160481, 72.9454193)",0.0
537781,"(19.1969201, 72.876083)",0.0
389901,"(19.2228758, 72.84217840000002)",0.0
349662,"(19.2022243, 72.8152705)",0.0
753091,"(19.1915579, 72.8604115)",0.0
463869,"(19.1631138, 72.93809040000002)",0.0
309246,"(19.1511736, 72.8326275)",0.0
773115,"(19.1969201, 72.876083)",0.0
537904,"(19.0804807, 72.88865849999998)",0.0
383211,"(19.1511736, 72.8326275)",0.0
1149632,"(19.1979771, 72.87249179999998)",0.0
497469,"(19.1631138, 72.93809040000002)",0.0
302617,"(19.1969201, 72.876083)",0.0
679124,"(19.0357714, 72.85745159999998)",0.0
941269,"(19.195301800000006, 72.8398395)",0.0
450398,"(19.1631138, 72.93809040000002)",0.0
584813,"(19.2438394, 72.86778819999998)",0.0
524528,"(19.1969201, 72.876083)",0.0
672377,"(19.0588586, 72.8790468)",0.0
1365923,"(19.2354699, 72.84387480000002)",0.0
746302,"(19.172349, 72.881314)",0.0
497637,"(19.1969201, 72.876083)",0.0
430369,"(19.1969201, 72.876083)",0.0
510311,"(19.176240300000003, 72.87123259999998)",1.0
369791,"(19.1511736, 72.8326275)",0.0
147916,"(19.0390214, 72.86189519999998)",0.0
739582,"(18.9162281, 72.8295801)",0.0
739582,"(19.1998211, 72.84259399999998)",0.0
465936,"(19.1631138, 72.93809040000002)",0.0
499218,"(19.1631138, 72.93809040000002)",0.0
369791,"(19.2228758, 72.84217840000002)",0.0
1109372,"(19.1768312, 72.8551916)",0.0
369791,"(19.160481, 72.9454193)",0.0
369791,"(19.08246, 73.00644199999998)",0.0
665623,"(19.195301800000006, 72.8398395)",0.0
721596,"(19.193975100000007, 72.82658479999998)",0.0
539558,"(19.1069096, 72.8672711)",0.0
739582,"(19.1289207, 72.8619092)",0.0
665623,"(19.195874, 72.839519)",0.0
221874,"(19.149731, 72.94140999999998)",0.0
629485,"(19.1998211, 72.84259399999998)",0.0
951371,"(19.1988639, 72.80839019999998)",0.0
425999,"(19.2382571, 72.86075579999998)",0.0
667203,"(19.167338, 72.95085)",0.0
599296,"(19.16473, 72.845474)",0.0
1001797,"(19.1988639, 72.80839019999998)",0.0
887498,"(19.0799711, 72.89319689999998)",1.0
1166522,"(19.2353777, 72.86419040000001)",0.0
739582,"(19.172349, 72.881314)",0.0
369791,"(19.0806955, 72.9071913)",0.0
369791,"(19.0588586, 72.8790468)",0.0
369791,"(19.1388604, 72.83472900000002)",0.0
739582,"(19.0804807, 72.88865849999998)",0.0
665623,"(19.1743576, 72.96274709999999)",0.0
739582,"(19.0588586, 72.8790468)",0.0
739582,"(19.1511736, 72.8326275)",0.0
221874,"(19.1969201, 72.876083)",0.0
258854,"(19.2169842, 72.820583)",0.0
88824,"(19.1511736, 72.8326275)",0.0
806846,"(19.0804807, 72.88865849999998)",0.0
759626,"(19.2438394, 72.86778819999998)",0.0
592674,"(19.2069486, 72.8244579)",0.0
344554,"(19.2022243, 72.8152705)",0.0
470565,"(19.1631138, 72.93809040000002)",0.0
665488,"(19.0357714, 72.85745159999998)",0.0
504274,"(19.1969201, 72.876083)",0.0
1008547,"(19.160481, 72.9454193)",0.0
430215,"(19.1631138, 72.93809040000002)",0.0
500966,"(19.1631138, 72.93809040000002)",0.0
853746,"(19.2380683, 72.8522512)",0.0
746144,"(19.172349, 72.881314)",0.0
255532,"(19.0088678, 72.8573828)",0.0
780006,"(19.2438394, 72.86778819999998)",0.0
423528,"(19.1631138, 72.93809040000002)",0.0
705880,"(19.0523035, 72.91507220000003)",0.0
484092,"(19.1969201, 72.876083)",0.0
408989,"(19.1631138, 72.93809040000002)",0.0
349560,"(19.1631138, 72.93809040000002)",0.0
544710,"(19.1969201, 72.876083)",0.0
558132,"(19.2438394, 72.86778819999998)",0.0
974960,"(19.2593948, 72.86113470000002)",0.0
416828,"(19.1969201, 72.876083)",0.0
1042070,"(19.172349, 72.881314)",0.0
208414,"(19.149731, 72.94140999999998)",0.0
1344439,"(19.1289207, 72.8619092)",0.0
484157,"(19.2493036, 72.85480989999998)",0.0
484157,"(19.1969201, 72.876083)",0.0
484157,"(19.0588586, 72.8790468)",0.0
524441,"(19.1969201, 72.876083)",0.0
544583,"(19.1969201, 72.876083)",0.0
1505811,"(19.0710711, 72.88105209999998)",1.0
389687,"(19.1631138, 72.93809040000002)",0.0
1714720,"(19.1139004, 72.8524015)",0.0
685888,"(19.2601514, 72.8542872)",0.0
384765,"(19.1631138, 72.93809040000002)",0.0
887400,"(19.0804807, 72.88865849999998)",0.0
954571,"(19.195301800000006, 72.8398395)",0.0
497437,"(19.1969201, 72.876083)",0.0
489489,"(19.1631138, 72.93809040000002)",0.0
380548,"(19.1631138, 72.93809040000002)",0.0
773185,"(19.0461248, 72.9132122)",0.0
746305,"(19.172349, 72.881314)",0.0
373421,"(19.1631138, 72.93809040000002)",0.0
370516,"(19.1631138, 72.93809040000002)",0.0
336157,"(19.0109799, 72.851241)",0.0
403388,"(19.172349, 72.881314)",0.0
336157,"(19.1511736, 72.8326275)",0.0
201694,"(19.2022243, 72.8152705)",0.0
201694,"(nan, nan)",
168078,"(19.1511736, 72.8326275)",0.0
336157,"(18.9597259, 72.836039)",0.0
369772,"(18.9986406, 72.8173599)",0.0
437004,"(19.1631138, 72.93809040000002)",0.0
3361566,"(19.1998211, 72.84259399999998)",0.0
504235,"(19.2022243, 72.8152705)",0.0
201694,"(19.1878099, 72.845366)",0.0
336157,"(19.1289496, 72.930686)",0.0
1344626,"(19.1998211, 72.84259399999998)",0.0
1008470,"(19.0461248, 72.9132122)",0.0
1008470,"(19.2354699, 72.84387480000002)",0.0
571466,"(19.195874, 72.839519)",0.0
336157,"(19.0588586, 72.8790468)",0.0
672313,"(19.1915579, 72.8604115)",0.0
470619,"(19.094047, 72.92266)",0.0
336157,"(19.2534346, 72.8723939)",1.0
1042085,"(19.2593948, 72.86113470000002)",0.0
672313,"(19.1156797, 72.90122260000003)",0.0
665516,"(19.2438394, 72.86778819999998)",0.0
672242,"(19.1969201, 72.876083)",0.0
467659,"(19.1969201, 72.876083)",0.0
396648,"(19.1631138, 72.93809040000002)",0.0
786545,"(19.1969201, 72.876083)",0.0
262182,"(19.2238081, 72.8609713)",0.0
470717,"(19.1969201, 72.876083)",0.0
873706,"(19.160481, 72.9454193)",0.0
423570,"(19.1631138, 72.93809040000002)",0.0
201682,"(19.1511736, 72.8326275)",0.0
874098,"(19.160481, 72.9454193)",0.0
517720,"(19.1969201, 72.876083)",0.0
840407,"(19.1969201, 72.876083)",0.0
492291,"(19.1631138, 72.93809040000002)",0.0
450540,"(19.1969201, 72.876083)",0.0
705957,"(19.2438394, 72.86778819999998)",0.0
638830,"(19.2438394, 72.86778819999998)",0.0
255532,"(19.2169842, 72.820583)",0.0
638830,"(19.0638046, 72.8920434)",0.0
638830,"(19.195301800000006, 72.8398395)",0.0
625342,"(19.1915579, 72.8604115)",0.0
497576,"(19.1631138, 72.93809040000002)",0.0
490831,"(19.1969201, 72.876083)",0.0
605109,"(19.160481, 72.9454193)",0.0
1311006,"(19.1289207, 72.8619092)",0.0
571387,"(19.2022243, 72.8152705)",0.0
393403,"(19.149731, 72.94140999999998)",0.0
638740,"(19.1522457, 72.9404047)",1.0
202444,"(19.1793992, 72.8579285)",0.0
591773,"(19.1631138, 72.93809040000002)",0.0
692652,"(19.2438394, 72.86778819999998)",0.0
941286,"(19.195874, 72.839519)",0.0
376514,"(19.1631138, 72.93809040000002)",0.0
470643,"(19.1969201, 72.876083)",0.0
941286,"(19.2354699, 72.84387480000002)",0.0
188257,"(19.2169842, 72.820583)",0.0
474408,"(19.1631138, 72.93809040000002)",0.0
714032,"(19.160481, 72.9454193)",0.0
840407,"(19.2601514, 72.8542872)",0.0
941286,"(19.1423522, 72.8449636)",0.0
365958,"(19.1784891, 72.8127046)",0.0
438471,"(19.1801717, 72.8128923)",0.0
470643,"(19.0357714, 72.85745159999998)",0.0
188257,"(19.1423522, 72.8449636)",0.0
508294,"(19.1631138, 72.93809040000002)",0.0
874172,"(19.195301800000006, 72.8398395)",0.0
437086,"(19.1631138, 72.93809040000002)",0.0
437086,"(19.0408959, 72.84905499999998)",0.0
773248,"(19.2438394, 72.86778819999998)",0.0
840405,"(19.2175443, 72.8534756)",0.0
1579886,"(19.160481, 72.9454193)",0.0
490736,"(19.1969201, 72.876083)",0.0
840403,"(19.2601514, 72.8542872)",0.0
739434,"(19.2438394, 72.86778819999998)",0.0
369717,"(19.1631138, 72.93809040000002)",0.0
3019510,"(19.174838, 72.85401999999998)",0.0
490796,"(19.094047, 72.92266)",0.0
672468,"(19.160481, 72.9454193)",0.0
840396,"(19.2601514, 72.8542872)",0.0
437109,"(19.1969201, 72.876083)",0.0
302556,"(19.149731, 72.94140999999998)",0.0
2420449,"(19.060574, 72.85043999999998)",0.0
484090,"(19.1522457, 72.9404047)",1.0
665623,"(19.1915579, 72.8604115)",0.0
907668,"(19.2198888, 72.86189820000001)",0.0
605112,"(19.2493036, 72.85480989999998)",0.0
302556,"(19.1725542, 72.942537)",0.0
907668,"(19.1423522, 72.8449636)",0.0
605112,"(19.0804807, 72.88865849999998)",0.0
336836,"(19.1631138, 72.93809040000002)",0.0
840386,"(19.2175443, 72.8534756)",0.0
840386,"(19.2601514, 72.8542872)",0.0
719310,"(19.2438394, 72.86778819999998)",0.0
605003,"(19.0588586, 72.8790468)",0.0
537935,"(19.1969201, 72.876083)",0.0
268967,"(19.1423522, 72.8449636)",0.0
477370,"(19.1969201, 72.876083)",0.0
845637,"(19.0461248, 72.9132122)",0.0
1364999,"(19.1464581, 72.93887509999998)",0.0
396666,"(19.1631138, 72.93809040000002)",0.0
591611,"(19.0804807, 72.88865849999998)",0.0
739514,"(19.195301800000006, 72.8398395)",0.0
618604,"(19.1631138, 72.93809040000002)",0.0
235318,"(19.188954100000004, 72.835543)",0.0
705954,"(19.160481, 72.9454193)",0.0
235318,"(19.08246, 73.00644199999998)",0.0
235318,"(19.128189000000006, 72.85193199999998)",1.0
478644,"(19.1631138, 72.93809040000002)",0.0
554653,"(19.160481, 72.9454193)",0.0
524330,"(19.1631138, 72.93809040000002)",0.0
652310,"(19.1631138, 72.93809040000002)",0.0
773275,"(19.172349, 72.881314)",0.0
463889,"(19.1631138, 72.93809040000002)",0.0
840351,"(19.2175443, 72.8534756)",0.0
752924,"(19.2438394, 72.86778819999998)",0.0
403395,"(19.1631138, 72.93809040000002)",0.0
258813,"(19.2169842, 72.820583)",0.0
591780,"(19.0638046, 72.8920434)",0.0
584990,"(19.0638046, 72.8920434)",0.0
1042119,"(19.160481, 72.9454193)",0.0
806765,"(19.0461248, 72.9132122)",0.0
342846,"(19.2022243, 72.8152705)",0.0
571411,"(19.0804807, 72.88865849999998)",0.0
228564,"(19.1969201, 72.876083)",0.0
457129,"(19.172349, 72.881314)",0.0
685693,"(19.160481, 72.9454193)",0.0
342846,"(19.1969201, 72.876083)",0.0
571411,"(19.1969201, 72.876083)",0.0
571411,"(19.2493036, 72.85480989999998)",0.0
571411,"(19.232695, 72.78671340000002)",0.0
393338,"(19.1631138, 72.93809040000002)",0.0
247743,"(19.149731, 72.94140999999998)",0.0
598453,"(19.0996248, 72.8848733)",0.0
773157,"(19.172349, 72.881314)",0.0
510910,"(19.1969201, 72.876083)",0.0
264034,"(19.149731, 72.94140999999998)",0.0
1411844,"(19.1725542, 72.942537)",0.0
282369,"(19.1423522, 72.8449636)",0.0
282369,"(19.172349, 72.881314)",0.0
267291,"(19.2169842, 72.820583)",0.0
336173,"(19.1384914, 72.82853879999998)",0.0
672239,"(19.160481, 72.9454193)",0.0
1008359,"(19.2354699, 72.84387480000002)",0.0
840299,"(19.2601514, 72.8542872)",0.0
672239,"(19.1915579, 72.8604115)",0.0
840299,"(19.172349, 72.881314)",0.0
336120,"(19.1969201, 72.876083)",0.0
504179,"(19.2493036, 72.85480989999998)",0.0
336120,"(19.2022243, 72.8152705)",0.0
168060,"(19.0522115, 72.900522)",0.0
840299,"(19.0804807, 72.88865849999998)",0.0
840299,"(19.2175443, 72.8534756)",0.0
726185,"(19.0588586, 72.8790468)",0.0
363092,"(19.1969201, 72.876083)",0.0
389917,"(19.1969201, 72.876083)",0.0
779835,"(19.0804807, 72.88865849999998)",0.0
347884,"(19.2022243, 72.8152705)",0.0
860688,"(19.0357714, 72.85745159999998)",0.0
443762,"(19.1631138, 72.93809040000002)",0.0
1109406,"(19.144455, 72.82492599999998)",0.0
765803,"(19.1915579, 72.8604115)",0.0
451454,"(19.1969201, 72.876083)",0.0
497436,"(19.1969201, 72.876083)",0.0
618664,"(19.1915579, 72.8604115)",0.0
369837,"(19.2022243, 72.8152705)",0.0
275676,"(19.149731, 72.94140999999998)",0.0
275676,"(19.1631138, 72.93809040000002)",0.0
611856,"(19.0588586, 72.8790468)",0.0
1156400,"(19.144455, 72.82492599999998)",0.0
356377,"(19.2022243, 72.8152705)",0.0
191619,"(19.1878099, 72.845366)",0.0
383238,"(19.1631138, 72.93809040000002)",0.0
410098,"(19.1631138, 72.93809040000002)",0.0
490894,"(19.1969201, 72.876083)",0.0
337532,"(19.1969201, 72.876083)",0.0
598382,"(19.0638046, 72.8920434)",0.0
141174,"(19.128564, 72.85186399999998)",0.0
379807,"(19.1631138, 72.93809040000002)",0.0
759614,"(19.1969201, 72.876083)",0.0
172776,"(19.08246, 73.00644199999998)",0.0
571376,"(19.195874, 72.839519)",0.0
312709,"(19.1969201, 72.876083)",0.0
806867,"(19.195874, 72.839519)",0.0
537911,"(19.0638046, 72.8920434)",0.0
268956,"(19.2169842, 72.820583)",0.0
268956,"(19.1631138, 72.93809040000002)",0.0
268956,"(19.1511736, 72.8326275)",0.0
268956,"(19.1872958, 72.8471446)",0.0
268956,"(19.160481, 72.9454193)",0.0
268956,"(19.128189000000006, 72.85193199999998)",1.0
215164,"(19.149731, 72.94140999999998)",0.0
322747,"(19.1511736, 72.8326275)",0.0
268956,"(19.053988500000006, 72.8472872)",0.0
806867,"(19.195301800000006, 72.8398395)",0.0
806867,"(19.172349, 72.881314)",0.0
268956,"(19.1011489, 72.91122419999998)",0.0
625307,"(19.0804807, 72.88865849999998)",0.0
460711,"(19.1969201, 72.876083)",0.0
692383,"(19.0638046, 72.8920434)",0.0
665766,"(19.094047, 72.92266)",0.0
840548,"(19.0804807, 72.88865849999998)",0.0
531171,"(19.0804807, 72.88865849999998)",0.0
504252,"(19.2493036, 72.85480989999998)",0.0
504252,"(19.111988, 72.866923)",0.0
450414,"(19.1631138, 72.93809040000002)",0.0
423494,"(19.094047, 72.92266)",0.0
423494,"(19.2493036, 72.85480989999998)",0.0
793497,"(19.1915579, 72.8604115)",0.0
221891,"(19.1141602, 72.9357502)",0.0
1277482,"(19.1464581, 72.93887509999998)",0.0
490814,"(19.078160600000004, 72.914467)",0.0
200346,"(19.1878099, 72.845366)",0.0
234274,"(19.1582215, 72.9597433)",0.0
604981,"(19.2022243, 72.8152705)",0.0
1209962,"(19.1423522, 72.8449636)",0.0
1344817,"(19.1289207, 72.8619092)",0.0
840511,"(19.1423522, 72.8449636)",0.0
336204,"(19.1631138, 72.93809040000002)",0.0
262209,"(19.2169842, 72.820583)",0.0
571470,"(19.172349, 72.881314)",0.0
262209,"(19.1878099, 72.845366)",0.0
571470,"(19.1631138, 72.93809040000002)",0.0
403368,"(19.1631138, 72.93809040000002)",0.0
470737,"(19.1969201, 72.876083)",0.0
339575,"(19.1969201, 72.876083)",0.0
887565,"(19.195874, 72.839519)",0.0
208414,"(19.094047, 72.92266)",0.0
604776,"(19.147822, 72.933747)",0.0
351247,"(19.2022243, 72.8152705)",0.0
436947,"(18.9759343, 72.8079735)",0.0
571582,"(19.1631138, 72.93809040000002)",0.0
786539,"(19.0461248, 72.9132122)",0.0
568335,"(19.1722658, 72.9347987)",0.0
1159798,"(19.1416318, 72.9315814)",0.0
717663,"(19.1863613, 72.9468316)",0.0
732858,"(19.2463107, 72.8588979)",0.0
609987,"(19.2075622, 72.81939820000002)",0.0
773199,"(19.1011489, 72.91122419999998)",0.0
773199,"(19.2438394, 72.86778819999998)",0.0
773199,"(19.2354699, 72.84387480000002)",0.0
431445,"(19.2523526, 72.85853089999998)",0.0
880774,"(19.0635465, 72.86205340000002)",0.0
753028,"(19.2228202, 72.8599843)",1.0
579563,"(19.0522115, 72.900522)",0.0
786646,"(19.2264894, 72.8542571)",0.0
511118,"(19.1221129, 72.8689278)",0.0
773199,"(19.0588586, 72.8790468)",0.0
618559,"(19.160481, 72.9454193)",0.0
347939,"(19.1969201, 72.876083)",0.0
452321,"(19.1367977, 72.93474559999999)",0.0
822616,"(19.2549655, 72.85675739999998)",0.0
1058946,"(19.166428600000003, 72.85879770000003)",0.0
659270,"(19.152422100000006, 72.9467324)",0.0
711343,"(19.170599300000006, 72.8506594)",0.0
927839,"(19.172349, 72.881314)",0.0
270620,"(19.2169842, 72.820583)",0.0
773199,"(19.2601514, 72.8542872)",0.0
873883,"(19.0461248, 72.9132122)",0.0
436941,"(19.1969201, 72.876083)",0.0
657673,"(19.2438394, 72.86778819999998)",0.0
719556,"(19.2198888, 72.86189820000001)",0.0
692566,"(19.160481, 72.9454193)",0.0
669394,"(19.0638046, 72.8920434)",0.0
820283,"(19.078596, 72.85396479999999)",0.0
773148,"(19.0588586, 72.8790468)",0.0
773148,"(19.2228758, 72.84217840000002)",0.0
450433,"(19.1631138, 72.93809040000002)",0.0
941156,"(19.2198888, 72.86189820000001)",0.0
941156,"(19.2165676, 72.86559820000002)",0.0
1176446,"(19.2175443, 72.8534756)",0.0
1277728,"(19.174838, 72.85401999999998)",0.0
383318,"(19.1631138, 72.93809040000002)",0.0
511091,"(19.1631138, 72.93809040000002)",0.0
255546,"(19.2169842, 72.820583)",0.0
1277728,"(19.1915579, 72.8604115)",0.0
504244,"(19.1631138, 72.93809040000002)",0.0
356317,"(19.1631138, 72.93809040000002)",0.0
1781585,"(19.1647698, 72.9544635)",0.0
813405,"(19.060574, 72.85043999999998)",0.0
853714,"(19.1915579, 72.8604115)",0.0
1270493,"(19.2354699, 72.84387480000002)",0.0
436934,"(18.9759343, 72.8079735)",0.0
457287,"(19.1969201, 72.876083)",0.0
457287,"(19.094047, 72.92266)",0.0
568183,"(19.195874, 72.839519)",0.0
558102,"(19.195874, 72.839519)",0.0
598428,"(19.1969201, 72.876083)",0.0
2017175,"(19.1511736, 72.8326275)",0.0
504294,"(19.0806955, 72.9071913)",0.0
504294,"(19.2493036, 72.85480989999998)",0.0
504294,"(19.1969201, 72.876083)",0.0
806870,"(19.1915579, 72.8604115)",0.0
2017175,"(19.1289207, 72.8619092)",0.0
2521469,"(19.144455, 72.82492599999998)",0.0
544637,"(19.1969201, 72.876083)",0.0
1008587,"(19.1464581, 72.93887509999998)",0.0
504294,"(19.1760717, 72.9653036)",0.0
504294,"(19.0357714, 72.85745159999998)",0.0
537784,"(19.1969201, 72.876083)",0.0
854049,"(19.160481, 72.9454193)",0.0
693769,"(19.160481, 72.9454193)",0.0
349688,"(19.1969201, 72.876083)",0.0
349688,"(19.2022243, 72.8152705)",0.0
349688,"(19.160481, 72.9454193)",0.0
773273,"(19.1969201, 72.876083)",0.0
2191824,"(19.214677, 72.87004019999998)",0.0
699375,"(19.2438394, 72.86778819999998)",0.0
248741,"(19.149731, 72.94140999999998)",0.0
248741,"(18.9821456, 72.83013059999998)",0.0
437104,"(18.9759343, 72.8079735)",0.0
396708,"(19.1631138, 72.93809040000002)",0.0
451528,"(19.1969201, 72.876083)",0.0
739615,"(19.2601514, 72.8542872)",0.0
739615,"(19.2438394, 72.86778819999998)",0.0
739615,"(19.1743576, 72.96274709999999)",0.0
773163,"(19.0620527, 72.88343549999998)",0.0
934428,"(19.172349, 72.881314)",0.0
490870,"(19.195301800000006, 72.8398395)",0.0
462893,"(19.0523035, 72.91507220000003)",0.0
342883,"(19.1969201, 72.876083)",0.0
1210200,"(19.174838, 72.85401999999998)",0.0
471482,"(19.1631138, 72.93809040000002)",0.0
537780,"(19.160481, 72.9454193)",0.0
537780,"(19.1631138, 72.93809040000002)",0.0
405492,"(19.0588586, 72.8790468)",0.0
1210332,"(19.172349, 72.881314)",0.0
443762,"(19.0588586, 72.8790468)",0.0
194981,"(19.1878099, 72.845366)",0.0
389961,"(19.1631138, 72.93809040000002)",0.0
600540,"(19.0588586, 72.8790468)",0.0
974903,"(19.172349, 72.881314)",0.0
194981,"(19.2169842, 72.820583)",0.0
584942,"(19.1631138, 72.93809040000002)",0.0
974903,"(19.094047, 72.92266)",0.0
389961,"(19.1511736, 72.8326275)",0.0
584942,"(19.2493036, 72.85480989999998)",0.0
672320,"(19.0638046, 72.8920434)",0.0
631872,"(19.0357714, 72.85745159999998)",0.0
840567,"(19.160481, 72.9454193)",0.0
369170,"(19.1969201, 72.876083)",0.0
437079,"(18.9759343, 72.8079735)",0.0
437025,"(19.293985600000006, 72.8743921)",0.0
779868,"(19.172349, 72.881314)",0.0
603449,"(19.2438394, 72.86778819999998)",0.0
1210073,"(19.2175443, 72.8534756)",0.0
242015,"(19.149731, 72.94140999999998)",0.0
1277256,"(19.2354699, 72.84387480000002)",0.0
1015445,"(19.0461248, 72.9132122)",0.0
497602,"(19.1969201, 72.876083)",0.0
941356,"(19.195874, 72.839519)",0.0
1277415,"(19.2354699, 72.84387480000002)",0.0
1445445,"(19.0770493, 72.8425412)",0.0
908922,"(19.1631138, 72.93809040000002)",0.0
168102,"(19.0468191, 72.92983470000001)",0.0
403444,"(19.0588586, 72.8790468)",0.0
455134,"(19.1631138, 72.93809040000002)",0.0
813378,"(19.1011489, 72.91122419999998)",0.0
813378,"(19.160481, 72.9454193)",0.0
215185,"(19.1511736, 72.8326275)",0.0
860738,"(19.111988, 72.866923)",0.0
638670,"(19.172349, 72.881314)",0.0
571401,"(19.2022243, 72.8152705)",0.0
733006,"(19.160481, 72.9454193)",0.0
437049,"(19.1969201, 72.876083)",0.0
437049,"(18.9759343, 72.8079735)",0.0
403400,"(19.2022243, 72.8152705)",0.0
1257230,"(19.094047, 72.92266)",0.0
672491,"(19.1011489, 72.91122419999998)",0.0
779979,"(19.195301800000006, 72.8398395)",0.0
941420,"(19.2438394, 72.86778819999998)",0.0
470710,"(18.9590601, 72.82144869999998)",0.0
235355,"(19.149731, 72.94140999999998)",0.0
282426,"(19.2169842, 72.820583)",0.0
470710,"(19.1511736, 72.8326275)",0.0
706065,"(19.172349, 72.881314)",0.0
941420,"(19.1289207, 72.8619092)",0.0
329497,"(19.2022243, 72.8152705)",0.0
941420,"(19.1915579, 72.8604115)",0.0
470710,"(19.096378100000006, 72.8563994)",0.0
235321,"(19.0748117, 72.9100031)",0.0
376568,"(19.1969201, 72.876083)",0.0
706065,"(19.2175443, 72.8534756)",0.0
94129,"(19.0748117, 72.9100031)",0.0
2353550,"(19.2471573, 72.8462833)",0.0
235355,"(19.0468191, 72.92983470000001)",0.0
941420,"(19.0769778, 72.8855147)",0.0
235355,"(19.1725542, 72.942537)",0.0
2353550,"(19.2380683, 72.8522512)",0.0
188284,"(19.1878099, 72.845366)",0.0
235355,"(19.08246, 73.00644199999998)",0.0
470710,"(19.0804807, 72.88865849999998)",0.0
235355,"(19.1156797, 72.90122260000003)",0.0
141213,"(19.188954100000004, 72.835543)",0.0
941420,"(19.160481, 72.9454193)",0.0
235355,"(19.128564, 72.85186399999998)",0.0
470710,"(19.172349, 72.881314)",0.0
773360,"(19.160481, 72.9454193)",0.0
571597,"(19.172349, 72.881314)",0.0
494760,"(19.1631138, 72.93809040000002)",0.0
652267,"(19.160481, 72.9454193)",0.0
1257423,"(19.172349, 72.881314)",0.0
605156,"(19.2022243, 72.8152705)",0.0
121031,"(19.0961829, 72.88774219999998)",1.0
437013,"(18.9759343, 72.8079735)",0.0
510933,"(19.1969201, 72.876083)",0.0
510933,"(19.2022243, 72.8152705)",0.0
510933,"(19.0588586, 72.8790468)",0.0
1176607,"(19.190893, 72.86099820000003)",1.0
200731,"(19.2022243, 72.8152705)",0.0
322763,"(19.1969201, 72.876083)",0.0
484145,"(19.1631138, 72.93809040000002)",0.0
584960,"(19.1969201, 72.876083)",0.0
598375,"(19.0638046, 72.8920434)",0.0
551224,"(19.2493036, 72.85480989999998)",0.0
551224,"(19.0804807, 72.88865849999998)",0.0
652038,"(19.1631138, 72.93809040000002)",0.0
504287,"(19.1969201, 72.876083)",0.0
1008574,"(19.1979771, 72.87249179999998)",0.0
605144,"(19.172349, 72.881314)",0.0
517708,"(19.1969201, 72.876083)",0.0
517708,"(19.1631138, 72.93809040000002)",0.0
974824,"(19.094047, 72.92266)",0.0
571394,"(19.2022243, 72.8152705)",0.0
457115,"(19.0588586, 72.8790468)",0.0
611919,"(19.0588586, 72.8790468)",0.0
638773,"(19.1969201, 72.876083)",0.0
410118,"(19.1511736, 72.8326275)",0.0
820236,"(19.1011489, 72.91122419999998)",0.0
705909,"(19.1969201, 72.876083)",0.0
436972,"(18.9759343, 72.8079735)",0.0
773044,"(19.1969201, 72.876083)",0.0
670800,"(19.2438394, 72.86778819999998)",0.0
907702,"(19.0357714, 72.85745159999998)",0.0
974866,"(19.174838, 72.85401999999998)",0.0
927654,"(19.160481, 72.9454193)",0.0
692382,"(19.1969201, 72.876083)",0.0
497621,"(19.1969201, 72.876083)",0.0
316003,"(19.08246, 73.00644199999998)",0.0
961448,"(19.2601514, 72.8542872)",0.0
806707,"(19.1915579, 72.8604115)",0.0
873900,"(19.160481, 72.9454193)",0.0
585022,"(19.1631138, 72.93809040000002)",0.0
598467,"(19.0638046, 72.8920434)",0.0
638799,"(19.1289496, 72.930686)",0.0
853907,"(19.1969201, 72.876083)",0.0
268851,"(19.172349, 72.881314)",0.0
672212,"(19.2601514, 72.8542872)",0.0
672212,"(19.0461248, 72.9132122)",0.0
268885,"(19.1969201, 72.876083)",0.0
1344425,"(19.2175443, 72.8534756)",0.0
1008319,"(19.1969201, 72.876083)",0.0
134442,"(19.0560495, 72.83410620000002)",0.0
537770,"(19.1969201, 72.876083)",0.0
336106,"(19.0804807, 72.88865849999998)",0.0
672212,"(19.1969201, 72.876083)",0.0
672212,"(19.0638046, 72.8920434)",0.0
672212,"(19.2438394, 72.86778819999998)",0.0
437111,"(18.9759343, 72.8079735)",0.0
712755,"(18.96851, 72.84378249999997)",0.0
510920,"(19.1969201, 72.876083)",0.0
954561,"(19.2198888, 72.86189820000001)",0.0
443830,"(19.1631138, 72.93809040000002)",0.0
332872,"(19.2022243, 72.8152705)",0.0
332872,"(19.1631138, 72.93809040000002)",0.0
221915,"(19.149731, 72.94140999999998)",0.0
1513019,"(19.1464581, 72.93887509999998)",0.0
403445,"(19.0588586, 72.8790468)",0.0
403445,"(19.0523035, 72.91507220000003)",0.0
332906,"(19.149731, 72.94140999999998)",0.0
974960,"(19.1969201, 72.876083)",0.0
571515,"(19.172349, 72.881314)",0.0
