,price,bathroom,coord,bhk,sqft,class
814,60000.0,,"(78.3737565, 17.4380579)",3.0,2800.0,0.0
815,45000.0,,"(78.739064, 17.477704)",3.0,1931.0,0.0
816,12500.0,2.0,"(17.495289899999996, 78.3419955)",2.0,1070.0,0.0
817,6500.0,10.0,"(17.428599399999996, 78.3588692)",,,0.0
818,25600.0,2.0,"(17.4836979, 78.3158338)",2.0,1200.0,0.0
819,8000.0,2.0,"(78.30858612060547, 17.510810852050778)",2.0,,0.0
820,18000.0,3.0,"(78.37519836425781, 17.523500442504886)",3.0,,0.0
821,47000.0,4.0,"(17.4340424, 78.36076800000002)",4.0,2680.0,0.0
822,14000.0,2.0,"(78.38488006591797, 17.520009994506836)",2.0,1200.0,0.0
823,16000.0,2.0,"(17.4949992, 78.33077809999997)",2.0,1150.0,1.0
824,11500.0,2.0,"(78.4316940307617, 17.3681945800781)",2.0,1100.0,0.0
825,30000.0,3.0,"(17.476612399999997, 78.47359990000002)",3.0,1500.0,0.0
826,5000.0,2.0,"(17.399002300000006, 78.4156933)",2.0,1000.0,0.0
827,20000.0,3.0,"(17.4967016, 78.5066233)",3.0,1400.0,0.0
829,11000.0,3.0,"(17.443179, 78.59731)",3.0,1500.0,0.0
830,22000.0,3.0,"(17.423592199999998, 78.64082109999998)",3.0,1340.0,0.0
831,30000.0,3.0,"(17.369888699999994, 78.4304712)",3.0,300.0,0.0
832,30000.0,3.0,"(78.43576049804688, 17.415895462036133)",3.0,1750.0,0.0
833,16000.0,3.0,"(78.57535552978516, 17.369943618774414)",3.0,2500.0,0.0
834,7500.0,2.0,"(17.4671913, 78.64186959999998)",2.0,133.0,0.0
835,49000.0,,"(78.34461, 17.41471)",3.0,2075.0,0.0
836,7500.0,,"(78.306122, 17.515832)",1.0,,0.0
837,10000.0,2.0,"(17.5617653, 78.34460600000001)",2.0,1350.0,0.0
838,28000.0,3.0,"(17.4967483, 78.3936193)",3.0,1400.0,0.0
839,17000.0,2.0,"(17.5140773, 78.36662989999998)",2.0,1180.0,0.0
840,7000.0,1.0,"(17.322798199999998, 78.5280016)",1.0,,0.0
841,16000.0,2.0,"(78.3985595703125, 17.51755714416504)",2.0,1250.0,0.0
842,16000.0,2.0,"(17.3974397, 78.44890620000002)",3.0,1215.0,0.0
843,10000.0,2.0,"(78.5411148071289, 17.463157653808597)",2.0,1000.0,0.0
844,9000.0,1.0,"(78.49032592773438, 17.406291961669922)",1.0,,0.0
845,18000.0,3.0,"(78.42753601074219, 17.525871276855472)",3.0,1700.0,0.0
846,20000.0,3.0,"(78.52128601074219, 17.353870391845707)",3.0,1600.0,0.0
847,20000.0,3.0,"(17.4490568, 78.3927348)",3.0,1650.0,0.0
848,15000.0,2.0,"(78.32442474365234, 17.504533767700195)",2.0,1050.0,0.0
849,13500.0,2.0,"(78.42721557617188, 17.469942092895508)",2.0,800.0,0.0
850,60000.0,,"(78.369176, 17.415941)",3.0,2825.0,0.0
851,40000.0,,"(78.370931, 17.459332999999994)",3.0,1900.0,0.0
852,10000.0,2.0,"(78.5513916015625, 17.358924865722653)",2.0,900.0,0.0
853,10000.0,2.0,"(17.5612236, 78.36979339999998)",2.0,1050.0,0.0
854,15000.0,4.0,"(17.485291, 78.60988470000002)",4.0,1700.0,0.0
855,54000.0,,"(78.369176, 17.415941)",3.0,2405.0,0.0
856,24000.0,2.0,"(79.53516387939453, 17.99169921875)",3.0,2100.0,0.0
857,15000.0,2.0,"(78.4939956665039, 17.410175323486328)",2.0,1200.0,0.0
858,23000.0,2.0,"(17.428599399999996, 78.3588692)",2.0,1200.0,0.0
859,18000.0,,"(78.4657287, 17.442259600000003)",2.0,1171.0,0.0
860,30000.0,2.0,"(17.3920764, 78.4755496)",3.0,1300.0,0.0
861,18000.0,2.0,"(17.3605831, 78.4274643)",3.0,1500.0,0.0
862,12500.0,2.0,"(78.38134765625, 17.483325958251953)",2.0,800.0,0.0
863,30000.0,3.0,"(78.36468505859379, 17.4582176208496)",3.0,1800.0,0.0
864,16500.0,2.0,"(17.4945128, 78.3664454)",2.0,1450.0,0.0
865,13000.0,2.0,"(17.406283399999996, 78.489987)",2.0,1000.0,0.0
866,15000.0,2.0,"(17.4127688, 78.3998642)",2.0,1000.0,0.0
867,10500.0,2.0,"(78.32415008544922, 17.495595932006836)",2.0,750.0,0.0
868,35000.0,3.0,"(17.4059875, 78.3908428)",3.0,1770.0,0.0
869,15000.0,2.0,"(17.391911399999998, 78.4290079)",2.0,1200.0,0.0
870,15000.0,2.0,"(78.4625015258789, 17.453332901000973)",2.0,1450.0,0.0
871,25000.0,3.0,"(17.410321399999994, 78.3813813)",3.0,1550.0,0.0
872,10000.0,2.0,"(78.37784576416016, 17.36708641052246)",2.0,1600.0,0.0
873,15000.0,2.0,"(78.48519897460938, 17.549688339233402)",2.0,1357.0,0.0
874,27500.0,,"(78.389608, 17.350308)",3.0,1715.0,0.0
875,27000.0,,"(78.4492214, 17.4104628)",3.0,1400.0,0.0
876,25000.0,2.0,"(17.428599399999996, 78.3588692)",2.0,1050.0,0.0
877,10000.0,1.0,"(17.4945094, 78.35307420000002)",1.0,,0.0
878,32500.0,3.0,"(78.39061737060547, 17.484188079833984)",3.0,1500.0,0.0
879,17500.0,1.0,"(78.33977508544922, 17.44356346130371)",1.0,,0.0
880,30000.0,3.0,"(17.4066765, 78.40768409999998)",3.0,1250.0,0.0
881,44000.0,3.0,"(17.4698577, 78.35782459999999)",3.0,2200.0,0.0
882,10500.0,2.0,"(17.4885251, 78.56817159999999)",2.0,800.0,0.0
883,13000.0,2.0,"(17.435050600000004, 78.46347220000001)",2.0,1050.0,0.0
885,10000.0,1.0,"(17.4777385, 78.510745)",1.0,,0.0
886,60000.0,5.0,"(17.2720347, 78.47469170000002)",4.0,3600.0,0.0
887,19000.0,3.0,"(17.4066765, 78.40768409999998)",3.0,1150.0,0.0
888,23000.0,2.0,"(17.4698577, 78.35782459999999)",2.0,1170.0,0.0
889,21000.0,,"(78.5524203291642, 17.4246962828294)",3.0,,0.0
890,75000.0,5.0,"(17.2619301, 78.387971)",4.0,4000.0,0.0
891,23000.0,3.0,"(17.3939479, 78.4389576)",3.0,1890.0,0.0
892,8000.0,1.0,"(17.399002300000006, 78.4156933)",1.0,,0.0
893,90000.0,,"(78.332398, 17.390492000000002)",4.0,357.0,0.0
894,21000.0,1.0,"(17.428599399999996, 78.3588692)",1.0,,0.0
895,15000.0,1.0,"(17.4955379, 78.35702909999998)",2.0,550.0,0.0
896,18000.0,2.0,"(17.495289899999996, 78.3419955)",2.0,1250.0,0.0
897,4500.0,1.0,"(17.4671913, 78.64186959999998)",1.0,,0.0
898,13000.0,2.0,"(78.54619598388672, 17.234624862670902)",2.0,1000.0,0.0
899,15000.0,2.0,"(17.443464600000002, 78.3771953)",2.0,750.0,0.0
901,9000.0,2.0,"(17.4684272, 78.53541179999998)",2.0,1200.0,0.0
902,18000.0,,"(17.4774585, 78.55429009999997)",3.0,,0.0
903,10000.0,2.0,"(78.30586242675781, 17.51835823059082)",2.0,1100.0,0.0
904,6500.0,1.0,"(17.388837, 78.5075126)",1.0,2.0,1.0
905,25000.0,3.0,"(17.484525, 78.54408000000002)",3.0,1800.0,0.0
906,11000.0,1.0,"(17.4020368, 78.5028963)",1.0,,1.0
907,65000.0,3.0,"(78.40862274169922, 17.40078353881836)",3.0,1800.0,0.0
908,8000.0,2.0,"(17.517142800000002, 78.315742)",2.0,100.0,0.0
909,12000.0,2.0,"(17.3052765, 78.5253226)",2.0,1150.0,0.0
910,21152.0,3.0,"(17.495289899999996, 78.3419955)",3.0,1400.0,0.0
911,5500.0,2.0,"(17.3364129, 78.5350031)",2.0,167.0,0.0
912,92000.0,,"(78.34774300000002, 17.425396)",4.0,3500.0,0.0
913,12000.0,1.0,"(17.4683211, 78.35435500000001)",1.0,,0.0
914,,5.0,"(17.428599399999996, 78.3588692)",5.0,4200.0,0.0
915,19000.0,2.0,"(17.4218667, 78.4553206)",2.0,1250.0,0.0
916,11500.0,2.0,"(78.61140441894531, 17.49228286743164)",2.0,1500.0,0.0
917,8000.0,2.0,"(78.5462112426758, 17.4751815795898)",2.0,1000.0,0.0
918,10000.0,1.0,"(17.3105142, 78.3187871)",1.0,,0.0
919,7500.0,1.0,"(17.514426999999998, 78.47981850000002)",1.0,,0.0
920,14000.0,2.0,"(17.3656283, 78.42758649999998)",2.0,1050.0,0.0
921,15000.0,2.0,"(17.3900576, 78.47012140000002)",2.0,970.0,0.0
922,75000.0,,"(78.3662307094967, 17.4178445986004)",4.0,4100.0,0.0
923,6000.0,2.0,"(17.423592199999998, 78.64082109999998)",2.0,160.0,0.0
924,18000.0,,"(17.4809198, 78.5638841)",2.0,915.0,0.0
925,45000.0,5.0,"(17.385044, 78.486671)",4.0,3000.0,0.0
926,60000.0,4.0,"(17.4153172, 78.3556287)",3.0,2825.0,0.0
927,9500.0,1.0,"(17.3263889, 78.51638940000002)",2.0,300.0,0.0
928,,4.0,"(17.415895462036133, 78.43576049804688)",4.0,5000.0,1.0
929,23000.0,3.0,"(78.4127197265625, 17.369316101074222)",3.0,1600.0,0.0
930,11000.0,2.0,"(17.369888699999994, 78.4304712)",2.0,700.0,0.0
931,8000.0,2.0,"(17.27139, 78.57811190000002)",2.0,1100.0,0.0
932,60000.0,,"(78.3737565, 17.4380579)",3.0,3032.0,0.0
933,7500.0,1.0,"(17.3920012, 78.4969058)",1.0,2.0,0.0
934,11000.0,2.0,"(78.54703521728516, 17.334039688110348)",2.0,150.0,0.0
935,10000.0,3.0,"(78.50343322753906, 17.400335311889652)",2.0,1200.0,0.0
936,55000.0,,"(78.33436, 17.4689616)",4.0,2925.0,0.0
937,47000.0,,"(78.34461, 17.41471)",3.0,2085.0,0.0
938,60000.0,,"(78.305492, 17.4548)",3.0,3700.0,0.0
939,13000.0,,"(78.3641819, 17.5637913)",3.0,2200.0,0.0
940,20000.0,3.0,"(17.4823815, 78.40768409999998)",3.0,1600.0,0.0
942,30000.0,2.0,"(78.4565200805664, 17.412139892578125)",3.0,1600.0,0.0
943,27000.0,,"(78.389608, 17.350308)",3.0,1450.0,0.0
944,12000.0,2.0,"(17.313657, 78.510501)",2.0,,0.0
945,16000.0,2.0,"(78.29805755615234, 17.493444442749027)",2.0,1100.0,0.0
946,20000.0,2.0,"(17.507958399999996, 78.3021871)",2.0,1100.0,0.0
947,39000.0,,"(78.33749499999998, 17.464033800000006)",3.0,1500.0,0.0
948,85000.0,,"(78.4009121, 17.4248202)",4.0,3125.0,0.0
949,17500.0,2.0,"(78.54377746582031, 17.234375)",2.0,1258.0,0.0
950,9000.0,2.0,"(17.4267948, 78.5193163)",2.0,,0.0
951,20000.0,3.0,"(17.500778399999998, 78.47333509999999)",3.0,1400.0,0.0
952,15000.0,2.0,"(17.418945, 78.4432214)",1.0,,0.0
953,18000.0,2.0,"(17.400937699999997, 78.4965043)",3.0,1540.0,0.0
954,7500.0,1.0,"(14.638102300000002, 77.58635509999998)",2.0,620.0,0.0
955,12000.0,3.0,"(17.5066172, 78.41123840000002)",2.0,1250.0,0.0
956,33000.0,,"(78.355424, 17.399043)",2.0,1314.0,0.0
957,12000.0,2.0,"(17.376749899999997, 78.51248369999998)",2.0,959.0,0.0
958,12000.0,2.0,"(78.49845886230469, 17.403606414794922)",2.0,1000.0,0.0
959,75000.0,,"(78.34774300000002, 17.425396)",4.0,3600.0,0.0
960,18000.0,,"(78.362099, 17.394637399999993)",3.0,1670.0,0.0
961,12000.0,2.0,"(17.3084402, 78.3772611)",2.0,1025.0,0.0
962,13500.0,,"(78.66617684773651, 17.424966)",3.0,1360.0,0.0
963,35000.0,3.0,"(17.412706600000003, 78.43611489999998)",3.0,1800.0,0.0
964,8000.0,2.0,"(78.30586242675781, 17.51835823059082)",2.0,1000.0,0.0
965,32000.0,3.0,"(17.465717899999998, 78.34643419999998)",3.0,1864.0,0.0
966,22000.0,3.0,"(78.42620086669922, 17.410673141479492)",3.0,1800.0,0.0
967,8000.0,2.0,"(17.517142800000002, 78.315742)",2.0,1100.0,0.0
968,10000.0,2.0,"(78.29789920364377, 17.533213150351774)",2.0,1000.0,0.0
969,13000.0,1.0,"(17.484021600000002, 78.38937359999998)",1.0,,0.0
970,18000.0,2.0,"(17.385044, 78.486671)",2.0,750.0,0.0
971,18000.0,,"(78.48076999999998, 17.408247)",3.0,1200.0,0.0
972,40000.0,2.0,"(17.418280600000006, 78.43185079999998)",2.0,1600.0,0.0
973,40000.0,,"(17.4304396, 78.4062613)",3.0,2600.0,0.0
974,35000.0,3.0,"(17.403307, 78.4529396)",3.0,1800.0,0.0
975,8500.0,,"(78.66617684773651, 17.424966)",2.0,1000.0,0.0
976,8500.0,,"(17.5456071, 78.2963929)",2.0,1340.0,0.0
977,10000.0,2.0,"(78.3161849975586, 17.519512176513672)",2.0,1000.0,0.0
978,7000.0,2.0,"(17.3052765, 78.5253226)",3.0,1200.0,0.0
979,12000.0,2.0,"(17.4066765, 78.40768409999998)",2.0,1000.0,0.0
980,43000.0,3.0,"(17.4244895, 78.4535709)",3.0,2050.0,0.0
981,8500.0,,"(78.28496, 17.54683)",2.0,1200.0,0.0
982,8000.0,2.0,"(17.3099318, 78.5845374)",2.0,1050.0,0.0
983,25000.0,3.0,"(17.519667499999994, 78.3778542)",3.0,2100.0,0.0
984,,5.0,"(17.4153172, 78.3556287)",5.0,7500.0,0.0
985,14000.0,1.0,"(17.4698577, 78.35782459999999)",1.0,,0.0
986,40000.0,3.0,"(78.40977478027344, 17.432273864746097)",3.0,2600.0,0.0
987,8500.0,2.0,"(78.60659790039062, 17.393747329711914)",2.0,1350.0,0.0
988,32000.0,2.0,"(17.393822699999998, 78.4834733)",3.0,1550.0,0.0
989,16000.0,1.0,"(17.428599399999996, 78.3588692)",1.0,,0.0
990,9000.0,2.0,"(78.64405059814453, 17.43177604675293)",2.0,1050.0,0.0
991,10500.0,1.0,"(17.4762741, 78.35831040000002)",1.0,,0.0
992,7000.0,1.0,"(17.362971899999998, 78.39432629999997)",1.0,,0.0
993,13500.0,2.0,"(17.385044, 78.486671)",2.0,1248.0,0.0
994,30000.0,2.0,"(17.428599399999996, 78.3588692)",2.0,1025.0,0.0
995,45000.0,2.0,"(17.3951125, 78.4704912)",2.0,1000.0,0.0
996,13000.0,3.0,"(17.399002300000006, 78.4156933)",3.0,1000.0,0.0
997,15500.0,2.0,"(17.497722, 78.3944485)",3.0,1400.0,0.0
998,3500.0,1.0,"(17.3456976, 78.5522074)",,,0.0
999,20000.0,,"(78.56618399999998, 17.43092)",2.0,1000.0,0.0
1000,35000.0,,"(78.38114200000003, 17.475842)",2.0,1377.0,0.0
1001,8500.0,1.0,"(78.49488830566406, 17.386816024780273)",1.0,2.0,0.0
1002,13000.0,2.0,"(78.38607025146484, 17.551816940307614)",3.0,,0.0
1003,18500.0,2.0,"(17.4066234, 78.5437741)",2.0,1100.0,0.0
1004,32000.0,3.0,"(17.3981907, 78.49934520000002)",3.0,1550.0,0.0
1005,12000.0,,"(78.4009025362718, 17.446831810877992)",1.0,,0.0
1006,11000.0,2.0,"(78.2853748607665, 17.481333581846222)",2.0,1700.0,0.0
1007,15000.0,,"(78.28875, 17.530688)",3.0,150.0,0.0
1008,30000.0,3.0,"(17.4683211, 78.35435500000001)",3.0,2000.0,0.0
1009,16000.0,1.0,"(17.4271377, 78.32612209999998)",,,0.0
1010,25000.0,,"(78.372263, 17.361216)",3.0,,0.0
1011,7500.0,2.0,"(17.3327301, 78.58918919999998)",2.0,950.0,0.0
1012,13000.0,3.0,"(78.54689025878906, 17.317523956298828)",2.0,1500.0,0.0
1013,11000.0,2.0,"(78.55381870216368, 17.4167426700906)",2.0,1150.0,0.0
1014,,6.0,"(17.428599399999996, 78.3588692)",6.0,140.0,0.0
1015,30000.0,,"(78.358788, 17.4851348)",3.0,2000.0,0.0
1016,30000.0,3.0,"(78.3572006225586, 17.390554428100586)",3.0,1600.0,0.0
1017,27000.0,2.0,"(17.4119147, 78.447485)",2.0,1200.0,0.0
1018,25000.0,2.0,"(17.395784699999997, 78.4311944)",2.0,850.0,0.0
1019,35000.0,,"(78.358788, 17.4851348)",3.0,2000.0,0.0
1020,10000.0,,"(78.30786915857402, 17.532559826313268)",3.0,1400.0,0.0
1021,9500.0,2.0,"(17.509399, 78.29983829999998)",2.0,1100.0,0.0
1022,7500.0,2.0,"(78.58008575439453, 17.409746170043945)",2.0,800.0,0.0
1023,85000.0,4.0,"(17.4160258, 78.4113656)",4.0,3150.0,0.0
1024,9000.0,1.0,"(17.339472699999998, 78.4609667)",2.0,780.0,0.0
1025,6500.0,1.0,"(17.378812, 78.4374017)",1.0,,0.0
1026,24000.0,2.0,"(17.4698577, 78.35782459999999)",2.0,520.0,0.0
1027,12000.0,2.0,"(17.5340663, 78.4890625)",2.0,1125.0,0.0
1028,15000.0,2.0,"(78.3805923461914, 17.364944458007812)",2.0,160.0,0.0
1029,9500.0,2.0,"(78.51512908935547, 17.360467910766598)",3.0,,0.0
1030,18500.0,2.0,"(17.3545693, 78.5128388)",2.0,1204.0,0.0
1031,10000.0,2.0,"(17.345703, 78.3826855)",2.0,287.0,0.0
1032,15000.0,2.0,"(17.395784699999997, 78.4311944)",2.0,1400.0,0.0
1033,10000.0,1.0,"(78.35928344726562, 17.474395751953125)",1.0,,0.0
1034,16000.0,2.0,"(78.48703002929688, 17.405729293823242)",2.0,1050.0,0.0
1035,10000.0,4.0,"(17.4669767, 78.6585319)",3.0,2050.0,0.0
1036,10000.0,2.0,"(17.358201899999994, 78.4550124)",2.0,800.0,0.0
1037,6500.0,1.0,"(78.51127624511719, 17.356727600097653)",1.0,,0.0
1038,13000.0,2.0,"(17.5612236, 78.36979339999998)",2.0,1100.0,0.0
1039,45000.0,4.0,"(17.500778399999998, 78.47333509999999)",3.0,2600.0,0.0
1040,60000.0,,"(78.4227243, 17.4304801)",3.0,2550.0,0.0
1041,15000.0,3.0,"(17.4802826, 78.5699471)",3.0,1700.0,0.0
1042,10000.0,2.0,"(78.38421630859375, 17.33878517150879)",2.0,1400.0,0.0
1043,15000.0,2.0,"(78.60179138183594, 17.340892791748047)",3.0,1400.0,0.0
1044,16000.0,3.0,"(78.42278289794922, 17.523845672607422)",2.0,1350.0,0.0
1045,10000.0,,"(17.490357999999997, 78.4078734)",2.0,900.0,0.0
1046,16000.0,2.0,"(17.4836979, 78.3158338)",2.0,1250.0,0.0
1047,22000.0,3.0,"(17.4244895, 78.4535709)",3.0,1300.0,0.0
1048,9000.0,1.0,"(17.534962699999998, 78.4022446)",2.0,700.0,1.0
1050,25000.0,3.0,"(78.45140838623047, 17.399398803710938)",3.0,1360.0,0.0
1051,20000.0,2.0,"(78.45381927490234, 17.458349227905273)",2.0,650.0,0.0
1052,15000.0,2.0,"(78.42810821533203, 17.391225814819336)",2.0,2600.0,0.0
1054,14000.0,2.0,"(78.5873031616211, 17.402841567993164)",2.0,1600.0,0.0
1055,37000.0,2.0,"(78.34741973876953, 17.46614646911621)",2.0,1270.0,0.0
1056,35000.0,,"(78.4731600519505, 17.5403622141194)",3.0,3750.0,0.0
1057,60000.0,3.0,"(17.4160258, 78.4113656)",3.0,2000.0,0.0
1058,7000.0,2.0,"(17.6323358, 78.48048279999998)",2.0,140.0,0.0
1059,15000.0,,"(78.28875, 17.530688)",3.0,,0.0
1060,25000.0,2.0,"(17.4523102, 78.4359218)",2.0,1200.0,0.0
1061,6000.0,2.0,"(78.49340057373047, 17.29074478149414)",2.0,1200.0,0.0
1062,10500.0,2.0,"(17.362971899999998, 78.39432629999997)",2.0,950.0,0.0
1063,12500.0,2.0,"(17.245285034179688, 78.43668365478516)",2.0,2000.0,0.0
1064,15000.0,3.0,"(17.559188600000002, 78.326808)",3.0,2200.0,0.0
1065,15000.0,2.0,"(78.50552368164062, 17.37053108215332)",2.0,225.0,0.0
1066,10000.0,2.0,"(17.3714737, 78.5695016)",2.0,1000.0,0.0
1067,28000.0,2.0,"(78.35317993164062, 17.462682723999027)",2.0,,0.0
1068,8000.0,1.0,"(17.369888699999994, 78.4304712)",1.0,,0.0
1069,8000.0,2.0,"(17.3254911, 78.56395580000002)",2.0,1100.0,0.0
1070,28000.0,2.0,"(17.4698577, 78.35782459999999)",2.0,1130.0,0.0
1071,22500.0,,"(78.5344016666667, 17.5096533333333)",3.0,1700.0,0.0
1072,,,"(78.43901844287491, 17.419560355219883)",4.0,4000.0,0.0
1073,25000.0,2.0,"(78.42707824707031, 17.366018295288086)",4.0,1625.0,0.0
1074,11000.0,1.0,"(17.4578074, 78.2511115)",1.0,,0.0
1075,80000.0,,"(78.32200300000002, 17.385018)",4.0,4500.0,0.0
1076,13000.0,2.0,"(17.495289899999996, 78.3419955)",2.0,1100.0,0.0
1077,16000.0,2.0,"(17.500778399999998, 78.47333509999999)",2.0,1250.0,0.0
1078,52000.0,3.0,"(17.4169142, 78.3423777)",3.0,2300.0,0.0
1079,12000.0,2.0,"(17.5134075, 78.4796046)",2.0,1000.0,0.0
1080,25000.0,3.0,"(17.349573, 78.36015700000002)",3.0,1800.0,0.0
1081,8500.0,2.0,"(78.51392364501953, 17.50258445739746)",2.0,1450.0,0.0
1082,15000.0,2.0,"(78.42690812285609, 17.381498009617573)",3.0,1800.0,0.0
1083,14000.0,2.0,"(78.50495147705078, 17.34648323059082)",3.0,145.0,0.0
1084,10000.0,2.0,"(78.60453033447266, 17.404457092285153)",2.0,1300.0,0.0
1085,20000.0,2.0,"(78.39156341552734, 17.44753646850586)",2.0,1050.0,0.0
1086,25000.0,2.0,"(78.39156341552734, 17.44753646850586)",2.0,,0.0
1087,9000.0,2.0,"(17.3662087, 78.3982972)",2.0,150.0,0.0
1088,14000.0,1.0,"(78.39156341552734, 17.44753646850586)",1.0,,0.0
1089,13500.0,1.0,"(78.39156341552734, 17.44753646850586)",1.0,,0.0
1090,31250.0,4.0,"(17.5612236, 78.36979339999998)",4.0,3500.0,0.0
1091,15000.0,1.0,"(78.39156341552734, 17.44753646850586)",1.0,,0.0
1092,36500.0,,"(78.341301, 17.3899902)",3.0,1685.0,0.0
1093,35000.0,3.0,"(17.4955379, 78.35702909999998)",3.0,1750.0,0.0
1094,9000.0,2.0,"(78.5033950805664, 17.493881225585938)",2.0,1150.0,0.0
1095,20500.0,1.0,"(78.43627166748047, 17.41786003112793)",1.0,,0.0
1096,6500.0,1.0,"(78.4856185913086, 17.47212791442871)",,,0.0
1097,20000.0,,"(78.4853775604477, 17.5664179598543)",3.0,1400.0,0.0
1098,20000.0,3.0,"(78.44623565673828, 17.329059600830078)",3.0,270.0,0.0
1099,11000.0,2.0,"(17.494913399999998, 78.3279013)",2.0,1300.0,1.0
1100,11000.0,,"(78.5423876, 17.376444199999998)",1.0,,0.0
1101,13000.0,2.0,"(17.4534663, 78.41301380000002)",2.0,200.0,0.0
1102,27000.0,2.0,"(78.45368957519531, 17.458250045776367)",3.0,2020.0,0.0
1103,35000.0,,"(78.3718949, 17.417422)",3.0,1400.0,0.0
1104,15000.0,2.0,"(78.49974822998047, 17.28952980041504)",2.0,140.0,0.0
1105,35000.0,3.0,"(17.395784699999997, 78.4311944)",3.0,1635.0,0.0
1106,18000.0,,"(78.470642, 17.566741)",3.0,1440.0,0.0
1107,12000.0,2.0,"(17.4161086, 78.4915429)",1.0,,0.0
1108,12500.0,2.0,"(17.308860199999998, 78.50623619999998)",2.0,1400.0,0.0
1109,23000.0,3.0,"(78.45341491699219, 17.458694458007812)",3.0,1400.0,0.0
1110,12000.0,2.0,"(78.49845886230469, 17.403606414794922)",2.0,900.0,0.0
1111,7000.0,2.0,"(17.6140077, 78.08156269999998)",2.0,950.0,0.0
1112,40000.0,,"(78.367273, 17.4436532)",3.0,1841.0,0.0
1113,20000.0,2.0,"(17.4806393, 78.36573419999998)",3.0,1000.0,1.0
1114,20000.0,3.0,"(17.428599399999996, 78.3588692)",3.0,2060.0,0.0
1115,12500.0,2.0,"(17.522533499999998, 78.52252250000002)",1.0,,0.0
1116,13000.0,2.0,"(17.4700585, 78.33351590000002)",2.0,1140.0,0.0
1118,31000.0,,"(78.3718949, 17.417422)",3.0,,0.0
1119,25000.0,,"(78.397672, 17.354254)",4.0,2700.0,0.0
1120,11000.0,2.0,"(17.399002300000006, 78.4156933)",2.0,800.0,0.0
1121,25000.0,3.0,"(17.369888699999994, 78.4304712)",3.0,2600.0,0.0
1122,,4.0,"(17.401576300000002, 78.34131479999998)",4.0,5100.0,0.0
1123,9000.0,2.0,"(17.4967016, 78.5066233)",2.0,1000.0,0.0
1124,25000.0,4.0,"(78.48394775390625, 17.53805160522461)",3.0,2425.0,0.0
1125,39000.0,,"(78.355424, 17.399043)",3.0,1834.0,0.0
1126,54000.0,3.0,"(17.4153172, 78.3556287)",3.0,2405.0,0.0
1127,5000.0,1.0,"(17.3542793, 78.5459928)",1.0,,0.0
1128,25000.0,3.0,"(17.4153172, 78.3556287)",3.0,1670.0,0.0
1129,14000.0,,"(78.575298, 17.449301000000002)",2.0,1345.0,0.0
1130,6500.0,2.0,"(78.47345733642578, 17.323389053344727)",2.0,850.0,0.0
1131,6500.0,2.0,"(78.5321273803711, 17.322853088378903)",2.0,222.0,0.0
1132,8500.0,2.0,"(17.495289899999996, 78.3419955)",2.0,850.0,0.0
1133,7500.0,2.0,"(17.509399, 78.29983829999998)",2.0,950.0,0.0
1134,7500.0,2.0,"(17.4196115, 78.5675047)",2.0,1050.0,0.0
1135,8000.0,2.0,"(78.28509171937125, 17.545858223096012)",2.0,150.0,0.0
1136,11500.0,,"(17.482020199999994, 78.48129499999997)",2.0,170.0,0.0
1137,9500.0,3.0,"(17.509399, 78.29983829999998)",2.0,158.0,0.0
1138,18000.0,2.0,"(17.4244895, 78.4535709)",2.0,1100.0,0.0
1139,10000.0,2.0,"(17.362971899999998, 78.39432629999997)",2.0,120.0,0.0
1140,21000.0,2.0,"(78.36284637451172, 17.415372848510742)",2.0,,0.0
1141,34000.0,3.0,"(17.447917938232422, 78.37617492675781)",3.0,1650.0,0.0
1142,8000.0,2.0,"(17.4784775, 78.55063709999997)",2.0,830.0,0.0
1143,11000.0,2.0,"(78.30586242675781, 17.51835823059082)",2.0,1300.0,0.0
1144,75000.0,3.0,"(78.45377349853516, 17.458377838134766)",6.0,5400.0,0.0
1145,24000.0,3.0,"(17.3903871, 78.35169189999998)",3.0,1655.0,0.0
1146,25000.0,3.0,"(78.34172821044922, 17.492399215698242)",3.0,1500.0,0.0
1147,10000.0,3.0,"(17.3456976, 78.5522074)",2.0,1000.0,0.0
1148,12000.0,2.0,"(78.50003051757812, 17.391115188598633)",2.0,1300.0,0.0
1149,8200.0,2.0,"(78.6095199584961, 17.401969909667972)",2.0,1089.0,0.0
1150,20000.0,,"(78.421578, 17.378957)",3.0,1600.0,0.0
1151,7500.0,1.0,"(17.5014698, 78.4165696)",1.0,,0.0
1152,50000.0,,"(78.377028, 17.455389399999998)",3.0,2187.0,0.0
1153,12000.0,2.0,"(78.42637634277344, 17.54202651977539)",2.0,1000.0,0.0
1154,44000.0,,"(78.33436, 17.4689616)",3.0,2370.0,0.0
1155,11000.0,3.0,"(78.4693222045898, 17.4483299255371)",3.0,1200.0,0.0
1156,38500.0,3.0,"(17.4153172, 78.3556287)",3.0,1570.0,0.0
1157,40000.0,3.0,"(17.403307, 78.4529396)",3.0,2200.0,0.0
1158,14000.0,2.0,"(78.50343322753906, 17.400335311889652)",2.0,1100.0,0.0
1159,30000.0,,"(78.4770679, 17.5151099)",3.0,1800.0,0.0
1160,35000.0,3.0,"(78.60169219970703, 17.39333152770996)",3.0,1570.0,0.0
1161,35000.0,4.0,"(17.3982116, 78.37485129999997)",4.0,3500.0,0.0
