,price,coord,class
14224,14001200.0,"(19.0638046, 72.8920434)",0.0
14225,17501500.0,"(19.195874, 72.839519)",0.0
14227,17501500.0,"(19.195301800000006, 72.8398395)",0.0
14228,7000600.0,"(19.0484216, 72.82252290000002)",0.0
14229,10500900.0,"(19.1423522, 72.8449636)",0.0
14231,18901620.0,"(19.160481, 72.9454193)",0.0
14232,7000600.0,"(18.9994335, 72.84483320000002)",0.0
14233,17501500.0,"(19.2438394, 72.86778819999998)",0.0
14234,14001200.0,"(19.195874, 72.839519)",0.0
14235,9999770.0,"(19.1969201, 72.876083)",0.0
14236,13699000.0,"(19.160481, 72.9454193)",0.0
14237,13699000.0,"(19.195874, 72.839519)",0.0
14238,8101180.0,"(19.0638046, 72.8920434)",0.0
14239,23603250.0,"(19.094047, 72.92266)",0.0
14240,10879495.0,"(19.1631138, 72.93809040000002)",0.0
14241,10401045.0,"(19.160481, 72.9454193)",0.0
14242,20101800.0,"(19.1139004, 72.8524015)",0.0
14243,9000465.0,"(19.1969201, 72.876083)",0.0
14244,15000775.0,"(19.0461248, 72.9132122)",0.0
14245,30001550.0,"(19.1423522, 72.8449636)",0.0
14246,8300175.0,"(19.1969201, 72.876083)",0.0
14247,26500100.0,"(19.1464581, 72.93887509999998)",0.0
14248,26500100.0,"(19.174838, 72.85401999999998)",0.0
14249,9899750.0,"(19.2022243, 72.8152705)",0.0
14250,9899750.0,"(19.0484216, 72.82252290000002)",0.0
14251,9899750.0,"(19.1969201, 72.876083)",0.0
14252,9899750.0,"(19.1522457, 72.9404047)",1.0
14254,9899750.0,"(18.95219, 72.838714)",0.0
14258,9899750.0,"(19.1388604, 72.83472900000002)",0.0
14259,9899750.0,"(19.2228758, 72.84217840000002)",0.0
14260,29699250.0,"(19.094047, 72.92266)",0.0
14261,9199460.0,"(19.1522457, 72.9404047)",1.0
14262,10799035.0,"(19.160481, 72.9454193)",0.0
14263,16001000.0,"(19.160481, 72.9454193)",0.0
14266,16001000.0,"(19.2198888, 72.86189820000001)",0.0
14267,16001000.0,"(19.1011489, 72.91122419999998)",0.0
14269,8000500.0,"(19.1522457, 72.9404047)",1.0
14270,16001000.0,"(19.1743576, 72.96274709999999)",0.0
14271,16001000.0,"(19.144455, 72.82492599999998)",0.0
14272,16001000.0,"(19.0638046, 72.8920434)",0.0
14273,16001000.0,"(19.2175443, 72.8534756)",0.0
14274,8000500.0,"(19.1511736, 72.8326275)",0.0
14275,16001000.0,"(19.1073963, 72.91548379999998)",0.0
14276,16001000.0,"(19.1289496, 72.930686)",0.0
14277,32002000.0,"(19.0357714, 72.85745159999998)",0.0
14278,8000500.0,"(19.094047, 72.92266)",0.0
14280,8900080.0,"(19.1760717, 72.9653036)",0.0
14281,17497760.0,"(19.172349, 72.881314)",0.0
14282,40695400.0,"(19.174838, 72.85401999999998)",0.0
14283,12498400.0,"(19.111988, 72.866923)",0.0
14284,6800750.0,"(19.2471573, 72.8462833)",0.0
14285,6999875.0,"(19.1969201, 72.876083)",0.0
14286,12200000.0,"(19.195301800000006, 72.8398395)",0.0
14287,6100000.0,"(19.1969201, 72.876083)",0.0
14288,6100000.0,"(19.2471573, 72.8462833)",0.0
14289,3050000.0,"(19.0707532, 72.87813220000002)",1.0
14290,34999375.0,"(19.144455, 72.82492599999998)",0.0
14291,8998750.0,"(19.160481, 72.9454193)",0.0
14294,16197750.0,"(19.195301800000006, 72.8398395)",0.0
14297,13498125.0,"(19.160481, 72.9454193)",0.0
14298,15502080.0,"(19.144455, 72.82492599999998)",0.0
14299,11901400.0,"(19.195301800000006, 72.8398395)",0.0
14300,23802800.0,"(19.172349, 72.881314)",0.0
14301,13000000.0,"(19.2384281, 72.8464575)",0.0
14302,13000760.0,"(19.2175443, 72.8534756)",0.0
14303,15000290.0,"(19.1289496, 72.930686)",0.0
14304,20600500.0,"(19.094047, 72.92266)",0.0
14305,10499440.0,"(19.172349, 72.881314)",0.0
14306,10499440.0,"(19.1760717, 72.9653036)",0.0
14307,14498500.0,"(19.1423522, 72.8449636)",0.0
14308,8699100.0,"(19.2493036, 72.85480989999998)",0.0
14309,14498500.0,"(19.1289207, 72.8619092)",0.0
14310,14498500.0,"(19.195301800000006, 72.8398395)",0.0
14311,14498500.0,"(19.160481, 72.9454193)",0.0
14314,14498500.0,"(19.1300559, 72.9387868)",0.0
14315,14498500.0,"(19.2198888, 72.86189820000001)",0.0
14316,14498500.0,"(19.0461248, 72.9132122)",0.0
14318,28997000.0,"(19.1464581, 72.93887509999998)",0.0
14319,14498500.0,"(19.1743576, 72.96274709999999)",0.0
14324,14498500.0,"(19.094047, 72.92266)",0.0
14325,14498500.0,"(19.1289496, 72.930686)",0.0
14326,8699100.0,"(19.1969201, 72.876083)",0.0
14327,14498500.0,"(19.1146891, 72.89624189999998)",0.0
14328,14498500.0,"(19.172349, 72.881314)",0.0
14329,14498500.0,"(19.2438394, 72.86778819999998)",0.0
14331,12000000.0,"(19.0620318, 72.8882333)",0.0
14332,10000925.0,"(19.2022243, 72.8152705)",0.0
14333,10000925.0,"(19.1388604, 72.83472900000002)",0.0
14334,17101200.0,"(19.1969201, 72.876083)",0.0
14335,17499710.0,"(19.160481, 72.9454193)",0.0
14336,8399250.0,"(19.111988, 72.866923)",0.0
14337,8399250.0,"(19.1969201, 72.876083)",0.0
14338,16798500.0,"(19.144455, 72.82492599999998)",0.0
14340,8399250.0,"(19.0638046, 72.8920434)",0.0
14341,32497280.0,"(19.144455, 72.82492599999998)",0.0
14342,16798500.0,"(19.160481, 72.9454193)",0.0
14343,20998125.0,"(19.1289207, 72.8619092)",0.0
14344,8399250.0,"(19.2228758, 72.84217840000002)",0.0
14345,4199625.0,"(19.1878099, 72.845366)",0.0
14346,16798500.0,"(19.195874, 72.839519)",0.0
14347,9498970.0,"(19.1011489, 72.91122419999998)",0.0
14348,13897850.0,"(19.2175443, 72.8534756)",0.0
14349,15201800.0,"(19.0461248, 72.9132122)",0.0
14350,5500400.0,"(19.1011489, 72.91122419999998)",0.0
14351,5500400.0,"(19.1969201, 72.876083)",0.0
14352,27502000.0,"(19.1464581, 72.93887509999998)",0.0
14353,22001600.0,"(19.1915579, 72.8604115)",0.0
14354,55004000.0,"(19.1289207, 72.8619092)",0.0
14356,55004000.0,"(19.174838, 72.85401999999998)",0.0
14357,11000800.0,"(19.071795, 72.86294199999998)",0.0
14358,5500400.0,"(19.0707532, 72.87813220000002)",1.0
14359,5500400.0,"(19.172349, 72.881314)",0.0
14360,11000800.0,"(19.0638046, 72.8920434)",0.0
14361,27502000.0,"(19.1979771, 72.87249179999998)",0.0
14363,31001560.0,"(19.174838, 72.85401999999998)",0.0
14364,6799800.0,"(18.95219, 72.838714)",0.0
14365,9199280.0,"(19.1969201, 72.876083)",0.0
14366,15098320.0,"(19.2175443, 72.8534756)",0.0
14367,34995600.0,"(19.1998211, 72.84259399999998)",0.0
14368,6999120.0,"(19.0484216, 72.82252290000002)",0.0
14369,16198400.0,"(19.195301800000006, 72.8398395)",0.0
14370,12001325.0,"(19.1289207, 72.8619092)",0.0
14371,18500450.0,"(19.2165676, 72.86559820000002)",0.0
14372,16299570.0,"(19.1743576, 72.96274709999999)",0.0
14373,9999830.0,"(19.1522457, 72.9404047)",1.0
14374,9999830.0,"(19.0357714, 72.85745159999998)",0.0
14375,16897725.0,"(19.1011489, 72.91122419999998)",0.0
14376,12998250.0,"(19.094047, 72.92266)",0.0
14377,6499125.0,"(19.2534346, 72.8723939)",1.0
14378,12998250.0,"(18.9594184, 72.8379822)",0.0
14379,6499125.0,"(19.1969201, 72.876083)",0.0
14380,25996500.0,"(19.1139004, 72.8524015)",0.0
14381,12998250.0,"(19.2601514, 72.8542872)",0.0
14382,12998250.0,"(19.172349, 72.881314)",0.0
14383,12998250.0,"(19.1289207, 72.8619092)",0.0
14384,6499125.0,"(19.2574665, 72.8650191)",0.0
14385,9098775.0,"(19.2022243, 72.8152705)",0.0
14386,6499125.0,"(19.1511736, 72.8326275)",0.0
14387,12500050.0,"(19.2037789, 72.83452170000002)",0.0
14388,27999500.0,"(19.1979771, 72.87249179999998)",0.0
14389,15300000.0,"(19.094047, 72.92266)",0.0
14391,15300000.0,"(19.195874, 72.839519)",0.0
14392,13999750.0,"(19.2175443, 72.8534756)",0.0
14393,8798750.0,"(19.1969201, 72.876083)",0.0
14396,15001900.0,"(19.172349, 72.881314)",0.0
14397,7500950.0,"(19.1969201, 72.876083)",0.0
14398,15001900.0,"(19.160481, 72.9454193)",0.0
14399,30003800.0,"(19.1464581, 72.93887509999998)",0.0
14401,15001900.0,"(19.1423522, 72.8449636)",0.0
14402,15001900.0,"(19.195301800000006, 72.8398395)",0.0
14403,15201415.0,"(19.133927, 72.9293612)",0.0
14404,9950750.0,"(19.1969201, 72.876083)",0.0
14405,19901500.0,"(19.2354699, 72.84387480000002)",0.0
14406,9200655.0,"(19.2022243, 72.8152705)",0.0
14407,24498000.0,"(19.2380683, 72.8522512)",0.0
14408,12274000.0,"(19.1969201, 72.876083)",0.0
14409,9799200.0,"(19.1969201, 72.876083)",0.0
14410,12999095.0,"(19.1915579, 72.8604115)",0.0
14411,9799200.0,"(19.0357714, 72.85745159999998)",0.0
14412,8501300.0,"(19.164008, 72.78950859999998)",0.0
14413,12500560.0,"(19.2037789, 72.83452170000002)",0.0
14414,12500560.0,"(19.2601514, 72.8542872)",0.0
14415,10999880.0,"(19.0109799, 72.851241)",0.0
14416,9499200.0,"(19.1969201, 72.876083)",0.0
14419,5699520.0,"(19.0522115, 72.900522)",0.0
14420,9499200.0,"(19.2022243, 72.8152705)",0.0
14421,10500525.0,"(19.1388604, 72.83472900000002)",0.0
14422,10500525.0,"(19.0804807, 72.88865849999998)",0.0
14423,39702350.0,"(19.094047, 72.92266)",0.0
14424,7665000.0,"(19.1969201, 72.876083)",0.0
14425,21999275.0,"(19.1979771, 72.87249179999998)",0.0
14426,8999355.0,"(19.1969201, 72.876083)",0.0
14427,8999355.0,"(19.2228758, 72.84217840000002)",0.0
14428,9199000.0,"(19.1631138, 72.93809040000002)",0.0
14432,9199000.0,"(19.0638046, 72.8920434)",0.0
14434,11498750.0,"(19.1011489, 72.91122419999998)",0.0
14435,22997500.0,"(19.172349, 72.881314)",0.0
14436,25297250.0,"(19.2165676, 72.86559820000002)",0.0
14437,18398000.0,"(19.160481, 72.9454193)",0.0
14438,9199000.0,"(19.2022243, 72.8152705)",0.0
14441,22997500.0,"(19.1146891, 72.89624189999998)",0.0
14442,27597000.0,"(19.2354699, 72.84387480000002)",0.0
14443,9199000.0,"(19.2493036, 72.85480989999998)",0.0
14445,11498750.0,"(19.172349, 72.881314)",0.0
14448,22997500.0,"(19.1998211, 72.84259399999998)",0.0
14449,9199000.0,"(19.160481, 72.9454193)",0.0
14450,25297250.0,"(19.0357714, 72.85745159999998)",0.0
14451,4599500.0,"(19.2022243, 72.8152705)",0.0
14452,11498750.0,"(19.2022243, 72.8152705)",0.0
14453,22997500.0,"(19.0936098, 72.9134416)",0.0
14454,11498750.0,"(19.1289496, 72.930686)",0.0
14455,11498750.0,"(19.2601514, 72.8542872)",0.0
14456,9199000.0,"(19.1522457, 72.9404047)",1.0
14458,13798500.0,"(19.1289207, 72.8619092)",0.0
14459,20700000.0,"(19.04613, 72.9061371)",0.0
14460,22997500.0,"(19.1752424, 72.97103890000002)",0.0
14461,13798500.0,"(19.160481, 72.9454193)",0.0
14462,13798500.0,"(19.172349, 72.881314)",0.0
14463,9199000.0,"(19.1511736, 72.8326275)",0.0
14466,11498750.0,"(19.160481, 72.9454193)",0.0
14467,11498750.0,"(19.1522457, 72.9404047)",1.0
14468,21503340.0,"(19.1969201, 72.876083)",0.0
14469,9801130.0,"(19.0638046, 72.8920434)",0.0
14470,25002100.0,"(19.094047, 72.92266)",0.0
14472,18500020.0,"(19.1423522, 72.8449636)",0.0
14473,16199520.0,"(19.133927, 72.9293612)",0.0
14474,13499600.0,"(19.1969201, 72.876083)",0.0
14475,13499600.0,"(19.195301800000006, 72.8398395)",0.0
14476,16798650.0,"(19.1300559, 72.9387868)",0.0
14477,20097700.0,"(19.1979771, 72.87249179999998)",0.0
14478,14498150.0,"(19.1969201, 72.876083)",0.0
14479,28996300.0,"(19.174838, 72.85401999999998)",0.0
14480,15501750.0,"(19.1969201, 72.876083)",0.0
14481,15501750.0,"(19.172349, 72.881314)",0.0
14482,12800950.0,"(19.0588586, 72.8790468)",0.0
14483,16500625.0,"(19.0461248, 72.9132122)",0.0
14484,17499500.0,"(19.195874, 72.839519)",0.0
14485,13999600.0,"(19.2175443, 72.8534756)",0.0
14486,8749750.0,"(19.1969201, 72.876083)",0.0
14487,6999800.0,"(19.1522457, 72.9404047)",1.0
14488,10499700.0,"(19.1388604, 72.83472900000002)",0.0
14489,18498375.0,"(19.1979771, 72.87249179999998)",0.0
14490,18498375.0,"(19.1969201, 72.876083)",0.0
14491,15198250.0,"(19.144455, 72.82492599999998)",0.0
14492,23796250.0,"(19.094047, 72.92266)",0.0
14493,19497250.0,"(19.1464581, 72.93887509999998)",0.0
14494,15597800.0,"(19.160481, 72.9454193)",0.0
14495,27495925.0,"(19.094047, 72.92266)",0.0
14497,8600800.0,"(19.1760717, 72.9653036)",0.0
14498,8600800.0,"(19.172349, 72.881314)",0.0
14500,21502000.0,"(19.2593948, 72.86113470000002)",0.0
14501,8600800.0,"(19.1522457, 72.9404047)",1.0
14503,22501200.0,"(19.1146891, 72.89624189999998)",0.0
14504,19200000.0,"(19.0461248, 72.9132122)",0.0
14505,25498800.0,"(19.144455, 72.82492599999998)",0.0
14506,11398560.0,"(19.111988, 72.866923)",0.0
14507,18502740.0,"(19.1289207, 72.8619092)",0.0
14508,24203875.0,"(19.1979771, 72.87249179999998)",0.0
14509,14281680.0,"(19.2198888, 72.86189820000001)",0.0
14510,7100470.0,"(19.0638046, 72.8920434)",0.0
14511,7100470.0,"(19.0620527, 72.88343549999998)",0.0
14512,14600750.0,"(19.1423522, 72.8449636)",0.0
14513,16000085.0,"(19.144455, 72.82492599999998)",0.0
14514,9499330.0,"(19.1011489, 72.91122419999998)",0.0
14515,9499330.0,"(19.172349, 72.881314)",0.0
14516,10298950.0,"(19.0638046, 72.8920434)",0.0
14517,12501970.0,"(19.0638046, 72.8920434)",0.0
14518,12302000.0,"(19.1289496, 72.930686)",0.0
14519,16901310.0,"(19.1289207, 72.8619092)",0.0
14520,20300800.0,"(19.2198888, 72.86189820000001)",0.0
14521,19997000.0,"(19.172349, 72.881314)",0.0
14522,15997600.0,"(19.0461248, 72.9132122)",0.0
14523,8998650.0,"(19.1423522, 72.8449636)",0.0
14524,19997000.0,"(19.2165676, 72.86559820000002)",0.0
14526,9998500.0,"(19.0638046, 72.8920434)",0.0
14527,11998200.0,"(19.195301800000006, 72.8398395)",0.0
14528,9998500.0,"(19.1073963, 72.91548379999998)",0.0
14529,9998500.0,"(19.2022243, 72.8152705)",0.0
14530,14997750.0,"(19.094047, 72.92266)",0.0
14531,9998500.0,"(19.1156797, 72.90122260000003)",0.0
14532,19997000.0,"(19.0461248, 72.9132122)",0.0
14533,8998650.0,"(19.1522457, 72.9404047)",1.0
14535,7998800.0,"(19.1289496, 72.930686)",0.0
14537,9998500.0,"(19.1631138, 72.93809040000002)",0.0
14538,8998650.0,"(19.1969201, 72.876083)",0.0
14539,9998500.0,"(19.1760717, 72.9653036)",0.0
14540,13997900.0,"(19.2175443, 72.8534756)",0.0
14541,9998500.0,"(19.1388604, 72.83472900000002)",0.0
14542,15997600.0,"(19.172349, 72.881314)",0.0
14546,9998500.0,"(19.195874, 72.839519)",0.0
14547,19997000.0,"(19.174838, 72.85401999999998)",0.0
14548,14997750.0,"(19.1146891, 72.89624189999998)",0.0
14550,9998500.0,"(19.1423522, 72.8449636)",0.0
14551,11998200.0,"(19.2601514, 72.8542872)",0.0
14552,5999100.0,"(nan, nan)",
14553,5999100.0,"(19.2022243, 72.8152705)",0.0
14554,9998500.0,"(19.2493036, 72.85480989999998)",0.0
14555,7998800.0,"(19.1522457, 72.9404047)",1.0
14556,9998500.0,"(19.0357714, 72.85745159999998)",0.0
14557,8998650.0,"(19.160481, 72.9454193)",0.0
14558,23996400.0,"(19.1464581, 72.93887509999998)",0.0
14559,59991000.0,"(19.214677, 72.87004019999998)",0.0
14560,23996400.0,"(19.160481, 72.9454193)",0.0
14561,12998050.0,"(19.111988, 72.866923)",0.0
14562,29995500.0,"(19.1289207, 72.8619092)",0.0
14563,4999250.0,"(19.2455477, 72.85808469999998)",0.0
14564,19997000.0,"(19.144455, 72.82492599999998)",0.0
14565,4999250.0,"(19.1969201, 72.876083)",0.0
14566,9998500.0,"(19.1300559, 72.9387868)",0.0
14568,8998650.0,"(19.1631138, 72.93809040000002)",0.0
14569,19997000.0,"(19.1915579, 72.8604115)",0.0
14570,19997000.0,"(19.078596, 72.85396479999999)",0.0
14571,15797630.0,"(19.0461248, 72.9132122)",0.0
14572,16997450.0,"(19.1743576, 72.96274709999999)",0.0
14574,11998200.0,"(19.2438394, 72.86778819999998)",0.0
14575,9998500.0,"(19.195301800000006, 72.8398395)",0.0
14576,39994000.0,"(19.1979771, 72.87249179999998)",0.0
14577,17197420.0,"(19.0461248, 72.9132122)",0.0
14578,17699250.0,"(19.0461248, 72.9132122)",0.0
14579,13698550.0,"(19.1743576, 72.96274709999999)",0.0
14580,13498515.0,"(19.172349, 72.881314)",0.0
14581,9701000.0,"(19.1423522, 72.8449636)",0.0
14582,9500900.0,"(19.2022243, 72.8152705)",0.0
14583,27502200.0,"(19.094047, 72.92266)",0.0
14584,8700500.0,"(19.172349, 72.881314)",0.0
14585,8700500.0,"(19.111988, 72.866923)",0.0
14586,6773000.0,"(19.0856448, 72.904105)",0.0
14588,3850000.0,"(19.128189000000006, 72.85193199999998)",1.0
14589,15400000.0,"(19.160481, 72.9454193)",0.0
14591,15400000.0,"(19.1969201, 72.876083)",0.0
14592,14799700.0,"(19.2165676, 72.86559820000002)",0.0
14593,23650000.0,"(19.2496883, 72.85016730000002)",0.0
14594,23003565.0,"(19.2165676, 72.86559820000002)",0.0
14595,5700850.0,"(19.1969201, 72.876083)",0.0
14596,11578750.0,"(19.0461248, 72.9132122)",0.0
14597,25501775.0,"(19.144455, 72.82492599999998)",0.0
14598,42003830.0,"(19.174838, 72.85401999999998)",0.0
14599,24500950.0,"(19.094047, 72.92266)",0.0
14600,19800925.0,"(19.1146891, 72.89624189999998)",0.0
14601,9600215.0,"(19.2022243, 72.8152705)",0.0
14602,26198500.0,"(19.144455, 72.82492599999998)",0.0
14603,13099250.0,"(19.160481, 72.9454193)",0.0
14604,13099250.0,"(19.195874, 72.839519)",0.0
14605,16798450.0,"(19.1969201, 72.876083)",0.0
14606,8399225.0,"(19.1969201, 72.876083)",0.0
14607,7998895.0,"(19.2022243, 72.8152705)",0.0
14608,39994475.0,"(19.1647698, 72.9544635)",0.0
14609,18502000.0,"(19.1289496, 72.930686)",0.0
14610,18502000.0,"(19.0461248, 72.9132122)",0.0
14611,18502000.0,"(19.1289207, 72.8619092)",0.0
14613,7400800.0,"(19.172349, 72.881314)",0.0
14614,18502000.0,"(19.1146891, 72.89624189999998)",0.0
14616,18502000.0,"(19.1979771, 72.87249179999998)",0.0
14618,18502000.0,"(19.172349, 72.881314)",0.0
14619,18502000.0,"(19.1464581, 72.93887509999998)",0.0
14620,18502000.0,"(19.1915579, 72.8604115)",0.0
14621,18502000.0,"(19.195874, 72.839519)",0.0
14622,12799300.0,"(19.1969201, 72.876083)",0.0
14623,21898200.0,"(19.2354699, 72.84387480000002)",0.0
14624,15498550.0,"(19.172349, 72.881314)",0.0
14625,8898670.0,"(19.172349, 72.881314)",0.0
14626,5800840.0,"(18.9985693, 72.8399347)",0.0
14627,8500965.0,"(19.1423522, 72.8449636)",0.0
14628,19902350.0,"(19.1464581, 72.93887509999998)",0.0
14629,8500965.0,"(19.1631138, 72.93809040000002)",0.0
14630,8500965.0,"(19.160481, 72.9454193)",0.0
14631,8100375.0,"(19.1423522, 72.8449636)",0.0
14633,16200750.0,"(19.0461248, 72.9132122)",0.0
14634,10800500.0,"(19.1969201, 72.876083)",0.0
14635,5400250.0,"(19.1969201, 72.876083)",0.0
14636,10800500.0,"(19.1631138, 72.93809040000002)",0.0
14637,8100375.0,"(19.2022243, 72.8152705)",0.0
14638,5400250.0,"(19.2228758, 72.84217840000002)",0.0
14640,10800500.0,"(19.2198888, 72.86189820000001)",0.0
14641,11979125.0,"(19.195301800000006, 72.8398395)",0.0
14642,17899400.0,"(19.0357714, 72.85745159999998)",0.0
14643,12499150.0,"(19.1969201, 72.876083)",0.0
14644,12499150.0,"(19.2228758, 72.84217840000002)",0.0
14645,12499150.0,"(19.1915579, 72.8604115)",0.0
14646,7499490.0,"(19.1969201, 72.876083)",0.0
14647,12499150.0,"(19.1289496, 72.930686)",0.0
14648,14197800.0,"(19.2175443, 72.8534756)",0.0
14649,23002800.0,"(19.0461248, 72.9132122)",0.0
14650,33502400.0,"(19.1768312, 72.8551916)",0.0
14651,22001000.0,"(19.1464581, 72.93887509999998)",0.0
14652,10499600.0,"(19.1969201, 72.876083)",0.0
14653,14699440.0,"(19.160481, 72.9454193)",0.0
14654,20999200.0,"(19.0936098, 72.9134416)",0.0
14655,10499600.0,"(19.2022243, 72.8152705)",0.0
14656,10499600.0,"(19.111988, 72.866923)",0.0
14657,24397600.0,"(19.1464581, 72.93887509999998)",0.0
14658,22097320.0,"(19.0282347, 72.8785587)",0.0
14659,12198800.0,"(19.0638046, 72.8920434)",0.0
14660,13898000.0,"(19.1146891, 72.89624189999998)",0.0
14661,15997920.0,"(19.1289207, 72.8619092)",0.0
14662,7998960.0,"(19.1969201, 72.876083)",0.0
14663,19997400.0,"(19.1752424, 72.97103890000002)",0.0
14664,11998440.0,"(19.1289496, 72.930686)",0.0
14665,9701300.0,"(19.0638046, 72.8920434)",0.0
14666,19001750.0,"(19.2601514, 72.8542872)",0.0
14667,9500875.0,"(19.1631138, 72.93809040000002)",0.0
14668,9500875.0,"(19.1289496, 72.930686)",0.0
14669,11000200.0,"(19.111988, 72.866923)",0.0
14670,16195800.0,"(19.0461248, 72.9132122)",0.0
14671,17999625.0,"(19.1979771, 72.87249179999998)",0.0
14672,17999625.0,"(19.160481, 72.9454193)",0.0
14673,17999625.0,"(19.172349, 72.881314)",0.0
14674,15498175.0,"(19.1920784, 72.8330885)",0.0
14676,8498750.0,"(19.111988, 72.866923)",0.0
14677,15297750.0,"(19.1289207, 72.8619092)",0.0
14679,16997500.0,"(19.195874, 72.839519)",0.0
14680,8498750.0,"(19.2228758, 72.84217840000002)",0.0
14681,8498750.0,"(19.1073963, 72.91548379999998)",0.0
14682,25496250.0,"(19.144455, 72.82492599999998)",0.0
14683,16997500.0,"(19.0770493, 72.8425412)",0.0
14684,8498750.0,"(19.1631138, 72.93809040000002)",0.0
14685,8498750.0,"(19.1289496, 72.930686)",0.0
14687,16997500.0,"(19.1300559, 72.9387868)",0.0
14690,16997500.0,"(19.144455, 72.82492599999998)",0.0
14691,8498750.0,"(19.1511736, 72.8326275)",0.0
14692,16997500.0,"(19.0461248, 72.9132122)",0.0
14693,16997500.0,"(19.1969201, 72.876083)",0.0
14694,5099250.0,"(19.2169842, 72.820583)",0.0
14695,33995000.0,"(19.1979771, 72.87249179999998)",0.0
14697,8498750.0,"(19.1760717, 72.9653036)",0.0
14700,8498750.0,"(19.172349, 72.881314)",0.0
14701,16997500.0,"(19.1146891, 72.89624189999998)",0.0
14702,8498750.0,"(19.0588586, 72.8790468)",0.0
14703,10198500.0,"(19.1631138, 72.93809040000002)",0.0
14704,8498750.0,"(19.2175443, 72.8534756)",0.0
14708,17000000.0,"(19.1524488, 72.8402047)",0.0
14709,8498750.0,"(19.1423522, 72.8449636)",0.0
14711,16201040.0,"(19.1289207, 72.8619092)",0.0
14712,16000550.0,"(19.1146891, 72.89624189999998)",0.0
14713,9600330.0,"(19.1631138, 72.93809040000002)",0.0
14714,17500360.0,"(19.0461248, 72.9132122)",0.0
14715,23499600.0,"(19.1979771, 72.87249179999998)",0.0
14716,9199350.0,"(19.1969201, 72.876083)",0.0
14717,16698400.0,"(19.160481, 72.9454193)",0.0
14718,14998100.0,"(19.1146891, 72.89624189999998)",0.0
14719,14998100.0,"(19.160481, 72.9454193)",0.0
14720,19185200.0,"(19.0461248, 72.9132122)",0.0
14721,6651050.0,"(19.1969201, 72.876083)",0.0
14722,18501060.0,"(19.1979771, 72.87249179999998)",0.0
14723,19600245.0,"(19.0804807, 72.88865849999998)",0.0
14724,8199550.0,"(19.1969201, 72.876083)",0.0
14725,9499290.0,"(19.1969201, 72.876083)",0.0
14726,14698250.0,"(19.172349, 72.881314)",0.0
14727,24197540.0,"(19.160481, 72.9454193)",0.0
14728,15997990.0,"(19.0461248, 72.9132122)",0.0
14729,27896205.0,"(19.094047, 72.92266)",0.0
14730,6500800.0,"(19.1631138, 72.93809040000002)",0.0
14731,6500800.0,"(19.1969201, 72.876083)",0.0
14732,6500800.0,"(19.0638046, 72.8920434)",0.0
14733,6500800.0,"(19.2493036, 72.85480989999998)",0.0
14734,13001600.0,"(19.2175443, 72.8534756)",0.0
14735,19502400.0,"(19.195301800000006, 72.8398395)",0.0
14736,6500800.0,"(nan, nan)",
14737,8900500.0,"(19.1289496, 72.930686)",0.0
14738,17801000.0,"(19.2198888, 72.86189820000001)",0.0
14739,8900500.0,"(19.1631138, 72.93809040000002)",0.0
14740,18900540.0,"(19.094047, 72.92266)",0.0
14741,21998540.0,"(19.1464581, 72.93887509999998)",0.0
14742,23997000.0,"(19.172349, 72.881314)",0.0
14743,9598800.0,"(19.1423522, 72.8449636)",0.0
14746,23997000.0,"(19.1139004, 72.8524015)",0.0
14747,4799400.0,"(19.128189000000006, 72.85193199999998)",1.0
14749,35995500.0,"(19.2354699, 72.84387480000002)",0.0
14750,17501850.0,"(19.172349, 72.881314)",0.0
14751,17501850.0,"(19.160481, 72.9454193)",0.0
14752,18100000.0,"(19.1300054, 72.8337037)",0.0
14753,12700900.0,"(19.133927, 72.9293612)",0.0
14754,16000585.0,"(19.195301800000006, 72.8398395)",0.0
14755,23001325.0,"(19.174838, 72.85401999999998)",0.0
14756,9200530.0,"(19.1969201, 72.876083)",0.0
14757,10998950.0,"(19.111988, 72.866923)",0.0
14758,21997900.0,"(19.172349, 72.881314)",0.0
14759,5499475.0,"(19.1511736, 72.8326275)",0.0
14760,21997900.0,"(19.1464581, 72.93887509999998)",0.0
14761,59490800.0,"(19.0512616, 72.93683990000002)",0.0
14762,17901250.0,"(19.1289496, 72.930686)",0.0
14763,20000000.0,"(19.226326, 72.8255203)",0.0
14764,41400000.0,"(19.1121158, 72.8568885)",0.0
14765,24400000.0,"(19.240170000000006, 72.8537636)",0.0
14766,6200000.0,"(19.2493036, 72.85480989999998)",0.0
14767,15500000.0,"(19.2601514, 72.8542872)",0.0
14768,15500000.0,"(19.195301800000006, 72.8398395)",0.0
14770,31000000.0,"(19.094047, 72.92266)",0.0
14771,9300000.0,"(19.1969201, 72.876083)",0.0
14772,6200000.0,"(19.094047, 72.92266)",0.0
14773,32999750.0,"(19.144455, 72.82492599999998)",0.0
14774,15500000.0,"(19.172349, 72.881314)",0.0
14776,9300000.0,"(19.160481, 72.9454193)",0.0
14777,13799999.999999998,"(19.104224, 72.845682)",0.0
14778,15500000.0,"(19.2198888, 72.86189820000001)",0.0
14779,9300000.0,"(19.2022243, 72.8152705)",0.0
14780,12400000.0,"(19.1289207, 72.8619092)",0.0
14781,15500000.0,"(19.1743576, 72.96274709999999)",0.0
14782,6200000.0,"(19.2455477, 72.85808469999998)",0.0
14783,6200000.0,"(19.2022243, 72.8152705)",0.0
