Built Up Area,coord,lat,lng,price
300.0,"(19.2238081, 72.8609713)",19.2238081,72.8609713,2799500.0
750.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6998750.0
300.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,2799500.0
900.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,8398500.0
450.0,"(19.1370256, 72.8549697)",19.1370256,72.8549697,4199250.0
375.0,"(19.094047, 72.92266)",19.094047,72.92266,3499375.0
,"(19.1280785, 72.8395702)",19.1280785,72.83957020000001,9799000.0
610.0,"(19.172349, 72.881314)",19.172349,72.881314,5698700.0
535.0,"(19.172349, 72.881314)",19.172349,72.881314,5001125.0
620.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,5798500.0
481.0,"(19.1969201, 72.876083)",19.1969201,72.876083,4501080.0
480.0,"(19.172349, 72.881314)",19.172349,72.881314,4501200.0
480.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,4501200.0
1120.0,"(19.195874, 72.839519)",19.195874,72.839519,10502800.0
1600.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,15004000.0
800.0,"(19.1998211, 72.84259399999999)",19.1998211,72.84259399999998,7502000.0
800.0,"(19.0908063, 72.9076669)",19.0908063,72.90766690000001,7502000.0
800.0,"(18.9648916, 72.8261411)",18.9648916,72.8261411,7502000.0
800.0,"(19.0365443, 72.8625569)",19.0365443,72.8625569,7502000.0
672.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6301680.0
160.0,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998,1500400.0
575.0,"(19.172349, 72.881314)",19.172349,72.881314,5399625.0
1235.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,11598325.0
330.0,"(19.172349, 72.881314)",19.172349,72.881314,3099350.0
585.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5499500.0
840.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,7898000.0
744.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7000520.0
850.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,7999250.0
425.0,"(19.1388604, 72.834729)",19.1388604,72.83472900000001,3999625.0
850.0,"(19.195874, 72.839519)",19.195874,72.839519,7999250.0
425.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,3999625.0
8500.0,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998,79992500.0
850.0,"(19.160481, 72.9454193)",19.160481,72.9454193,7999250.0
1115.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,10501650.0
350.0,"(19.128189, 72.85193199999999)",19.128189000000003,72.85193199999998,3300250.0
890.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,8400800.0
900.0,"(19.172349, 72.881314)",19.172349,72.881314,8498000.0
540.0,"(19.172349, 72.881314)",19.172349,72.881314,5098800.0
1800.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,16996000.0
900.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,8498000.0
1800.0,"(19.172349, 72.881314)",19.172349,72.881314,16996000.0
1800.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,16996000.0
,"(19.2323459, 72.84998879999999)",19.2323459,72.84998879999998,7024000.0
1005.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,9498625.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5198750.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5198750.0
550.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,5198750.0
550.0,"(19.08246, 73.00644199999999)",19.08246,73.00644199999998,5198750.0
550.0,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502,5198750.0
1110.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,10500300.0
1744.0,"(19.195874, 72.839519)",19.195874,72.839519,16499120.0
1120.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,10597600.0
1900.0,"(nan, nan)",,,17996500.0
380.0,"(19.160481, 72.9454193)",19.160481,72.9454193,3599300.0
950.0,"(19.195874, 72.839519)",19.195874,72.839519,8998250.0
475.0,"(19.0468191, 72.92983470000001)",19.0468191,72.92983470000001,4499125.0
1530.0,"(19.0819403, 72.8369348)",19.081940300000003,72.8369348,14502200.0
1950.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,18502750.0
,"(19.2623306, 72.8520556)",19.262330600000002,72.8520556,8596500.0
300.0,"(18.966529, 72.832171)",18.966529,72.832171,2850000.0
400.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,3800000.0
200.0,"(19.0662616, 72.8359236)",19.0662616,72.83592359999999,1900000.0
,"(19.1481422, 72.9269087)",19.1481422,72.92690870000001,6222500.0
,"(19.2480117, 72.8694683)",19.2480117,72.8694683,6622000.0
,"(19.2022413, 72.8217032)",19.2022413,72.8217032,13550000.0
,"(19.270844, 72.88715499999999)",19.270844,72.88715499999998,6507500.0
300.0,"(19.2169842, 72.820583)",19.2169842,72.820583,2850000.0
400.0,"(19.1011489, 72.91122419999999)",19.1011489,72.91122419999998,3800000.0
200.0,"(19.0974813, 72.9123266)",19.0974813,72.9123266,1900000.0
1000.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,9500000.0
600.0,"(19.094047, 72.92266)",19.094047,72.92266,5700000.0
1315.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12502825.0
610.0,"(19.094047, 72.92266)",19.094047,72.92266,5800550.0
1041.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,9899955.0
1051.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,9997505.0
1051.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,10002760.0
525.0,"(19.172349, 72.881314)",19.172349,72.881314,4999000.0
1050.0,"(19.08246, 73.00644199999999)",19.08246,73.00644199999998,9998000.0
630.0,"(19.094047, 72.92266)",19.094047,72.92266,5998800.0
1050.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,9998000.0
545.0,"(19.172349, 72.881314)",19.172349,72.881314,5199650.0
981.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,9359370.0
1310.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12498700.0
1100.0,"(19.195874, 72.839519)",19.195874,72.839519,10502500.0
450.0,"(19.1969201, 72.876083)",19.1969201,72.876083,4301000.0
900.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,8602000.0
340.0,"(19.172349, 72.881314)",19.172349,72.881314,3250200.0
1150.0,"(19.172349, 72.881314)",19.172349,72.881314,11002750.0
574.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5499460.0
1200.0,"(19.1998211, 72.84259399999999)",19.1998211,72.84259399999998,11498000.0
1200.0,"(nan, nan)",,,11498000.0
1210.0,"(19.195874, 72.839519)",19.195874,72.839519,11601950.0
751.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,7201045.0
250.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,2400000.0
500.0,"(19.1011489, 72.91122419999999)",19.1011489,72.91122419999998,4800000.0
1302.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12499600.0
750.0,"(19.1752424, 72.9710389)",19.1752424,72.97103890000001,7200000.0
250.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,2400000.0
250.0,"(19.0282347, 72.8785587)",19.0282347,72.8785587,2400000.0
937.0,"(19.172349, 72.881314)",19.172349,72.881314,9002285.0
1300.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12503000.0
270.0,"(19.1807883, 72.85911569999999)",19.1807883,72.85911569999998,2600050.0
675.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6500125.0
540.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,5200100.0
270.0,"(19.1241242, 72.9186723)",19.1241242,72.9186723,2600050.0
270.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,2600050.0
1110.0,"(19.195874, 72.839519)",19.195874,72.839519,10700200.0
890.0,"(19.094047, 72.92266)",19.094047,72.92266,8598700.0
300.0,"(19.2169842, 72.820583)",19.2169842,72.820583,2900500.0
300.0,"(19.08246, 73.00644199999999)",19.08246,73.00644199999998,2900500.0
300.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,2900500.0
300.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,2900500.0
1862.0,"(19.172349, 72.881314)",19.172349,72.881314,18002770.0
,"(19.173997, 72.950619)",19.173997,72.95061899999999,5666000.0
1850.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,17904000.0
1240.0,"(19.0996248, 72.8848733)",19.0996248,72.8848733,12001600.0
620.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6000800.0
950.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,9198000.0
578.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5600410.0
1011.0,"(19.2313354, 72.86337990000001)",19.2313354,72.86337990000001,9798295.0
980.0,"(19.172349, 72.881314)",19.172349,72.881314,9498100.0
330.0,"(19.149731, 72.94140999999999)",19.149731,72.94140999999998,3200500.0
1650.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,16002500.0
670.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6499500.0
1020.0,"(19.195874, 72.839519)",19.195874,72.839519,9902100.0
340.0,"(19.172349, 72.881314)",19.172349,72.881314,3300700.0
1020.0,"(19.094047, 72.92266)",19.094047,72.92266,9902100.0
700.0,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998,6798500.0
1800.0,"(19.0908063, 72.9076669)",19.0908063,72.90766690000001,17498000.0
360.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,3499600.0
144.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,1399840.0
720.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6999200.0
360.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,3499600.0
545.0,"(19.172349, 72.881314)",19.172349,72.881314,5298700.0
873.0,"(19.1915579, 72.8604115)",19.1915579,72.8604115,8501510.0
544.0,"(19.172349, 72.881314)",19.172349,72.881314,5299280.0
985.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,9601875.0
1282.0,"(19.172349, 72.881314)",19.172349,72.881314,12499750.0
800.0,"(19.1011489, 72.91122419999999)",19.1011489,72.91122419999998,7800000.0
2000.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,19500000.0
400.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,3900000.0
2000.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,19510000.0
410.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,4000800.0
820.0,"(18.9162281, 72.8295801)",18.9162281,72.8295801,8001600.0
410.0,"(19.0806955, 72.9071913)",19.080695499999997,72.9071913,4000800.0
410.0,"(19.128564, 72.85186399999999)",19.128564,72.85186399999998,4000800.0
1230.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,12002400.0
1250.0,"(19.1011489, 72.91122419999999)",19.1011489,72.91122419999998,12200000.0
338.0,"(19.172349, 72.881314)",19.172349,72.881314,3299440.0
768.0,"(19.172349, 72.881314)",19.172349,72.881314,7501680.0
900.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,8801000.0
675.0,"(19.195874, 72.839519)",19.195874,72.839519,6600750.0
1278.0,"(19.172349, 72.881314)",19.172349,72.881314,12499420.0
480.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,4699600.0
500.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,4900000.0
765.0,"(19.172349, 72.881314)",19.172349,72.881314,7498500.0
520.0,"(18.9487379, 72.8288826)",18.948737899999998,72.82888259999999,5100600.0
265.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,2599825.0
764.0,"(19.172349, 72.881314)",19.172349,72.881314,7501240.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5400500.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5400500.0
660.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6488900.0
612.0,"(19.172349, 72.881314)",19.172349,72.881314,6011040.0
1270.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12498400.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5416250.0
650.0,"(19.172349, 72.881314)",19.172349,72.881314,6401250.0
985.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,9701125.0
660.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6500500.0
700.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,6901000.0
1065.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,10500450.0
710.0,"(19.172349, 72.881314)",19.172349,72.881314,7000300.0
1115.0,"(19.160481, 72.9454193)",19.160481,72.9454193,11002525.0
750.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7401750.0
580.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,5723800.0
699.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6899565.0
425.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,4199500.0
301.0,"(19.1449272, 72.93478809999999)",19.1449272,72.93478809999998,2974440.0
1011.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,9999395.0
,"(19.2522053, 72.8719361)",19.2522053,72.87193609999999,4792000.0
1000.0,"(19.172349, 72.881314)",19.172349,72.881314,9900000.0
1262.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12496900.0
1050.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,10397500.0
525.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,5198750.0
1060.0,"(19.160481, 72.9454193)",19.160481,72.9454193,10502300.0
1060.0,"(19.172349, 72.881314)",19.172349,72.881314,10502300.0
545.0,"(19.172349, 72.881314)",19.172349,72.881314,5400475.0
545.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5400475.0
1665.0,"(19.2593948, 72.8611347)",19.2593948,72.86113470000001,16500075.0
1050.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,10402750.0
2320.0,"(19.0759837, 72.8776559)",19.0759837,72.87765590000001,22995600.0
1614.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,15997370.0
1060.0,"(19.172349, 72.881314)",19.172349,72.881314,10507600.0
1200.0,"(19.1998211, 72.84259399999999)",19.1998211,72.84259399999998,11902000.0
1260.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12499600.0
1050.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,10408000.0
806.0,"(19.1522457, 72.9404047)",19.152245699999998,72.9404047,8001790.0
1612.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,16003580.0
675.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6701375.0
1610.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,16001700.0
,"(19.215671, 72.8118428)",19.215671,72.8118428,10700000.0
1255.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12499900.0
3000.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,29905000.0
662.0,"(19.094047, 72.92266)",19.094047,72.92266,6618500.0
675.0,"(19.094047, 72.92266)",19.094047,72.92266,6749000.0
500.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,4999500.0
,"(19.1818376, 72.9577666)",19.1818376,72.9577666,5825000.0
,"(19.1754707, 72.9620873)",19.175470699999998,72.96208730000001,16950000.0
300.0,"(19.1582215, 72.9597433)",19.1582215,72.9597433,3000000.0
750.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,7500000.0
200.0,"(19.0522115, 72.900522)",19.0522115,72.900522,2000000.0
180.0,"(19.1853779, 72.8584758)",19.1853779,72.8584758,1800000.0
250.0,"(19.142357, 72.937752)",19.142357,72.937752,2500000.0
1200.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,12000000.0
800.0,"(19.172349, 72.881314)",19.172349,72.881314,8000000.0
960.0,"(19.1998211, 72.84259399999999)",19.1998211,72.84259399999998,9600000.0
250.0,"(19.1075424, 72.8263142)",19.1075424,72.8263142,2500000.0
500.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,5000000.0
200.0,"(19.128189, 72.85193199999999)",19.128189000000003,72.85193199999998,2000000.0
180.0,"(19.1998211, 72.84259399999999)",19.1998211,72.84259399999998,1800000.0
350.0,"(19.1969201, 72.876083)",19.1969201,72.876083,3500000.0
300.0,"(19.172349, 72.881314)",19.172349,72.881314,3000000.0
850.0,"(19.195874, 72.839519)",19.195874,72.839519,8500000.0
650.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,6500000.0
1200.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,12000000.0
280.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,2800000.0
500.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,5000000.0
550.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,5500000.0
500.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,5000000.0
225.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,2250000.0
2500.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,25000000.0
480.0,"(19.1969201, 72.876083)",19.1969201,72.876083,4800000.0
850.0,"(19.160481, 72.9454193)",19.160481,72.9454193,8500000.0
350.0,"(19.1662566, 72.8525696)",19.1662566,72.8525696,3500000.0
1600.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,16000000.0
150.0,"(19.0390214, 72.86189519999999)",19.0390214,72.86189519999998,1500000.0
,"(19.2007768, 72.8172517)",19.2007768,72.8172517,8500000.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5500000.0
1250.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,12500000.0
400.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,4000000.0
650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6500000.0
350.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,3500000.0
500.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,5000000.0
480.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,4800000.0
1000.0,"(19.160481, 72.9454193)",19.160481,72.9454193,10000000.0
300.0,"(19.149731, 72.94140999999999)",19.149731,72.94140999999998,3000000.0
1200.0,"(19.2380683, 72.8522512)",19.238068300000002,72.8522512,12000000.0
550.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,5500000.0
750.0,"(18.963602, 72.8197928)",18.963601999999998,72.8197928,7500000.0
1000.0,"(19.195874, 72.839519)",19.195874,72.839519,10000000.0
2600.0,"(nan, nan)",,,26000000.0
250.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,2500000.0
250.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,2500000.0
850.0,"(19.0484216, 72.8225229)",19.0484216,72.82252290000001,8500000.0
610.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,6100000.0
950.0,"(19.0996248, 72.8848733)",19.0996248,72.8848733,9500000.0
350.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,3500000.0
1100.0,"(19.160481, 72.9454193)",19.160481,72.9454193,11000000.0
400.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,4000000.0
1500.0,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502,15000000.0
1200.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,12000000.0
300.0,"(19.2313354, 72.86337990000001)",19.2313354,72.86337990000001,3000000.0
750.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,7500000.0
550.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,5500000.0
1200.0,"(19.160481, 72.9454193)",19.160481,72.9454193,12000000.0
1100.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,11000000.0
450.0,"(18.9567432, 72.8278646)",18.956743200000002,72.8278646,4500000.0
220.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,2200000.0
250.0,"(19.0908063, 72.9076669)",19.0908063,72.90766690000001,2500000.0
450.0,"(19.1969201, 72.876083)",19.1969201,72.876083,4500000.0
550.0,"(19.111988, 72.866923)",19.111988,72.866923,5500000.0
950.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,9500000.0
530.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,5300000.0
500.0,"(18.95219, 72.838714)",18.952189999999998,72.838714,5000000.0
900.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,9000000.0
300.0,"(19.1725542, 72.942537)",19.1725542,72.942537,3000000.0
1600.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,16000000.0
950.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,9500000.0
1250.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,12500000.0
150.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,1500000.0
2000.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,20000000.0
,"(19.0620527, 72.88343549999999)",19.0620527,72.88343549999998,8800000.0
,"(19.2051223, 72.8512965)",19.2051223,72.8512965,9900000.0
1200.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,12000000.0
1000.0,"(19.0538516, 72.9056318)",19.0538516,72.9056318,10000000.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5500000.0
450.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,4500000.0
300.0,"(19.1969201, 72.876083)",19.1969201,72.876083,3000000.0
350.0,"(19.149731, 72.94140999999999)",19.149731,72.94140999999998,3500000.0
300.0,"(19.2169842, 72.820583)",19.2169842,72.820583,3000000.0
500.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,5000000.0
1200.0,"(19.172349, 72.881314)",19.172349,72.881314,12000000.0
250.0,"(19.128189, 72.85193199999999)",19.128189000000003,72.85193199999998,2500000.0
220.0,"(19.08246, 73.00644199999999)",19.08246,73.00644199999998,2200000.0
1200.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,12000000.0
450.0,"(19.08246, 73.00644199999999)",19.08246,73.00644199999998,4500000.0
1530.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,15300000.0
2600.0,"(nan, nan)",,,26000000.0
605.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,6050000.0
420.0,"(19.149731, 72.94140999999999)",19.149731,72.94140999999998,4200000.0
250.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,2500000.0
350.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,3500000.0
600.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,6000000.0
700.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,7000000.0
400.0,"(19.2455477, 72.85808469999999)",19.2455477,72.85808469999998,4000000.0
220.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,2200000.0
320.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,3200000.0
800.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,8000000.0
1200.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,12000000.0
700.0,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998,7000000.0
1000.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,10000000.0
450.0,"(19.0743779, 72.82560099999999)",19.074377899999998,72.82560099999998,4500000.0
750.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,7500000.0
600.0,"(19.1014096, 72.8962074)",19.1014096,72.89620740000001,6000000.0
350.0,"(19.2534346, 72.8723939)",19.253434600000002,72.8723939,3500000.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5500000.0
300.0,"(19.1449272, 72.93478809999999)",19.1449272,72.93478809999998,3000000.0
300.0,"(19.0908063, 72.9076669)",19.0908063,72.90766690000001,3000000.0
500.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,5000000.0
500.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,5000000.0
1060.0,"(19.172349, 72.881314)",19.172349,72.881314,10600000.0
902.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,9027010.0
1060.0,"(19.172349, 72.881314)",19.172349,72.881314,10605300.0
699.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6998495.0
699.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6998495.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5510500.0
728.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7300920.0
1386.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,13900790.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5521000.0
1026.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,10300520.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5528750.0
885.0,"(19.0484216, 72.8225229)",19.0484216,72.82252290000001,8901550.0
805.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,8099150.0
440.0,"(19.1969201, 72.876083)",19.1969201,72.876083,4430400.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5539250.0
744.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7499760.0
625.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6300000.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5549750.0
545.0,"(19.172349, 72.881314)",19.172349,72.881314,5499525.0
1040.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,10502000.0
980.0,"(19.2313354, 72.86337990000001)",19.2313354,72.86337990000001,9899000.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5560250.0
880.0,"(19.0484216, 72.8225229)",19.0484216,72.82252290000001,8898400.0
850.0,"(19.160481, 72.9454193)",19.160481,72.9454193,8601000.0
741.0,"(19.172349, 72.881314)",19.172349,72.881314,7499460.0
484.0,"(19.2169842, 72.820583)",19.2169842,72.820583,4899040.0
790.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,8001350.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5570750.0
710.0,"(19.08246, 73.00644199999999)",19.08246,73.00644199999998,7199700.0
710.0,"(19.172349, 72.881314)",19.172349,72.881314,7199700.0
838.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,8498660.0
670.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6800250.0
330.0,"(19.172349, 72.881314)",19.172349,72.881314,3349750.0
650.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,6598750.0
640.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6501200.0
640.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,6501200.0
630.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6400400.0
625.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6350000.0
492.0,"(19.1969201, 72.876083)",19.1969201,72.876083,4999360.0
1230.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,12498400.0
984.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,9998720.0
550.0,"(18.9994335, 72.8448332)",18.9994335,72.84483320000001,5589000.0
541.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,5500985.0
,"(19.1804376, 72.9538634)",19.1804376,72.9538634,9417000.0
350.0,"(19.2169842, 72.820583)",19.2169842,72.820583,3559750.0
875.0,"(19.0484216, 72.8225229)",19.0484216,72.82252290000001,8899375.0
2211.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,22503990.0
