,avg_price_sqft,Built Up Area,coord,lat,lng,lo_price,hi_price,one_price
11167,13700.0,1000.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,13700000.000000002
11168,,,"(19.1536254, 72.833128)",19.1536254,72.833128,,,17700000.0
11169,13700.0,1350.0,"(nan, nan)",,,,,18500000.0
11170,13700.0,1350.0,"(nan, nan)",,,,,18500000.0
11171,13700.0,1350.0,"(19.172349, 72.881314)",19.172349,72.881314,,,18500000.0
11172,,,"(19.21541, 72.81667039999999)",19.215410000000002,72.81667039999998,,,18500000.0
11173,13710.0,985.0,"(19.1743576, 72.9627471)",19.1743576,72.96274709999999,,,13500000.0
11174,13710.0,900.0,"(19.1300559, 72.9387868)",19.1300559,72.9387868,,,12300000.0
11175,13710.0,715.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,,,9800000.0
11176,13710.0,890.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,12200000.0
11177,13710.0,1459.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,20000000.0
11178,13710.0,620.0,"(19.172349, 72.881314)",19.172349,72.881314,,,8500000.0
11179,13710.0,620.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,,,8500000.0
11180,13710.0,620.0,"(19.094047, 72.92266)",19.094047,72.92266,,,8500000.0
11181,13710.0,620.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8500000.0
11182,13710.0,620.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8500000.0
11183,13710.0,1094.0,"(19.172349, 72.881314)",19.172349,72.881314,,,15000000.0
11184,13710.0,1750.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,24000000.0
11185,13710.0,,"(19.1755768, 72.87267419999999)",19.1755768,72.87267419999998,,,4800000.0
11186,13710.0,350.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,,,4800000.0
11187,13710.0,350.0,"(19.071795, 72.86294199999999)",19.071795,72.86294199999998,,,4800000.0
11188,13710.0,875.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,,,12000000.0
11189,13710.0,1225.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,16800000.0
11190,13710.0,525.0,"(19.1522457, 72.9404047)",19.152245699999998,72.9404047,,,7200000.0
11191,13710.0,1750.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,,,24000000.0
11192,13710.0,700.0,"(19.195874, 72.839519)",19.195874,72.839519,,,9600000.0
11193,13710.0,525.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7200000.0
11194,13720.0,1203.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,16500000.0
11195,13720.0,1203.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,16500000.0
11196,13720.0,977.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,13400000.0
11197,13720.0,1130.0,"(19.172349, 72.881314)",19.172349,72.881314,,,15500000.0
11198,13720.0,1254.0,"(19.094047, 72.92266)",19.094047,72.92266,,,17200000.0
11199,13720.0,2260.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,31000000.0
11200,13720.0,984.0,"(19.1743576, 72.9627471)",19.1743576,72.96274709999999,,,13500000.0
11201,13720.0,1844.0,"(19.094047, 72.92266)",19.094047,72.92266,,,25299999.999999996
11202,13720.0,860.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,11800000.0
11203,13720.0,592.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8123999.999999999
11204,13720.0,1195.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,16399999.999999998
11205,13720.0,991.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,13600000.000000002
11206,13720.0,1676.0,"(19.0769778, 72.8855147)",19.0769778,72.8855147,,,23000000.0
11207,13720.0,600.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8234000.0
11208,13720.0,1552.0,"(19.094047, 72.92266)",19.094047,72.92266,,,21300000.0
11209,13730.0,1020.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,14000000.0
11210,13730.0,400.0,"(19.2169842, 72.820583)",19.2169842,72.820583,,,5490000.0
11211,13730.0,660.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,9059000.0
11212,13730.0,765.0,"(19.1388604, 72.834729)",19.1388604,72.83472900000001,,,10500000.0
11213,13730.0,510.0,"(19.2493036, 72.85480989999999)",19.2493036,72.85480989999998,,,7000000.0
11214,13730.0,714.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,9800000.0
11215,13730.0,510.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,,,7000000.0
11216,13730.0,1275.0,"(19.1752424, 72.9710389)",19.1752424,72.97103890000001,,,17500000.0
11217,13730.0,1100.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,15100000.0
11218,13730.0,1100.0,"(19.172349, 72.881314)",19.172349,72.881314,,,15100000.0
11219,13730.0,670.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,9200000.0
11220,13730.0,670.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9200000.0
11221,13730.0,670.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,,,9200000.0
11222,13740.0,990.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,13600000.000000002
11223,13740.0,677.0,"(19.1011489, 72.91122419999999)",19.1011489,72.91122419999998,,,9300000.0
11224,13740.0,1019.0,"(19.133927, 72.9293612)",19.133927,72.9293612,,,14000000.0
11225,13740.0,1565.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,21500000.0
11226,13740.0,1150.0,"(19.195874, 72.839519)",19.195874,72.839519,,,15800000.0
11227,13740.0,575.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7900000.0
11228,13740.0,672.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,9235000.0
11229,13740.0,1419.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,19500000.0
11230,13740.0,2343.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,,,32200000.000000004
11231,13750.0,2008.0,"(19.094047, 72.92266)",19.094047,72.92266,,,27599999.999999996
11232,13750.0,590.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,8111000.0
11233,13750.0,1171.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,16100000.000000002
11234,13750.0,800.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,11000000.0
11235,13750.0,800.0,"(19.1300559, 72.9387868)",19.1300559,72.9387868,,,11000000.0
11236,13750.0,400.0,"(19.1807883, 72.85911569999999)",19.1807883,72.85911569999998,,,5500000.0
11237,13750.0,1200.0,"(19.2593948, 72.8611347)",19.2593948,72.86113470000001,,,16500000.0
11238,13750.0,400.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,,,5500000.0
11239,13750.0,800.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,11000000.0
11240,13750.0,400.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,,,5500000.0
11241,13750.0,800.0,"(19.1388604, 72.834729)",19.1388604,72.83472900000001,,,11000000.0
11242,13750.0,1600.0,"(19.214677, 72.87004019999999)",19.214677,72.87004019999998,,,22000000.0
11243,13750.0,800.0,"(19.1011489, 72.91122419999999)",19.1011489,72.91122419999998,,,11000000.0
11244,13750.0,400.0,"(18.9648916, 72.8261411)",18.9648916,72.8261411,,,5500000.0
11245,13750.0,1200.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,16500000.0
11246,13750.0,400.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,,,5500000.0
11247,13750.0,960.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,13200000.0
11248,13750.0,400.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,5500000.0
11249,13750.0,800.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,11000000.0
11250,13750.0,400.0,"(19.2534346, 72.8723939)",19.253434600000002,72.8723939,,,5500000.0
11251,13750.0,400.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,,,5500000.0
11252,13750.0,1200.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,16500000.0
11253,13750.0,400.0,"(19.2238081, 72.8609713)",19.2238081,72.8609713,,,5500000.0
11254,13750.0,400.0,"(19.172349, 72.881314)",19.172349,72.881314,,,5500000.0
11255,13750.0,400.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,5500000.0
11256,13750.0,2000.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,27500000.0
11257,13750.0,720.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,9900000.0
11258,13750.0,960.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,13200000.0
11259,13750.0,800.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,11000000.0
11260,13750.0,1200.0,"(19.0503488, 72.90635809999999)",19.050348800000002,72.90635809999998,,,16500000.0
11261,13750.0,800.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,11000000.0
11262,13750.0,,"(19.246813, 72.8619097)",19.246813,72.86190970000001,,,1650000.0
11263,13750.0,400.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,,,5500000.0
11264,13750.0,400.0,"(19.2455477, 72.85808469999999)",19.2455477,72.85808469999998,,,5500000.0
11265,13750.0,749.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,10300000.0
11266,13750.0,1069.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,14700000.0
11267,13750.0,1556.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,21400000.0
11268,13750.0,618.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,8500000.0
11269,13760.0,756.0,"(19.1388604, 72.834729)",19.1388604,72.83472900000001,,,10400000.0
11270,13760.0,1650.0,"(19.0936098, 72.9134416)",19.0936098,72.9134416,,,22700000.0
11271,13760.0,1054.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,14500000.0
11272,13760.0,865.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,11900000.0
11273,13760.0,718.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,9878000.0
11274,13760.0,785.0,"(19.1915579, 72.8604115)",19.1915579,72.8604115,,,10800000.0
11275,13760.0,620.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8530000.0
11276,13760.0,608.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8365000.000000001
11277,13760.0,1250.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,17200000.0
11278,13760.0,3125.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,43000000.0
11279,13760.0,1090.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,15000000.0
11280,13760.0,545.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,,,7500000.0
11281,13760.0,1090.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,15000000.0
11282,13760.0,1090.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,15000000.0
11283,13760.0,505.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,6950000.0
11284,13760.0,930.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,12800000.0
11285,13760.0,850.0,"(19.094047, 72.92266)",19.094047,72.92266,,,11700000.0
11286,13760.0,850.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,11700000.0
11287,13770.0,1017.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,14000000.0
11288,13770.0,1017.0,"(19.172349, 72.881314)",19.172349,72.881314,,,14000000.0
11289,13770.0,1242.0,"(19.172349, 72.881314)",19.172349,72.881314,,,17100000.0
11290,13770.0,690.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,,,9500000.0
11291,13770.0,690.0,"(19.071795, 72.86294199999999)",19.071795,72.86294199999998,,,9500000.0
11292,13770.0,690.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9500000.0
11293,13770.0,690.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,,,9500000.0
11294,13770.0,1104.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,15200000.0
11295,13770.0,1300.0,"(19.1647698, 72.9544635)",19.164769800000002,72.9544635,,,17900000.0
11296,13770.0,1220.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,16800000.0
11297,13770.0,610.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8400000.0
11298,13770.0,610.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8400000.0
11299,13770.0,1220.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,16800000.0
11300,13770.0,2578.0,"(19.1768312, 72.8551916)",19.176831200000002,72.8551916,,,35500000.0
11301,13770.0,472.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,6500000.0
11302,13770.0,1815.0,"(19.094047, 72.92266)",19.094047,72.92266,,,25000000.0
11303,,,"(19.1582215, 72.9597433)",19.1582215,72.9597433,,,13799999.999999998
11304,13780.0,1960.0,"(19.2165676, 72.8655982)",19.2165676,72.86559820000001,,,27000000.0
11305,13780.0,980.0,"(19.172349, 72.881314)",19.172349,72.881314,,,13500000.0
11306,13780.0,980.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,,,13500000.0
11307,13780.0,980.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,13500000.0
11308,13780.0,980.0,"(19.195874, 72.839519)",19.195874,72.839519,,,13500000.0
11309,13780.0,225.0,"(19.2169842, 72.820583)",19.2169842,72.820583,,,3100000.0
11310,13780.0,450.0,"(19.2169842, 72.820583)",19.2169842,72.820583,,,6200000.0
11311,13780.0,225.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,,,3100000.0
11312,13780.0,450.0,"(19.1878099, 72.845366)",19.187809899999998,72.845366,,,6200000.0
11313,13780.0,450.0,"(19.172349, 72.881314)",19.172349,72.881314,,,6200000.0
11314,13780.0,675.0,"(19.172349, 72.881314)",19.172349,72.881314,,,9300000.0
11315,13780.0,450.0,"(19.2169842, 72.820583)",19.2169842,72.820583,,,6200000.0
11316,13780.0,450.0,"(19.172349, 72.881314)",19.172349,72.881314,,,6200000.0
11317,13780.0,225.0,"(19.128189, 72.85193199999999)",19.128189000000003,72.85193199999998,,,3100000.0
11318,13780.0,450.0,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287,,,6200000.0
11319,13780.0,1328.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,18300000.0
11320,13780.0,907.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,12500000.0
11321,13780.0,907.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,12500000.0
11322,13780.0,1560.0,"(19.094047, 72.92266)",19.094047,72.92266,,,21500000.0
11323,13780.0,653.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,9000000.0
11324,13780.0,769.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,10600000.0
11325,13790.0,1233.0,"(19.1464581, 72.93887509999999)",19.1464581,72.93887509999998,,,17000000.0
11326,13790.0,1813.0,"(19.094047, 72.92266)",19.094047,72.92266,,,25000000.0
11327,13790.0,950.0,"(19.1743576, 72.9627471)",19.1743576,72.96274709999999,,,13100000.0
11328,13790.0,1015.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,14000000.0
11329,13790.0,580.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8000000.0
11330,13790.0,580.0,"(19.1760717, 72.9653036)",19.1760717,72.9653036,,,8000000.0
11331,13790.0,725.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,,,10000000.0
11332,13790.0,580.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,8000000.0
11333,13790.0,580.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8000000.0
11334,13790.0,1102.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,15200000.0
11335,13790.0,580.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8000000.0
11336,13790.0,580.0,"(19.1011489, 72.91122419999999)",19.1011489,72.91122419999998,,,8000000.0
11337,13790.0,870.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,12000000.0
11338,13790.0,1015.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,14000000.0
11339,13790.0,1160.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,16000000.0
11340,13790.0,2465.0,"(19.214677, 72.87004019999999)",19.214677,72.87004019999998,,,34000000.0
11341,13790.0,1450.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,20000000.0
11342,13790.0,435.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,6000000.0
11343,13790.0,580.0,"(19.2493036, 72.85480989999999)",19.2493036,72.85480989999998,,,8000000.0
11344,13800.0,1000.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,13799999.999999998
11345,13800.0,500.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,6900000.0
11346,13800.0,1500.0,"(19.1464581, 72.93887509999999)",19.1464581,72.93887509999998,,,20700000.0
11347,13800.0,1000.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,13799999.999999998
11348,13800.0,500.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,6900000.0
11349,13800.0,1268.0,"(19.174838, 72.85401999999999)",19.174838,72.85401999999998,,,17500000.0
11350,13800.0,710.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,9800000.0
11351,13800.0,652.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,9000000.0
11352,13810.0,565.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7800000.0
11353,13810.0,1014.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,14000000.0
11354,13810.0,775.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,10700000.0
11355,13810.0,956.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,13200000.0
11356,13810.0,688.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,9500000.0
11357,13810.0,210.0,"(19.1582215, 72.9597433)",19.1582215,72.9597433,,,2900000.0
11358,13810.0,1050.0,"(19.195874, 72.839519)",19.195874,72.839519,,,14500000.0
11359,13810.0,630.0,"(19.1760717, 72.9653036)",19.1760717,72.9653036,,,8700000.0
11360,13810.0,630.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8700000.0
11361,13810.0,1050.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,14500000.0
11362,13810.0,1050.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,14500000.0
11363,13810.0,1050.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,14500000.0
11364,13810.0,1050.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,14500000.0
11365,13810.0,1050.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,14500000.0
11366,13810.0,1050.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,14500000.0
11367,13810.0,999.0,"(19.195874, 72.839519)",19.195874,72.839519,,,13799999.999999998
11368,13810.0,1122.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,15500000.0
11369,13810.0,789.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,10900000.0
11370,13820.0,760.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,10500000.0
11371,13820.0,1064.0,"(19.172349, 72.881314)",19.172349,72.881314,,,14700000.0
11372,13820.0,760.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,10500000.0
11373,13820.0,977.0,"(19.1662566, 72.8525696)",19.1662566,72.8525696,,,13500000.0
11374,13820.0,1100.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,15200000.0
11375,13820.0,550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7600000.0
11376,13820.0,1071.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,14800000.0
11377,13820.0,550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7600000.0
11378,13820.0,1100.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,15200000.0
11379,13820.0,550.0,"(19.1522457, 72.9404047)",19.152245699999998,72.9404047,,,7600000.0
11380,13820.0,550.0,"(19.2493036, 72.85480989999999)",19.2493036,72.85480989999998,,,7600000.0
11381,13820.0,550.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,7600000.0
11382,,,"(19.1413463, 72.8357003)",19.141346300000002,72.8357003,15100000.0,27500000.0,
11383,13820.0,615.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,,,8500000.0
11384,13820.0,955.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,13200000.0
11385,13820.0,1700.0,"(19.0720631, 72.8371073)",19.0720631,72.8371073,,,23500000.0
11386,13820.0,340.0,"(19.172349, 72.881314)",19.172349,72.881314,,,4700000.0
11387,13820.0,340.0,"(19.2169842, 72.820583)",19.2169842,72.820583,,,4700000.0
11388,13820.0,557.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7700000.0
11389,13830.0,575.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7950000.0
11390,13830.0,470.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,6500000.0
11391,13830.0,2350.0,"(19.174838, 72.85401999999999)",19.174838,72.85401999999998,,,32500000.0
11392,13830.0,940.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,13000000.0
11393,13830.0,470.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,,,6500000.0
11394,13830.0,470.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,6500000.0
11395,13830.0,752.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,,,10400000.0
11396,13830.0,1005.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,13899999.999999998
11397,13830.0,1200.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,16600000.0
11398,13830.0,600.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8300000.0
11399,13830.0,1771.0,"(19.1464581, 72.93887509999999)",19.1464581,72.93887509999998,,,24500000.0
11400,13830.0,1265.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,17500000.0
11401,13830.0,600.0,"(19.1760717, 72.9653036)",19.1760717,72.9653036,,,8300000.0
11402,,,"(19.0716469, 72.8972148)",19.071646899999998,72.89721479999999,,,8300000.0
11403,13830.0,600.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8300000.0
11404,13830.0,600.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8300000.0
11405,13830.0,1200.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,16600000.0
11406,13840.0,766.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,10600000.0
11407,13840.0,1373.0,"(19.094047, 72.92266)",19.094047,72.92266,,,19000000.0
11408,13840.0,1350.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,,,18700000.0
11409,13840.0,809.0,"(19.111988, 72.866923)",19.111988,72.866923,,,11200000.000000002
11410,13850.0,650.0,"(19.2493036, 72.85480989999999)",19.2493036,72.85480989999998,,,9000000.0
11411,13850.0,650.0,"(19.240459, 72.87059649999999)",19.240459,72.87059649999998,,,9000000.0
11412,13850.0,975.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,13500000.0
11413,13850.0,650.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,,,9000000.0
11414,13850.0,650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9000000.0
11415,13850.0,650.0,"(19.172349, 72.881314)",19.172349,72.881314,,,9000000.0
11416,13850.0,1300.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,18000000.0
11417,13850.0,1300.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,18000000.0
11418,13850.0,650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9000000.0
11419,13850.0,1300.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,18000000.0
11420,13850.0,650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9000000.0
11421,13850.0,650.0,"(19.1760717, 72.9653036)",19.1760717,72.9653036,,,9000000.0
11422,13850.0,650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9000000.0
11423,13850.0,1300.0,"(19.172349, 72.881314)",19.172349,72.881314,,,18000000.0
11424,13850.0,1300.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,18000000.0
11425,13850.0,1300.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,18000000.0
11426,13850.0,1300.0,"(19.1915579, 72.8604115)",19.1915579,72.8604115,,,18000000.0
11427,13850.0,650.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,9000000.0
11428,13850.0,325.0,"(18.9946505, 72.8348992)",18.9946505,72.83489920000001,,,4500000.0
11429,13850.0,1300.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,18000000.0
11430,13850.0,520.0,"(19.1522457, 72.9404047)",19.152245699999998,72.9404047,,,7200000.0
11431,13850.0,520.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7200000.0
11432,13850.0,650.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,9000000.0
11433,13850.0,1300.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,18000000.0
11434,13850.0,520.0,"(19.111988, 72.866923)",19.111988,72.866923,,,7200000.0
11435,13850.0,650.0,"(19.111988, 72.866923)",19.111988,72.866923,,,9000000.0
11436,13850.0,650.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,9000000.0
11437,13850.0,1596.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,22100000.0
11438,13850.0,1047.0,"(19.1300559, 72.9387868)",19.1300559,72.9387868,,,14500000.0
11439,13850.0,1487.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,20600000.0
11440,13850.0,1718.0,"(19.174838, 72.85401999999999)",19.174838,72.85401999999998,,,23800000.0
11441,13850.0,1090.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,15100000.0
11442,13860.0,830.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,11500000.0
11443,13860.0,830.0,"(19.172349, 72.881314)",19.172349,72.881314,,,11500000.0
11444,13860.0,1660.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,23000000.0
11445,13860.0,830.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,,,11500000.0
11446,13860.0,700.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9700000.0
11447,13860.0,700.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,9700000.0
11448,13860.0,1050.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,14600000.0
11449,13860.0,700.0,"(19.1522457, 72.9404047)",19.152245699999998,72.9404047,,,9700000.0
11450,13860.0,1003.0,"(19.094047, 72.92266)",19.094047,72.92266,,,13899999.999999998
11451,13860.0,469.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,6500000.0
11452,13860.0,570.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7900000.0
11453,13860.0,1075.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,14900000.0
11454,13860.0,1010.0,"(19.172349, 72.881314)",19.172349,72.881314,,,14000000.0
