price,title,longitude,latitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides
"₹ 12,000","2 BHK Apartment for rent in DDA Pocket N, Dilshad Garden 726 sqft",28.6858365703179,77.3234176466797,,,,,,,,,,
"₹ 45,000",3 BHK Apartment for rent in Gautam Nagar,28.56239128112793,77.21314239501953,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,,,,
"₹ 15,500",2 BHK House for rent in Dwarka Sector 19 600 sqft,,,Upper Basement out of 5 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 24,000","3 BHK Apartment for rent in Rajasthan Apartment, Aashirwaad Chowk, Dwarka 1600 sqft",28.602207,77.052099,,,,,,,,,,
"₹ 35,000","4 BHK Apartment for rent in Palm Green Apartment, Dwarka 2000 sqft",28.5947464066986,77.0516547002427,,,,,,,,,,
"₹ 55,000",3 BHK Builder Floor for rent in Sarvapriya Vihar 1800 sqft,,,1 out of 4 Floors,Unfurnished,Bachelors,3,2,Immediately,East,"Garden/Park, Main Road",,
"₹ 4,000",Studio Apartment for rent in Current location,28.587697982788086,77.06849670410156,3 out of 3 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,South -West,,,
"₹ 42,000",3 BHK Builder Floor for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,3 out of 3 Floors,Semi-Furnished,Bachelors,3,1,Immediately,,,,
"₹ 27,000","3 BHK Apartment for rent in New Adarsh apartment, Dwarka Sector 10 1700 sqft",28.5859917210102,77.0531413378499,,,,,,,,,,
"₹ 60,000","3 BHK Builder Floor for rent in Shivalik, Malviya Nagar 2400 sqft",28.5344181060791,77.20816040039062,1 out of 3 Floors,Unfurnished,Bachelors,3,2,Immediately,East,Main Road,,
"₹ 13,000",1 BHK Builder Floor for rent in Munirka,,,4 out of 6 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,North - East,,,
₹ 2.4 Lac,7 BHK House for rent in New Friends Colony,28.56841278076172,77.27112579345703,Ground out of 2 Floors,Semi-Furnished,Bachelors,7,4,Immediately,North - East,,,
"₹ 9,000","Studio Apartment for rent in Mahipalpur Village, Mahipalpur",28.54220199584961,77.12411499023438,3 out of 4 Floors,Unfurnished,Bachelors,1,,Immediately,North - East,Main Road,,
"₹ 60,000","3 BHK Builder Floor for rent in Old Rajendra Nagar, Rajinder Nagar",28.63959312438965,77.18600463867188,1 out of 4 Floors,Furnished,Bachelors/Family,3,3,Immediately,East,Main Road,,
₹ 1.9 Lac,5 BHK Villa for rent in Sainik Farm 6000 sqft,28.5008487701416,77.2053451538086,,Semi-Furnished,Bachelors,5,3,Immediately,East,Garden/Park,,
₹ 1.9 Lac,4 BHK Builder Floor for rent in Defence Colony 2587 sqft,28.571157455444336,77.23477935791016,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North,Garden/Park,2 Covered,
₹ 1.2 Lac,3 BHK Builder Floor for rent in Defence Colony 1610 sqft,28.572683334350586,77.22945404052734,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,2 Covered,
₹ 1.8 Lac,3 BHK Builder Floor for rent in Defence Colony 2070 sqft,28.572154998779297,77.2351303100586,,Furnished,Bachelors,3,1,Immediately,West,"Garden/Park, Main Road",2 Covered,
₹ 1.5 Lac,3 BHK Builder Floor for rent in Defence Colony 2070 sqft,28.572179794311523,77.22901916503906,3 out of 4 Floors,Furnished,Bachelors/Family,3,1,Immediately,East,Garden/Park,2 Covered,
"₹ 25,000",1 BHK House for rent in Chittaranjan Park,28.537872314453125,77.24923706054688,2 out of 2 Floors,Semi-Furnished,Bachelors,1,1,Immediately,West,Garden/Park,,
₹ 2.8 Lac,5 BHK House for rent in Sainik Farm 9000 sqft,28.50437355041504,77.20647430419922,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,6,2,Immediately,East,Garden/Park,,
"₹ 22,000",2 BHK House for rent in Lajpat Nagar 2 890 sqft,,,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,East,,1 Open,Same Premise
"₹ 25,000",2 BHK Builder Floor for rent in Anand Vihar 1600 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,,
"₹ 25,000",3 BHK Builder Floor for rent in Vivek Vihar 1600 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,,Garden/Park,,
"₹ 28,000",2 BHK Apartment for rent in Anand Vihar 1100 sqft,,,4 out of 5 Floors,Furnished,Bachelors/Family,2,3,Immediately,North - East,Garden/Park,1 Covered,
"₹ 80,000",3 BHK Builder Floor for rent in Sarvodaya Enclave 2250 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",
"₹ 53,000",3 BHK Apartment for rent in Kalkaji 2000 sqft,28.543664932250977,77.25489807128906,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,,
"₹ 8,200",1 BHK Builder Floor for rent in Chhattarpur,28.495893478393555,77.18599700927734,2 out of 4 Floors,Semi-Furnished,Bachelors,1,1,Immediately,East,Main Road,,
"₹ 80,000",3 BHK Builder Floor for rent in Green Park 1500 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,"1 Covered, 2 Open",
"₹ 16,000","1 BHK Builder Floor for rent in Sant Nagar Near East of Kailash, East of Kailash",,,2 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,,Main Road,,Same Premise
"₹ 60,000",3 BHK Apartment for rent in Sarvapriya Vihar 1800 sqft,,,4 out of 6 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,1 Open,
"₹ 20,000","2 BHK Builder Floor for rent in Freedom Fighter Enclave, Saket 1100 sqft",28.5112245450823,77.2027270928168,,,,,,,,,,
"₹ 18,000",1 BHK House for rent in Punjabi Bagh,28.667436599731445,77.13742065429688,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 23,000","3 BHK Builder Floor for rent in Taimoor Nagar, New Friends Colony 1200 sqft",,,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,North - East,,3 Open,
"₹ 15,000","2 BHK Builder Floor for rent in Patel Nagar South, Patel Nagar 850 sqft",28.644386291503906,77.16594696044922,2 out of 4 Floors,Furnished,Bachelors,1,,Immediately,North - East,"Garden/Park, Main Road",1 Open,
"₹ 75,000",3 BHK Builder Floor for rent in New Rajendra Nagar 2000 sqft,28.635833740234375,77.1803207397461,2 out of 4 Floors,Semi-Furnished,Bachelors,3,3,Immediately,North - East,"Main Road, Garden/Park",,
"₹ 29,000","3 BHK Apartment for rent in Happy Homes, Dwarka Sector 7 1650 sqft",28.5825370928158,77.0708091386072,,,,,,,,,,
"₹ 51,000",3 BHK Builder Floor for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,,,,
"₹ 50,000",2 BHK Builder Floor for rent in Hauz Khas 1800 sqft,28.550121307373047,77.19698333740234,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Garden/Park,"1 Covered, 1 Open",
"₹ 45,000","4 BHK House for rent in Kunj Vihar Apartment, Dwarka Sector 12 2400 sqft",28.593379,77.035474,,,,,,,,,,
₹ 1.3 Lac,4 BHK Builder Floor for rent in Greater Kailash 2,28.534725189208984,77.24182891845703,Ground out of 4 Floors,Furnished,Bachelors,5,2,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 8,500","1 BHK Builder Floor for rent in Pochanpur Colony, Dwarka",,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 8,000","1 BHK Builder Floor for rent in Raja Puri, Matiala",28.60797119140625,77.05909729003906,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,,Immediately,North - East,Main Road,,
"₹ 14,000",2 BHK Apartment for rent in Current location,28.49895668029785,77.19602966308594,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,,Garden/Park,,
₹ 1.3 Lac,4 BHK Builder Floor for rent in East Of Kailash Block F 2700 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,North - West,"Garden/Park, Main Road","1 Covered, 2 Open",
₹ 1.5 Lac,4 BHK House for rent in Sarvapriya Vihar 3150 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,East,"Garden/Park, Main Road",2 Covered,
"₹ 7,000","1 BHK Apartment for rent in Dilshad Colony, Dilshad Garden",,,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
₹ 2.3 Lac,3 BHK Builder Floor for rent in Defence Colony 2070 sqft,28.57171058654785,77.23471069335938,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,North,Garden/Park,2 Covered,
₹ 1.2 Lac,3 BHK Builder Floor for rent in Defence Colony 2530 sqft,28.57504653930664,77.23622131347656,,Semi-Furnished,Bachelors,3,1,Immediately,West,Main Road,2 Open,
"₹ 68,000",2 BHK Builder Floor for rent in Safdarjung Enclave 1850 sqft,28.564027786254883,77.19450378417969,1 out of 4 Floors,Furnished,Bachelors,2,2,Immediately,North - East,"Garden/Park, Pool, Main Road",1 Covered,
"₹ 30,000","2 BHK Apartment for rent in Doctors Apartment, Vasundhara Enclave 1065 sqft",28.5985022837467,77.3188077553801,,,,,,,,,,
"₹ 18,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,3 out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,North - East,,,
"₹ 20,000",3 BHK Builder Floor for rent in Dwarka Sector 7 1200 sqft,,,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,North - East,"Garden/Park, Main Road",1 Open,
₹ 2.5 Lac,3 BHK Builder Floor for rent in Defence Colony 2530 sqft,28.567848205566406,77.22887420654297,2 out of 4 Floors,Furnished,Bachelors/Family,3,2,Immediately,South,Garden/Park,2 Covered,
₹ 2.8 Lac,3 BHK Builder Floor for rent in Defence Colony 2070 sqft,,,1 out of 4 Floors,Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,2 Covered,
"₹ 22,000",2 BHK Builder Floor for rent in Laxmi Nagar 1200 sqft,,,2 out of 4 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - East,Main Road,1 Open,
"₹ 7,500","1 BHK Builder Floor for rent in NEB Valley Society, Saket",28.5131430079774,77.2047032100515,,,,,,,,,,
"₹ 75,000",3 BHK Builder Floor for rent in Vasant Vihar 2250 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",
"₹ 70,000",3 BHK Builder Floor for rent in Gulmohar Park 2700 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,"1 Covered, 1 Open",
"₹ 45,000","3 BHK Builder Floor for rent in Shivalik, Malviya Nagar 1800 sqft",,,2 out of 4 Floors,Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,"1 Covered, 1 Open",
"₹ 75,000","3 BHK Builder Floor for rent in Uday Park, South Extension 1800 sqft",,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",
"₹ 22,000","1 BHK Builder Floor for rent in Shivalik, Malviya Nagar",28.530195236206055,77.20575714111328,1 out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,Main Road,"1 Covered, 1 Open",
"₹ 22,000",2 BHK Builder Floor for rent in Paschim Vihar 850 sqft,,,4 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,East,"Garden/Park, Main Road",1 Covered,
"₹ 6,000",1 BHK House for rent in Madanpur Khader,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,East,"Garden/Park, Main Road",1 Open,
"₹ 9,000",1 BHK Builder Floor for rent in Patparganj,,,Ground out of 3 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,North,Main Road,1 Open,
"₹ 50,000",2 BHK Apartment for rent in Panchsheel Enclave 1350 sqft,28.545190811157227,77.22933197021484,1 out of 3 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North - West,"Garden/Park, Main Road",,
"₹ 80,000","3 BHK Builder Floor for rent in Uday Park, South Extension 1900 sqft",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,"1 Covered, 1 Open",
"₹ 22,000","2 BHK Apartment for rent in Chuna Mandi, Paharganj 90 sqyrd",28.64307403564453,77.21052551269531,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,
₹ 1 Lac,3 BHK Apartment for rent in Safdarjung Enclave 2250 sqft,,,Ground out of 3 Floors,Unfurnished,Bachelors/Family,4,1,From Feb '20,,Garden/Park,,
"₹ 9,500",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 50,000","2 BHK Apartment for rent in Uday Park, South Extension 250 sqyrd",,,2 out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 75,000",3 BHK Builder Floor for rent in Greater Kailash 2 2200 sqft,28.534725189208984,77.24182891845703,2 out of 3 Floors,Unfurnished,Bachelors,3,2,Immediately,East,,,
"₹ 15,000",2 BHK Builder Floor for rent in Paschim Vihar 800 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - West,"Garden/Park, Main Road",,
"₹ 8,700",1 BHK Apartment for rent in Paschim Vihar,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,2,Immediately,North,,,
"₹ 23,000",2 BHK Apartment for rent in Paschim Vihar Block A3 1125 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,"Garden/Park, Main Road",,
"₹ 19,500",2 BHK Builder Floor for rent in Freedom Fighters Enclave 915 sqft,28.510250091552734,77.1989974975586,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,"Main Road, Garden/Park",2 Covered,
"₹ 20,000",3 BHK Builder Floor for rent in Chhattarpur 1300 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,"Garden/Park, Main Road",1 Covered,
"₹ 21,500",2 BHK Builder Floor for rent in Paschim Vihar 800 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,"Garden/Park, Main Road",,
"₹ 11,300",2 BHK Apartment for rent in Paschim Vihar 725 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,"Garden/Park, Main Road",,
"₹ 32,000",2 BHK Builder Floor for rent in Lajpat Nagar 1 900 sqft,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Open,
"₹ 28,000",2 BHK Builder Floor for rent in Lajpat Nagar 1 900 sqft,,,2 out of 3 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Open,
"₹ 22,000",2 BHK Builder Floor for rent in Lajpat Nagar 1 900 sqft,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,1 Open,
"₹ 14,500",2 BHK Builder Floor for rent in Chhattarpur,28.495893478393555,77.18599700927734,1 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,,Main Road,,
"₹ 75,000",3 BHK Builder Floor for rent in New Rajendra Nagar 2000 sqft,28.635833740234375,77.1803207397461,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,,,,
"₹ 25,500",2 BHK Apartment for rent in Sarita Vihar Pocket C 1300 sqft,28.52947425842285,77.29052734375,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,
"₹ 85,000","3 BHK Builder Floor for rent in Safdarjung Development Area, Hauz Khas 1500 sqft",,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,East,,"1 Covered, 1 Open",
"₹ 75,000",3 BHK Builder Floor for rent in East Of Kailash 1800 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,"2 Covered, 1 Open",
"₹ 45,000","3 BHK Apartment for rent in Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj 1700 sqft",28.529448,77.151492,,,,,,,,,,
₹ 2 Lac,"4 BHK Builder Floor for rent in Vasant Vihar Builder Floor, Vasant Vihar 3150 sqft",28.560307,77.16194,,,,,,,,,,
"₹ 23,000",3 BHK House for rent in Vikaspuri 125 sqyrd,28.6382427215576,77.0737152099609,3 out of 3 Floors,Furnished,Bachelors/Family,3,,Immediately,South - East,Garden/Park,1 Covered,Same Premise
"₹ 95,000",3 BHK Builder Floor for rent in Greater Kailash 2 1900 sqft,28.534725189208984,77.24182891845703,Ground out of 3 Floors,Unfurnished,Bachelors/Family,3,1,Immediately,North - West,Main Road,,
"₹ 20,000",3 BHK Builder Floor for rent in Mayur Vihar 1 900 sqft,28.613319396972656,77.28641510009766,3 out of 4 Floors,Semi-Furnished,Bachelors,2,3,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 16,000","2 BHK House for rent in Freedom Fighter Enclave, Saket 950 sqft",28.5112245450823,77.2027270928168,,,,,,,,,,
"₹ 50,000",2 BHK Builder Floor for rent in Green Park Extension 200 sqyrd,28.568880081176758,77.2261962890625,1 out of 3 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Covered,Same Premise
"₹ 65,000",3 BHK Builder Floor for rent in Safdarjung Enclave 1800 sqft,28.537445068359375,77.21562957763672,1 out of 2 Floors,Unfurnished,Bachelors,3,2,Immediately,East,"Garden/Park, Pool, Main Road",1 Covered,
"₹ 16,500",1 BHK House for rent in Malviya Nagar,28.5348300933838,77.2097778320312,1 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,East,"Garden/Park, Pool, Main Road",,
"₹ 26,000",3 BHK Apartment for rent in Chhattarpur 1600 sqft,,,1 out of 4 Floors,Semi-Furnished,Family,2,2,Immediately,North - East,Garden/Park,2 Covered,
₹ 1.1 Lac,"4 BHK Builder Floor for rent in Kailash Colony, Greater Kailash 351 sqyrd",28.553577423095703,77.24090576171875,2 out of 4 Floors,Furnished,Bachelors/Family,4,5,Immediately,,,2 Covered,
₹ 3.8 Lac,5 BHK Builder Floor for rent in Jangpura 4200 sqft,,,Ground out of 5 Floors,Semi-Furnished,Bachelors/Family,6,3,Immediately,North - East,,"3 Covered, 2 Open",
"₹ 35,000",3 BHK Builder Floor for rent in Vivek Vihar Phase 1 198 sqyrd,,,1 out of 3 Floors,Semi-Furnished,Family,3,2,Immediately,North - East,Main Road,1 Covered,
"₹ 35,000","3 BHK Builder Floor for rent in Surya Niketan, Anand Vihar 173 sqyrd",,,1 out of 3 Floors,Semi-Furnished,Family,3,2,Immediately,East,Main Road,1 Covered,
"₹ 35,000","2 BHK Apartment for rent in Old Rajendra Nagar, Rajinder Nagar 900 sqft",28.639362335205078,77.17680358886719,Ground out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North - West,Garden/Park,,
"₹ 45,000",3 BHK Builder Floor for rent in Paschim Vihar 200 sqyrd,28.667724609375,77.09795379638672,3 out of 3 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North - East,"Pool, Garden/Park, Main Road",,
"₹ 28,000",2 BHK House for rent in Preet Vihar 1350 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,Main Road,2 Open,
"₹ 67,000",3 BHK Builder Floor for rent in Malviya Nagar 1800 sqft,,,1 out of 4 Floors,Furnished,Bachelors/Family,3,2,Immediately,East,"Garden/Park, Pool, Main Road",1 Covered,
"₹ 30,000",4 BHK Builder Floor for rent in Saket 1800 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,1,Immediately,East,Main Road,1 Covered,
"₹ 35,000","3 BHK Builder Floor for rent in Paryavaran Complex, Sainik Farm 1800 sqft",,,1 out of 4 Floors,Furnished,Bachelors/Family,3,1,Immediately,East,"Garden/Park, Pool, Main Road",1 Covered,Same Premise
"₹ 7,500","1 BHK House for rent in Avantika Enclave, Rohini",28.700843,77.099836,,,,,,,,,,
"₹ 30,000","2 BHK Apartment for rent in Princess Park Apartments, Dwarka Sector 6 1400 sqft",28.5883595252577,77.0666481551383,,,,,,,,,,
"₹ 65,000",2 BHK Builder Floor for rent in Hauz Khas 1900 sqft,28.550121307373047,77.19698333740234,2 out of 4 Floors,Furnished,Bachelors,2,3,Immediately,East,Garden/Park,1 Open,
₹ 1.3 Lac,4 BHK Builder Floor for rent in Gulmohar Park 3600 sqft,28.55706024169922,77.21258544921875,2 out of 3 Floors,Semi-Furnished,Bachelors,4,3,Immediately,North - East,Garden/Park,2 Covered,
"₹ 15,000","Studio Apartment for rent in Masoodpur, Vasant Kunj",28.527637481689453,77.1521987915039,4 out of 6 Floors,Furnished,Bachelors,1,1,Immediately,,"Garden/Park, Main Road",,
"₹ 12,000","1 BHK Builder Floor for rent in Sarita Vihar, Mathura Road",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 17,000","1 BHK Builder Floor for rent in Patel Nagar East, Patel Nagar",28.64567756652832,77.17430114746094,1 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,"Garden/Park, Main Road",1 Open,
"₹ 22,000","2 BHK Builder Floor for rent in Patel Nagar East, Patel Nagar 875 sqft",28.64567756652832,77.17430114746094,1 out of 4 Floors,Furnished,Bachelors/Family,2,1,Immediately,East,"Garden/Park, Main Road",1 Open,
"₹ 30,000","3 BHK Builder Floor for rent in Patel Nagar East, Patel Nagar 987 sqft",28.64567756652832,77.17430114746094,1 out of 4 Floors,Furnished,Bachelors/Family,2,1,Immediately,East,"Garden/Park, Main Road",1 Open,
"₹ 20,000","2 BHK Builder Floor for rent in Old Rajendra Nagar, Rajinder Nagar 987 sqft",28.63959312438965,77.18600463867188,1 out of 4 Floors,Furnished,Bachelors/Family,2,1,Immediately,North - East,"Garden/Park, Main Road",1 Open,
"₹ 8,000",1 BHK Builder Floor for rent in Paschim Vihar Block A6,28.674224853515625,77.10564422607422,1 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North - East,"Pool, Garden/Park, Main Road",,
₹ 2 Lac,4 BHK Builder Floor for rent in Punjabi Bagh 4550 sqft,28.666645050048828,77.12593078613281,4 out of 4 Floors,Furnished,Bachelors,4,2,Immediately,North - East,"Garden/Park, Main Road",3 Covered,
₹ 1 Lac,3 BHK Builder Floor for rent in Panchsheel Enclave 2000 sqft,,,2 out of 4 Floors,Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,2 Covered,
"₹ 50,000","3 BHK House for rent in Golf View Apartments, Saket 1600 sqft",28.525969,77.205386,,,,,,,,,,
₹ 1.7 Lac,4 BHK Builder Floor for rent in Green Park 2600 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,"2 Covered, 2 Open",
"₹ 31,000","3 BHK Apartment for rent in Skylark Apartment, Dwarka Sector 6 1800 sqft",28.5872625605252,77.064622,,,,,,,,,,
"₹ 25,000","2 BHK Apartment for rent in Dayanand Vihar, Anand Vihar 1800 sqft",28.644325256347656,77.30345153808594,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,Garden/Park,,
₹ 2.5 Lac,4 BHK Villa for rent in Gulmohar Park 4500 sqft,,,,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,Garden/Park,"5 Covered, 4 Open",
₹ 3 Lac,4 BHK Villa for rent in Gulmohar Park 4500 sqft,,,,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,Garden/Park,"4 Covered, 4 Open",
"₹ 25,000","2 BHK Builder Floor for rent in Freedom Fighters Vihar, Sainik Farm 950 sqft",28.51068878173828,77.20027160644531,Ground out of 4 Floors,Furnished,Bachelors/Family,2,,Immediately,East,Main Road,1 Covered,
"₹ 27,000","2 BHK Builder Floor for rent in Arjun Nagar, Safdarjung Enclave 900 sqft",28.560495376586914,77.1986312866211,2 out of 4 Floors,Unfurnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",,
₹ 1.8 Lac,4 BHK Builder Floor for rent in Vasant Vihar 1200 sqyrd,28.56145668029785,77.16007232666016,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,5,Immediately,North - East,Main Road,"2 Covered, 5 Open",
₹ 1.3 Lac,4 BHK Builder Floor for rent in Panchsheel Enclave 4000 sqft,,,2 out of 4 Floors,Unfurnished,Bachelors/Family,4,3,Immediately,North - East,Garden/Park,2 Covered,
"₹ 31,000",2 BHK Builder Floor for rent in Malviya Nagar 950 sqft,,,2 out of 3 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Open,
"₹ 32,000","4 BHK Builder Floor for rent in AGCR Enclave, Anand Vihar 1800 sqft",28.649099349975586,77.29763793945312,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,Main Road,,
"₹ 70,000",3 BHK Builder Floor for rent in Greater Kailash 2 1750 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,"Garden/Park, Main Road","2 Covered, 1 Open",
"₹ 56,000","3 BHK Apartment for rent in DDA Flats Sector C Pocket 2, Vasant Kunj 2300 sqft",28.5339195,77.147993,,,,,,,,,,
₹ 2.3 Lac,4 BHK Builder Floor for rent in Shanti Niketan 5400 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,Garden/Park,"2 Covered, 1 Open",
₹ 3.3 Lac,5 BHK Builder Floor for rent in Shanti Niketan 7000 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,3,Immediately,North,Garden/Park,"3 Covered, 2 Open",
"₹ 45,000","3 BHK Builder Floor for rent in South Extension 2, South Ex 2 1800 sqft",,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,"1 Covered, 1 Open",
"₹ 22,000",1 BHK Apartment for rent in Mayur Vihar 2,,,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,North - West,Main Road,2 Open,
"₹ 20,000",2 BHK Apartment for rent in Vikaspuri Block D 1050 sqft,,,1 out of 3 Floors,Unfurnished,Bachelors,2,2,Immediately,East,"Garden/Park, Pool, Main Road",1 Open,
"₹ 25,000","2 BHK Apartment for rent in DDA Flats Sector-22, Dwarka Sector 22 1400 sqft",,,,,,,,,,,,
"₹ 50,000","3 BHK Apartment for rent in DDA Flats Sector B Pocket 9, Vasant Kunj 1900 sqft",28.5301414983275,77.1565141673347,,,,,,,,,,
"₹ 30,000",3 BHK Builder Floor for rent in Freedom Fighters Enclave 1800 sqft,28.510250091552734,77.1989974975586,2 out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,East,"Pool, Garden/Park, Main Road",1 Open,
"₹ 60,000",3 BHK Builder Floor for rent in Greater Kailash 2 2000 sqft,28.538774490356445,77.23790740966797,,Unfurnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,2 Covered,
"₹ 15,000","2 BHK Builder Floor for rent in Mehrauli Badarpur Road, Tughlakabad 900 sqft",28.50579071044922,77.27625274658203,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,South,Main Road,,
